#"+ESI Scan (rt: 2.027-3.309 min, 78 scans) Frag=225.0V frag WW.d  Deconvoluted (Isotope Width=11.4)"
#Point,X(Daltons),Y(Counts)
869,5869.00,0.00913612823933363
870,5870.00,0.0290034003555775
871,5871.00,0.0875884518027306
872,5872.00,0.21894297003746
873,5873.00,0.415932893753052
874,5874.00,0.583366811275482
875,5875.00,0.61888313293457
876,5876.00,0.532160341739655
877,5877.00,0.408790558576584
878,5878.00,0.309338510036469
879,5879.00,0.245926335453987
880,5880.00,0.206727936863899
881,5881.00,0.174589097499847
882,5882.00,0.136527165770531
883,5883.00,0.0919482037425041
884,5884.00,0.0518998354673386
885,5885.00,0.0255837701261044
886,5886.00,0.0123466709628701
887,5887.00,0.00688504986464977
888,5888.00,0.00523013342171907
889,5889.00,0.0059534409083426
890,5890.00,0.009992984123528
891,5891.00,0.0221077296882868
892,5892.00,0.0553998574614525
893,5893.00,0.137347206473351
894,5894.00,0.307489365339279
895,5895.00,0.593761503696442
896,5896.00,0.976156830787659
897,5897.00,1.37263834476471
898,5898.00,1.66918849945068
899,5899.00,1.77878999710083
900,5900.00,1.69110643863678
901,5901.00,1.47463643550873
902,5902.00,1.22826898097992
903,5903.00,1.02729523181915
904,5904.00,0.905697524547577
905,5905.00,0.870091259479523
906,5906.00,0.918059885501862
907,5907.00,1.04530477523804
908,5908.00,1.24075734615326
909,5909.00,1.47616565227509
910,5910.00,1.70278227329254
911,5911.00,1.86925101280212
912,5912.00,1.95860612392426
913,5913.00,2.01709389686584
914,5914.00,2.15550374984741
915,5915.00,2.55370569229126
916,5916.00,3.53660869598389
917,5917.00,5.79119062423706
918,5918.00,10.7273750305176
919,5919.00,20.5536270141602
920,5920.00,36.6407623291016
921,5921.00,55.4792976379395
922,5922.00,67.5028076171875
923,5923.00,65.2122344970703
924,5924.00,51.4375839233398
925,5925.00,35.04150390625
926,5926.00,22.0532379150391
927,5927.00,13.6043109893799
928,5928.00,8.52019500732422
929,5929.00,5.43631076812744
930,5930.00,3.44620227813721
931,5931.00,2.08040428161621
932,5932.00,1.14398908615112
933,5933.00,0.555754125118256
934,5934.00,0.238056987524033
935,5935.00,0.0934419110417366
936,5936.00,0.0365859493613243
937,5937.00,0.0162041038274765
938,5938.00,0.00937223713845015
939,5939.00,0.00798133388161659
940,5940.00,0.0105401910841465
941,5941.00,0.0208104997873306
942,5942.00,0.0551275163888931
943,5943.00,0.170112937688828
944,5944.00,0.532815158367157
945,5945.00,1.51604068279266
946,5946.00,3.64015102386475
947,5947.00,7.12199258804321
948,5948.00,11.3426885604858
949,5949.00,15.047924041748
950,5950.00,17.1931304931641
951,5951.00,17.4144878387451
952,5952.00,15.8568544387817
953,5953.00,12.9482870101929
954,5954.00,9.391357421875
955,5955.00,6.0522141456604
956,5956.00,3.56590414047241
957,5957.00,2.0548985004425
958,5958.00,1.28026974201202
959,5959.00,0.958426773548126
960,5960.00,0.926482319831848
961,5961.00,1.16887474060059
962,5962.00,1.82909834384918
963,5963.00,3.24668192863464
964,5964.00,5.92930173873901
965,5965.00,10.2617216110229
966,5966.00,15.9247770309448
967,5967.00,21.5557117462158
968,5968.00,25.2938117980957
969,5969.00,25.8927555084229
970,5970.00,23.3674144744873
971,5971.00,18.7697525024414
972,5972.00,13.5266494750977
973,5973.00,8.8318920135498
974,5974.00,5.31241941452026
975,5975.00,3.02532410621643
976,5976.00,1.69401049613953
977,5977.00,0.974088072776794
978,5978.00,0.599140763282776
979,5979.00,0.405721098184586
980,5980.00,0.30523556470871
981,5981.00,0.251228809356689
982,5982.00,0.21728877723217
983,5983.00,0.185927346348763
984,5984.00,0.146728068590164
985,5985.00,0.0999509915709496
986,5986.00,0.0560358911752701
987,5987.00,0.0254393946379423
988,5988.00,0.00958194211125374
989,5989.00,0.00320284930057824
990,5990.00,0.00105224875733256
991,5991.00,0.000380992656573653
992,5992.00,0.00016680134285707
993,5993.00,9.18343066587113E-05
994,5994.00,6.20217469986528E-05
995,5995.00,4.78555957670324E-05
996,5996.00,3.88211228710134E-05
997,5997.00,3.10587493004277E-05
998,5998.00,2.38162956520682E-05
999,5999.00,1.76175490196329E-05
1000,6000.00,1.29403151731822E-05
1001,6001.00,9.75493458099663E-06
1002,6002.00,7.70974475017283E-06
1003,6003.00,6.41003271084628E-06
1004,6004.00,5.55994938622462E-06
1005,6005.00,5.00614987686276E-06
1006,6006.00,4.74537318950752E-06
1007,6007.00,4.93036077386932E-06
1008,6008.00,5.9522012634261E-06
1009,6009.00,8.80171592143597E-06
1010,6010.00,1.62233591254335E-05
1011,6011.00,3.59088044206146E-05
1012,6012.00,8.72489326866344E-05
1013,6013.00,0.000206429031095468
1014,6014.00,0.000421600823756307
1015,6015.00,0.000673982664011419
1016,6016.00,0.000791932339780033
1017,6017.00,0.000667592277750373
1018,6018.00,0.000409340369515121
1019,6019.00,0.00019157279166393
1020,6020.00,7.38385133445263E-05
1021,6021.00,2.57370866165729E-05
1022,6022.00,8.94889035407687E-06
1023,6023.00,3.39841744789737E-06
1024,6024.00,1.52253676333203E-06
1025,6025.00,8.61041883126745E-07
1026,6026.00,6.59838349292841E-07
1027,6027.00,7.44844783184817E-07
1028,6028.00,1.34753008751431E-06
1029,6029.00,4.08975938626099E-06
1030,6030.00,2.00161957764067E-05
1031,6031.00,0.000137581067974679
1032,6032.00,0.00108837429434061
1033,6033.00,0.00812036544084549
1034,6034.00,0.0489186644554138
1035,6035.00,0.216061562299728
1036,6036.00,0.672220349311829
1037,6037.00,1.48559010028839
1038,6038.00,2.44482111930847
1039,6039.00,3.22595310211182
1040,6040.00,3.70806360244751
1041,6041.00,3.97899007797241
1042,6042.00,4.12542581558228
1043,6043.00,4.09325265884399
1044,6044.00,3.71601867675781
1045,6045.00,2.91297006607056
1046,6046.00,1.88331270217896
1047,6047.00,0.989592134952545
1048,6048.00,0.433710068464279
1049,6049.00,0.169276863336563
1050,6050.00,0.0645555034279823
1051,6051.00,0.0265021361410618
1052,6052.00,0.0125963147729635
1053,6053.00,0.00712405703961849
1054,6054.00,0.0046938075684011
1055,6055.00,0.00340882479213178
1056,6056.00,0.00254859589040279
1057,6057.00,0.00183901330456138
1058,6058.00,0.00121599540580064
1059,6059.00,0.000711405416950583
1060,6060.00,0.000362875551218167
1061,6061.00,0.000163064774824306
1062,6062.00,6.71756497467868E-05
1063,6063.00,2.71908174909186E-05
1064,6064.00,1.1836529665743E-05
1065,6065.00,6.07914353167871E-06
1066,6066.00,3.9529727473564E-06
1067,6067.00,3.35074037138838E-06
1068,6068.00,3.64188758794626E-06
1069,6069.00,4.82853920402704E-06
1070,6070.00,7.33839351596544E-06
1071,6071.00,1.21016291814158E-05
1072,6072.00,2.08962155738845E-05
1073,6073.00,3.72849099221639E-05
1074,6074.00,6.90761298756115E-05
1075,6075.00,0.000134589237859473
1076,6076.00,0.000278058811090887
1077,6077.00,0.000604870147071779
1078,6078.00,0.00134958722628653
1079,6079.00,0.00296478276140988
1080,6080.00,0.00613351119682193
1081,6081.00,0.0115369958803058
1082,6082.00,0.0194291155785322
1083,6083.00,0.029575377702713
1084,6084.00,0.0421111918985844
1085,6085.00,0.0591737292706966
1086,6086.00,0.087301217019558
1087,6087.00,0.142707630991936
1088,6088.00,0.265871793031693
1089,6089.00,0.560374438762665
1090,6090.00,1.28425824642181
1091,6091.00,3.02199530601501
1092,6092.00,6.89183568954468
1093,6093.00,14.5622892379761
1094,6094.00,27.777229309082
1095,6095.00,47.4731674194336
1096,6096.00,73.0237197875977
1097,6097.00,101.762451171875
1098,6098.00,128.376724243164
1099,6099.00,144.723754882813
1100,6100.00,142.393539428711
1101,6101.00,118.977912902832
1102,6102.00,82.660758972168
1103,6103.00,47.5175399780273
1104,6104.00,23.0198745727539
1105,6105.00,9.81037044525146
1106,6106.00,3.90716433525085
1107,6107.00,1.54765951633453
1108,6108.00,0.637108445167542
1109,6109.00,0.275603204965591
1110,6110.00,0.122740224003792
1111,6111.00,0.0544259212911129
1112,6112.00,0.0235372465103865
1113,6113.00,0.0100285047665238
1114,6114.00,0.00439130701124668
1115,6115.00,0.00209708069451153
1116,6116.00,0.00115323450881988
1117,6117.00,0.000754067674279213
1118,6118.00,0.00058877794072032
1119,6119.00,0.000539510336238891
1120,6120.00,0.000564742076676339
1121,6121.00,0.00065849011298269
1122,6122.00,0.000839906744658947
1123,6123.00,0.00115621637087315
1124,6124.00,0.00169050320982933
1125,6125.00,0.0025664921849966
1126,6126.00,0.0039482181891799
1127,6127.00,0.00605693506076932
1128,6128.00,0.00925666838884354
1129,6129.00,0.0142587069422007
1130,6130.00,0.0224927198141813
1131,6131.00,0.0367591865360737
1132,6132.00,0.06238117441535
1133,6133.00,0.10901252925396
1134,6134.00,0.192601665854454
1135,6135.00,0.335262417793274
1136,6136.00,0.558874309062958
1137,6137.00,0.870351910591125
1138,6138.00,1.24624335765839
1139,6139.00,1.63341796398163
1140,6140.00,1.97434496879578
1141,6141.00,2.2415943145752
1142,6142.00,2.45412969589233
1143,6143.00,2.66394019126892
1144,6144.00,2.92415404319763
1145,6145.00,3.25113701820374
1146,6146.00,3.5840425491333
1147,6147.00,3.76423239707947
1148,6148.00,3.59845018386841
1149,6149.00,3.02274322509766
1150,6150.00,2.20543789863586
1151,6151.00,1.42232310771942
1152,6152.00,0.846033036708832
1153,6153.00,0.490280956029892
1154,6154.00,0.290798306465149
1155,6155.00,0.181537657976151
1156,6156.00,0.11916159838438
1157,6157.00,0.0801097750663757
1158,6158.00,0.0530401319265366
1159,6159.00,0.0333433412015438
1160,6160.00,0.0194925647228956
1161,6161.00,0.0106226466596127
1162,6162.00,0.005533785559237
1163,6163.00,0.00286442064680159
1164,6164.00,0.00152831093873829
1165,6165.00,0.000857947103213519
1166,6166.00,0.000507759221363813
1167,6167.00,0.000316331308567896
1168,6168.00,0.000211872189538553
1169,6169.00,0.000162713855388574
1170,6170.00,0.000158853508764878
1171,6171.00,0.000218151311855763
1172,6172.00,0.000437458307715133
1173,6173.00,0.0011981058632955
1174,6174.00,0.00383679801598191
1175,6175.00,0.0119432667270303
1176,6176.00,0.0309682432562113
1177,6177.00,0.0610838085412979
1178,6178.00,0.0897472649812698
1179,6179.00,0.101988911628723
1180,6180.00,0.096701942384243
1181,6181.00,0.0835951641201973
1182,6182.00,0.0711098685860634
1183,6183.00,0.0622668750584126
1184,6184.00,0.0565982982516289
1185,6185.00,0.0524722076952457
1186,6186.00,0.0485335737466812
1187,6187.00,0.0445404462516308
1188,6188.00,0.0414444357156754
1189,6189.00,0.0408527627587318
1190,6190.00,0.0446984097361565
1191,6191.00,0.0555608458817005
1192,6192.00,0.0768751204013824
1193,6193.00,0.11077456176281
1194,6194.00,0.151048704981804
1195,6195.00,0.176708117127419
1196,6196.00,0.164649203419685
1197,6197.00,0.11826179176569
1198,6198.00,0.0666863024234772
1199,6199.00,0.0316507592797279
1200,6200.00,0.0141405565664172
1201,6201.00,0.00679894676432014
1202,6202.00,0.00399384554475546
1203,6203.00,0.00313545181415975
1204,6204.00,0.00340359145775437
1205,6205.00,0.00500288000330329
1206,6206.00,0.00939386896789074
1207,6207.00,0.0209453981369734
1208,6208.00,0.0516608096659184
1209,6209.00,0.132647767663002
1210,6210.00,0.33750519156456
1211,6211.00,0.816972076892853
1212,6212.00,1.81440913677216
1213,6213.00,3.57267117500305
1214,6214.00,6.05104923248291
1215,6215.00,8.65084266662598
1216,6216.00,10.4761610031128
1217,6217.00,11.1317300796509
1218,6218.00,11.1044292449951
1219,6219.00,11.3238849639893
1220,6220.00,12.6793632507324
1221,6221.00,15.9222393035889
1222,6222.00,21.3504447937012
1223,6223.00,27.454568862915
1224,6224.00,29.7353477478027
1225,6225.00,24.2230205535889
1226,6226.00,13.8307600021362
1227,6227.00,5.44403123855591
1228,6228.00,1.534876704216
1229,6229.00,0.33810818195343
1230,6230.00,0.0657704919576645
1231,6231.00,0.0129595566540956
1232,6232.00,0.00293519161641598
1233,6233.00,0.000838524661958218
1234,6234.00,0.000317276804707944
1235,6235.00,0.000160632014740258
1236,6236.00,0.000107498810393736
1237,6237.00,9.34563358896412E-05
1238,6238.00,0.000104233477031812
1239,6239.00,0.000147933009429835
1240,6240.00,0.000263643130892888
1241,6241.00,0.000571771466638893
1242,6242.00,0.00142444297671318
1243,6243.00,0.00376076065003872
1244,6244.00,0.00962518248707056
1245,6245.00,0.0220673158764839
1246,6246.00,0.0429357141256332
1247,6247.00,0.0692954957485199
1248,6248.00,0.0933504477143288
1249,6249.00,0.107876010239124
1250,6250.00,0.111132510006428
1251,6251.00,0.106309182941914
1252,6252.00,0.09794931858778
1253,6253.00,0.0893946066498756
1254,6254.00,0.0822108462452888
1255,6255.00,0.0766889825463295
1256,6256.00,0.0725906565785408
1257,6257.00,0.0697865262627602
1258,6258.00,0.0686348229646683
1259,6259.00,0.0700544118881226
1260,6260.00,0.0754451006650925
1261,6261.00,0.0866873860359192
1262,6262.00,0.106260970234871
1263,6263.00,0.137301877140999
1264,6264.00,0.183543935418129
1265,6265.00,0.24985146522522
1266,6266.00,0.345242708921432
1267,6267.00,0.491032510995865
1268,6268.00,0.737488567829132
1269,6269.00,1.19579482078552
1270,6270.00,2.09293389320374
1271,6271.00,3.82019639015198
1272,6272.00,6.80240535736084
1273,6273.00,10.8677520751953
1274,6274.00,14.385085105896
1275,6275.00,14.9015855789185
1276,6276.00,11.8202142715454
1277,6277.00,7.31633377075195
1278,6278.00,3.7437641620636
1279,6279.00,1.72518813610077
1280,6280.00,0.785066425800323
1281,6281.00,0.378867894411087
1282,6282.00,0.199390456080437
1283,6283.00,0.112037092447281
1284,6284.00,0.0635651126503944
1285,6285.00,0.0341780409216881
1286,6286.00,0.0166821032762527
1287,6287.00,0.00736975716426969
1288,6288.00,0.00308124744333327
1289,6289.00,0.0013281567953527
1290,6290.00,0.000656038871966302
1291,6291.00,0.000407994026318192
1292,6292.00,0.000336333672748879
1293,6293.00,0.000365377840353176
1294,6294.00,0.00049624900566414
1295,6295.00,0.000784666393883526
1296,6296.00,0.00135902327019721
1297,6297.00,0.00249115726910532
1298,6298.00,0.00479243416339159
1299,6299.00,0.00970767624676228
1300,6300.00,0.020604133605957
1301,6301.00,0.0445583760738373
1302,6302.00,0.093150332570076
1303,6303.00,0.176431581377983
1304,6304.00,0.285862743854523
1305,6305.00,0.383498013019562
1306,6306.00,0.426710605621338
1307,6307.00,0.408006966114044
1308,6308.00,0.35555624961853
1309,6309.00,0.301203489303589
1310,6310.00,0.261088311672211
1311,6311.00,0.237813040614128
1312,6312.00,0.228498473763466
1313,6313.00,0.230441972613335
1314,6314.00,0.244760990142822
1315,6315.00,0.279916167259216
1316,6316.00,0.357855796813965
1317,6317.00,0.530117869377136
1318,6318.00,0.920285224914551
1319,6319.00,1.81735002994537
1320,6320.00,3.80437898635864
1321,6321.00,7.68221426010132
1322,6322.00,13.6204557418823
1323,6323.00,19.6936302185059
1324,6324.00,22.2404232025146
1325,6325.00,19.4092311859131
1326,6326.00,13.3342733383179
1327,6327.00,7.52711200714111
1328,6328.00,3.71693158149719
1329,6329.00,1.73606288433075
1330,6330.00,0.836627900600433
1331,6331.00,0.452096730470657
1332,6332.00,0.291050583124161
1333,6333.00,0.227563142776489
1334,6334.00,0.210002034902573
1335,6335.00,0.214649841189384
1336,6336.00,0.226165190339088
1337,6337.00,0.232923284173012
1338,6338.00,0.23005673289299
1339,6339.00,0.2210992872715
1340,6340.00,0.213614359498024
1341,6341.00,0.213244050741196
1342,6342.00,0.220527067780495
1343,6343.00,0.229961067438126
1344,6344.00,0.231428250670433
1345,6345.00,0.216366574168205
1346,6346.00,0.18568454682827
1347,6347.00,0.149860635399818
1348,6348.00,0.120407268404961
1349,6349.00,0.103658959269524
1350,6350.00,0.102134920656681
1351,6351.00,0.119248516857624
1352,6352.00,0.16351605951786
1353,6353.00,0.250737130641937
1354,6354.00,0.399685889482498
1355,6355.00,0.612590551376343
1356,6356.00,0.84270054101944
1357,6357.00,0.987321555614471
1358,6358.00,0.952585399150848
1359,6359.00,0.746112287044525
1360,6360.00,0.477174669504166
1361,6361.00,0.255815833806992
1362,6362.00,0.120252132415771
1363,6363.00,0.0525534227490425
1364,6364.00,0.022761158645153
1365,6365.00,0.0103734871372581
1366,6366.00,0.00522525981068611
1367,6367.00,0.0030167258810252
1368,6368.00,0.00205026520416141
1369,6369.00,0.00167308049276471
1370,6370.00,0.00165432237554342
1371,6371.00,0.00195945962332189
1372,6372.00,0.00267030904069543
1373,6373.00,0.00391780398786068
1374,6374.00,0.00572955422103405
1375,6375.00,0.00781798642128706
1376,6376.00,0.00959537085145712
1377,6377.00,0.0106278546154499
1378,6378.00,0.0111108673736453
1379,6379.00,0.0118745863437653
1380,6380.00,0.0143122524023056
1381,6381.00,0.0212793312966824
1382,6382.00,0.0409702360630035
1383,6383.00,0.10040644556284
1384,6384.00,0.287601143121719
1385,6385.00,0.844787657260895
1386,6386.00,2.20809459686279
1387,6387.00,4.5410041809082
1388,6388.00,6.73644113540649
1389,6389.00,6.89545965194702
1390,6390.00,4.8591251373291
1391,6391.00,2.44568109512329
1392,6392.00,0.944638252258301
1393,6393.00,0.309899896383286
1394,6394.00,0.0976609289646149
1395,6395.00,0.033705797046423
1396,6396.00,0.0143273491412401
1397,6397.00,0.00809018407016993
1398,6398.00,0.00613557733595371
1399,6399.00,0.00592146627604961
1400,6400.00,0.00664028385654092
1401,6401.00,0.00792475137859583
1402,6402.00,0.00953159481287003
1403,6403.00,0.0114310551434755
1404,6404.00,0.0140260793268681
1405,6405.00,0.0183869022876024
1406,6406.00,0.0267416760325432
1407,6407.00,0.043745119124651
1408,6408.00,0.0791518166661263
