Cycle=2_Fc=2-1_X	Cycle=2_Fc=2-1_Y	Cycle=3_Fc=2-1_X	Cycle=3_Fc=2-1_Y	Cycle=4_Fc=2-1_X	Cycle=4_Fc=2-1_Y	Cycle=5_Fc=2-1_X	Cycle=5_Fc=2-1_Y	Cycle=6_Fc=2-1_X	Cycle=6_Fc=2-1_Y	Cycle=7_Fc=2-1_X	Cycle=7_Fc=2-1_Y	Cycle=8_Fc=2-1_X	Cycle=8_Fc=2-1_Y	Cycle=9_Fc=2-1_X	Cycle=9_Fc=2-1_Y	Cycle=10_Fc=2-1_X	Cycle=10_Fc=2-1_Y	Cycle=11_Fc=2-1_X	Cycle=11_Fc=2-1_Y	Cycle=12_Fc=2-1_X	Cycle=12_Fc=2-1_Y	Cycle=13_Fc=2-1_X	Cycle=13_Fc=2-1_Y	Cycle=14_Fc=2-1_X	Cycle=14_Fc=2-1_Y
1382,3	-7,81171	1382,3	-10,2363	1382,3	-9,43164	1382,3	-8,90546	1382,3	-9,60663	1382,3	-12,5558	1382,3	-13,5215	1382,3	-15,2441	1382,3	-16,8242	1382,3	-17,8965	1382,3	-19,5734	1382,3	-19,1621	1382,3	-19,0527
1382,4	-7,82813	1382,4	-10,2258	1382,4	-9,43085	1382,4	-8,89844	1382,4	-9,60938	1382,4	-12,541	1382,4	-13,5078	1382,4	-15,2441	1382,4	-16,8242	1382,4	-17,8984	1382,4	-19,5586	1382,4	-19,1504	1382,4	-19,043
1382,5	-7,81445	1382,5	-10,2254	1382,5	-9,43439	1382,5	-8,90039	1382,5	-9,60431	1382,5	-12,5399	1382,5	-13,5086	1382,5	-15,2344	1382,5	-16,8203	1382,5	-17,8984	1382,5	-19,5574	1382,5	-19,1445	1382,5	-19,0379
1382,6	-7,80194	1382,6	-10,2355	1382,6	-9,42969	1382,6	-8,90039	1382,6	-9,60272	1382,6	-12,5402	1382,6	-13,509	1382,6	-15,2402	1382,6	-16,8203	1382,6	-17,8887	1382,6	-19,548	1382,6	-19,1328	1382,6	-19,0422
1382,7	-7,80157	1382,7	-10,2313	1382,7	-9,43945	1382,7	-8,89337	1382,7	-9,60236	1382,7	-12,5281	1382,7	-13,5027	1382,7	-15,2254	1382,7	-16,8055	1382,7	-17,8738	1382,7	-19,5477	1382,7	-19,1336	1382,7	-19,032
1382,8	-7,82538	1382,8	-10,2375	1382,8	-9,46484	1382,8	-8,89374	1382,8	-9,60547	1382,8	-12,5371	1382,8	-13,5031	1382,8	-15,2297	1382,8	-16,8008	1382,8	-17,8781	1382,8	-19,5449	1382,8	-19,1379	1382,8	-19,0234
1382,9	-7,83673	1382,9	-10,2332	1382,9	-9,45782	1382,9	-8,88751	1382,9	-9,59961	1382,9	-12,5352	1382,9	-13,4988	1382,9	-15,2234	1382,9	-16,8047	1382,9	-17,8817	1382,9	-19,534	1382,9	-19,1277	1382,9	-19,0195
1383	-7,83319	1383	-10,218	1383	-9,44843	1383	-8,88788	1383	-9,60352	1383	-12,541	1383	-13,4961	1383	-15,2363	1383	-16,8105	1383	-17,8789	1383	-19,5402	1383	-19,125	1383	-19,0195
1383,1	-7,80469	1383,1	-10,1965	1383,1	-9,43164	1383,1	-8,88281	1383,1	-9,60352	1383,1	-12,5254	1383,1	-13,4777	1383,1	-15,2043	1383,1	-16,7969	1383,1	-17,8683	1383,1	-19,5137	1383,1	-19,1144	1383,1	-18,998
1383,2	-7,7832	1383,2	-10,1922	1383,2	-9,43555	1383,2	-8,88165	1383,2	-9,59961	1383,2	-12,5215	1383,2	-13,4734	1383,2	-15,2	1383,2	-16,791	1383,2	-17,868	1383,2	-19,5145	1383,2	-19,1024	1383,2	-18,998
1383,3	-7,78711	1383,3	-10,1906	1383,3	-9,43555	1383,3	-8,88788	1383,3	-9,59375	1383,3	-12,5254	1383,3	-13,4648	1383,3	-15,1895	1383,3	-16,7793	1383,3	-17,8535	1383,3	-19,5051	1383,3	-19,1035	1383,3	-18,9863
1383,4	-7,79883	1383,4	-10,2039	1383,4	-9,45197	1383,4	-8,89923	1383,4	-9,6004	1383,4	-12,532	1383,4	-13,4844	1383,4	-15,2012	1383,4	-16,7918	1383,4	-17,8641	1383,4	-19,5145	1383,4	-19,1141	1383,4	-18,9949
1383,5	-7,78711	1383,5	-10,2004	1383,5	-9,45428	1383,5	-8,88593	1383,5	-9,59296	1383,5	-12,5266	1383,5	-13,4863	1383,5	-15,1934	1383,5	-16,7746	1383,5	-17,8527	1383,5	-19,5039	1383,5	-19,1144	1383,5	-18,9941
1383,6	-7,78046	1383,6	-10,2031	1383,6	-9,44727	1383,6	-8,89844	1383,6	-9,59961	1383,6	-12,5215	1383,6	-13,4883	1383,6	-15,1797	1383,6	-16,7754	1383,6	-17,8496	1383,6	-19,4992	1383,6	-19,0996	1383,6	-18,9797
1383,7	-7,77148	1383,7	-10,2051	1383,7	-9,44531	1383,7	-8,89728	1383,7	-9,59454	1383,7	-12,5156	1383,7	-13,4844	1383,7	-15,1797	1383,7	-16,7762	1383,7	-17,834	1383,7	-19,4793	1383,7	-19,0945	1383,7	-18,9637
1383,8	-7,76758	1383,8	-10,2051	1383,8	-9,43945	1383,8	-8,90155	1383,8	-9,59296	1383,8	-12,5137	1383,8	-13,4824	1383,8	-15,1797	1383,8	-16,7687	1383,8	-17,832	1383,8	-19,4668	1383,8	-19,0969	1383,8	-18,9668
1383,9	-7,76367	1383,9	-10,2031	1383,9	-9,43359	1383,9	-8,89923	1383,9	-9,58478	1383,9	-12,5067	1383,9	-13,4754	1383,9	-15,1609	1383,9	-16,7567	1383,9	-17,8152	1383,9	-19,4668	1383,9	-19,1004	1383,9	-18,9668
1384	-7,7832	1384	-10,207	1384	-9,43555	1384	-8,89374	1384	-9,58514	1384	-12,507	1384	-13,4738	1384	-15,1691	1384	-16,7559	1384	-17,8137	1384	-19,4648	1384	-19,0957	1384	-18,9551
1384,1	-7,79102	1384,1	-10,2031	1384,1	-9,44025	1384,1	-8,88556	1384,1	-9,58673	1384,1	-12,5047	1384,1	-13,4695	1384,1	-15,1746	1384,1	-16,7461	1384,1	-17,8016	1384,1	-19,4578	1384,1	-19,0938	1384,1	-18,9578
1384,2	-7,79297	1384,2	-10,2082	1384,2	-9,45233	1384,2	-8,9043	1384,2	-9,60938	1384,2	-12,5117	1384,2	-13,4601	1384,2	-15,1719	1384,2	-16,752	1384,2	-17,8145	1384,2	-19,4738	1384,2	-19,0938	1384,2	-18,9641
1384,3	-7,80194	1384,3	-10,1914	1384,3	-9,44141	1384,3	-8,91132	1384,3	-9,60547	1384,3	-12,5168	1384,3	-13,4531	1384,3	-15,1691	1384,3	-16,7363	1384,3	-17,8039	1384,3	-19,4668	1384,3	-19,0938	1384,3	-18,9629
1384,4	-7,79181	1384,4	-10,2012	1384,4	-9,43945	1384,4	-8,92072	1384,4	-9,58984	1384,4	-12,5164	1384,4	-13,4442	1384,4	-15,1688	1384,4	-16,7305	1384,4	-17,8016	1384,4	-19,4695	1384,4	-19,0781	1384,4	-18,952
1384,5	-7,79218	1384,5	-10,2051	1384,5	-9,44141	1384,5	-8,91327	1384,5	-9,58398	1384,5	-12,5	1384,5	-13,4484	1384,5	-15,1641	1384,5	-16,7148	1384,5	-17,8027	1384,5	-19,4543	1384,5	-19,0781	1384,5	-18,9426
1384,6	-7,80548	1384,6	-10,2129	1384,6	-9,43243	1384,6	-8,89923	1384,6	-9,58008	1384,6	-12,502	1384,6	-13,4461	1384,6	-15,1465	1384,6	-16,7156	1384,6	-17,7891	1384,6	-19,45	1384,6	-19,0848	1384,6	-18,9344
1384,7	-7,80585	1384,7	-10,2168	1384,7	-9,44061	1384,7	-8,90625	1384,7	-9,58984	1384,7	-12,5059	1384,7	-13,4328	1384,7	-15,1484	1384,7	-16,7121	1384,7	-17,7813	1384,7	-19,4434	1384,7	-19,084	1384,7	-18,9375
1384,8	-7,80743	1384,8	-10,2109	1384,8	-9,43243	1384,8	-8,9043	1384,8	-9,57892	1384,8	-12,4969	1384,8	-13,4227	1384,8	-15,1453	1384,8	-16,7	1384,8	-17,7742	1384,8	-19,4375	1384,8	-19,0684	1384,8	-18,9383
1384,9	-7,80389	1384,9	-10,2031	1384,9	-9,42108	1384,9	-8,89258	1384,9	-9,57538	1384,9	-12,4777	1384,9	-13,418	1384,9	-15,1437	1384,9	-16,6867	1384,9	-17,7726	1384,9	-19,4336	1384,9	-19,0684	1384,9	-18,9426
1385	-7,7785	1385	-10,1965	1385	-9,41211	1385	-8,87811	1385	-9,55859	1385	-12,4668	1385	-13,4102	1385	-15,1348	1385	-16,666	1385	-17,7637	1385	-19,416	1385	-19,0449	1385	-18,9238
1385,1	-7,77814	1385,1	-10,1981	1385,1	-9,40625	1385,1	-8,86603	1385,1	-9,54962	1385,1	-12,4551	1385,1	-13,4043	1385,1	-15,1258	1385,1	-16,6492	1385,1	-17,743	1385,1	-19,4043	1385,1	-19,0391	1385,1	-18,9031
1385,2	-7,76678	1385,2	-10,1926	1385,2	-9,40625	1385,2	-8,86133	1385,2	-9,53046	1385,2	-12,4551	1385,2	-13,3984	1385,2	-15,1105	1385,2	-16,6398	1385,2	-17,7441	1385,2	-19,3926	1385,2	-19,0332	1385,2	-18,9035
1385,3	-7,76172	1385,3	-10,1808	1385,3	-9,4043	1385,3	-8,85663	1385,3	-9,53711	1385,3	-12,4512	1385,3	-13,382	1385,3	-15,1133	1385,3	-16,6348	1385,3	-17,7336	1385,3	-19,3887	1385,3	-19,0332	1385,3	-18,8926
1385,4	-7,76758	1385,4	-10,1902	1385,4	-9,41602	1385,4	-8,86212	1385,4	-9,55353	1385,4	-12,4453	1385,4	-13,3875	1385,4	-15,1043	1385,4	-16,6258	1385,4	-17,7332	1385,4	-19,373	1385,4	-19,0332	1385,4	-18,8973
1385,5	-7,7793	1385,5	-10,1945	1385,5	-9,42383	1385,5	-8,87421	1385,5	-9,55975	1385,5	-12,4531	1385,5	-13,4023	1385,5	-15,1144	1385,5	-16,634	1385,5	-17,7316	1385,5	-19,3711	1385,5	-19,0313	1385,5	-18,9023
1385,6	-7,77734	1385,6	-10,1902	1385,6	-9,42462	1385,6	-8,86603	1385,6	-9,54376	1385,6	-12,4461	1385,6	-13,3828	1385,6	-15,1043	1385,6	-16,6277	1385,6	-17,7254	1385,6	-19,3641	1385,6	-19,0242	1385,6	-18,8867
1385,7	-7,76367	1385,7	-10,1926	1385,7	-9,4328	1385,7	-8,86328	1385,7	-9,54022	1385,7	-12,4426	1385,7	-13,3828	1385,7	-15,0996	1385,7	-16,6211	1385,7	-17,7305	1385,7	-19,3644	1385,7	-19,0207	1385,7	-18,8945
1385,8	-7,76172	1385,8	-10,1805	1385,8	-9,43439	1385,8	-8,86523	1385,8	-9,54572	1385,8	-12,4344	1385,8	-13,3934	1385,8	-15,1035	1385,8	-16,6055	1385,8	-17,7176	1385,8	-19,3524	1385,8	-19,0067	1385,8	-18,8836
1385,9	-7,75311	1385,9	-10,1828	1385,9	-9,43085	1385,9	-8,86719	1385,9	-9,55078	1385,9	-12,425	1385,9	-13,3848	1385,9	-15,1035	1385,9	-16,5996	1385,9	-17,7238	1385,9	-19,3535	1385,9	-19,0137	1385,9	-18,8879
1386	-7,73242	1386	-10,1523	1386	-9,41211	1386	-8,84766	1386	-9,5246	1386	-12,4102	1386	-13,3683	1386	-15,0742	1386	-16,5859	1386	-17,6973	1386	-19,3234	1386	-18,9797	1386	-18,8633
1386,1	-7,73633	1386,1	-10,1504	1386,1	-9,41406	1386,1	-8,85547	1386,1	-9,52228	1386,1	-12,4109	1386,1	-13,3719	1386,1	-15,0742	1386,1	-16,5742	1386,1	-17,6883	1386,1	-19,3192	1386,1	-18,9656	1386,1	-18,866
1386,2	-7,73633	1386,2	-10,1602	1386,2	-9,43359	1386,2	-8,86914	1386,2	-9,5332	1386,2	-12,4094	1386,2	-13,377	1386,2	-15,0781	1386,2	-16,5879	1386,2	-17,6926	1386,2	-19,3234	1386,2	-18,9844	1386,2	-18,8723
1386,3	-7,72461	1386,3	-10,1602	1386,3	-9,42853	1386,3	-8,86603	1386,3	-9,52734	1386,3	-12,4109	1386,3	-13,3789	1386,3	-15,0809	1386,3	-16,5867	1386,3	-17,6902	1386,3	-19,3094	1386,3	-18,9805	1386,3	-18,866
1386,4	-7,7168	1386,4	-10,1418	1386,4	-9,41718	1386,4	-8,85663	1386,4	-9,50977	1386,4	-12,3906	1386,4	-13,3691	1386,4	-15,0558	1386,4	-16,5664	1386,4	-17,6699	1386,4	-19,2891	1386,4	-18,959	1386,4	-18,8398
1386,5	-7,69922	1386,5	-10,1258	1386,5	-9,40509	1386,5	-8,83868	1386,5	-9,50391	1386,5	-12,3758	1386,5	-13,3582	1386,5	-15,034	1386,5	-16,5566	1386,5	-17,6582	1386,5	-19,2781	1386,5	-18,9383	1386,5	-18,8289
1386,6	-7,6875	1386,6	-10,1426	1386,6	-9,40234	1386,6	-8,82147	1386,6	-9,49414	1386,6	-12,3762	1386,6	-13,3488	1386,6	-15,0313	1386,6	-16,5508	1386,6	-17,6484	1386,6	-19,2805	1386,6	-18,9434	1386,6	-18,8195
1386,7	-7,67694	1386,7	-10,1379	1386,7	-9,40155	1386,7	-8,80859	1386,7	-9,48438	1386,7	-12,3711	1386,7	-13,3457	1386,7	-15,0207	1386,7	-16,5449	1386,7	-17,6426	1386,7	-19,2734	1386,7	-18,9308	1386,7	-18,8086
1386,8	-7,68243	1386,8	-10,1414	1386,8	-9,40118	1386,8	-8,79767	1386,8	-9,48907	1386,8	-12,3563	1386,8	-13,3543	1386,8	-15,0086	1386,8	-16,5508	1386,8	-17,6328	1386,8	-19,2645	1386,8	-18,9246	1386,8	-18,7977
1386,9	-7,69257	1386,9	-10,1457	1386,9	-9,41132	1386,9	-8,81171	1386,9	-9,49921	1386,9	-12,3605	1386,9	-13,3535	1386,9	-15,0195	1386,9	-16,5469	1386,9	-17,6426	1386,9	-19,2629	1386,9	-18,9289	1386,9	-18,8137
1387	-7,68243	1387	-10,1426	1387	-9,41095	1387	-8,8172	1387	-9,49298	1387	-12,3602	1387	-13,3582	1387	-15,0156	1387	-16,5399	1387	-17,6336	1387	-19,2625	1387	-18,9168	1387	-18,8035
1387,1	-7,68475	1387,1	-10,1367	1387,1	-9,41211	1387,1	-8,81366	1387,1	-9,49609	1387,1	-12,3488	1387,1	-13,3547	1387,1	-15,0117	1387,1	-16,5461	1387,1	-17,6348	1387,1	-19,25	1387,1	-18,9199	1387,1	-18,8047
1387,2	-7,69141	1387,2	-10,1398	1387,2	-9,41132	1387,2	-8,82031	1387,2	-9,50311	1387,2	-12,3477	1387,2	-13,3613	1387,2	-15,0176	1387,2	-16,5527	1387,2	-17,632	1387,2	-19,2531	1387,2	-18,918	1387,2	-18,8019
1387,3	-7,69727	1387,3	-10,1317	1387,3	-9,41095	1387,3	-8,81134	1387,3	-9,49884	1387,3	-12,3504	1387,3	-13,3602	1387,3	-15,0137	1387,3	-16,5418	1387,3	-17,6219	1387,3	-19,2391	1387,3	-18,9102	1387,3	-18,7977
1387,4	-7,68945	1387,4	-10,1281	1387,4	-9,42108	1387,4	-8,79999	1387,4	-9,49414	1387,4	-12,3457	1387,4	-13,3508	1387,4	-15,0098	1387,4	-16,5324	1387,4	-17,625	1387,4	-19,2344	1387,4	-18,8809	1387,4	-18,7813
1387,5	-7,70624	1387,5	-10,1348	1387,5	-9,41602	1387,5	-8,78711	1387,5	-9,49921	1387,5	-12,3547	1387,5	-13,3379	1387,5	-15,0098	1387,5	-16,5234	1387,5	-17,6281	1387,5	-19,2375	1387,5	-18,8789	1387,5	-18,7726
1387,6	-7,70782	1387,6	-10,125	1387,6	-9,40625	1387,6	-8,78516	1387,6	-9,48907	1387,6	-12,3406	1387,6	-13,3281	1387,6	-14,9902	1387,6	-16,5203	1387,6	-17,6082	1387,6	-19,2176	1387,6	-18,8594	1387,6	-18,7586
1387,7	-7,70819	1387,7	-10,123	1387,7	-9,39648	1387,7	-8,7793	1387,7	-9,48438	1387,7	-12,332	1387,7	-13,3184	1387,7	-14,9805	1387,7	-16,5156	1387,7	-17,6035	1387,7	-19,2012	1387,7	-18,8457	1387,7	-18,75
1387,8	-7,7215	1387,8	-10,1211	1387,8	-9,39532	1387,8	-8,78125	1387,8	-9,50195	1387,8	-12,3379	1387,8	-13,3152	1387,8	-14,9785	1387,8	-16,5137	1387,8	-17,6016	1387,8	-19,2031	1387,8	-18,8359	1387,8	-18,7461
1387,9	-7,73749	1387,9	-10,1113	1387,9	-9,38788	1387,9	-8,77148	1387,9	-9,5	1387,9	-12,3301	1387,9	-13,3203	1387,9	-14,9629	1387,9	-16,5117	1387,9	-17,6016	1387,9	-19,1895	1387,9	-18,8242	1387,9	-18,748
1388	-7,72461	1388	-10,1309	1388	-9,38165	1388	-8,77814	1388	-9,49884	1388	-12,3309	1388	-13,3047	1388	-14,9656	1388	-16,5059	1388	-17,5945	1388	-19,1844	1388	-18,8133	1388	-18,7332
1388,1	-7,71484	1388,1	-10,1406	1388,1	-9,38983	1388,1	-8,78632	1388,1	-9,50702	1388,1	-12,3391	1388,1	-13,3066	1388,1	-14,959	1388,1	-16,5078	1388,1	-17,5918	1388,1	-19,1808	1388,1	-18,8281	1388,1	-18,7316
1388,2	-7,71014	1388,2	-10,1262	1388,2	-9,38477	1388,2	-8,77539	1388,2	-9,49219	1388,2	-12,3379	1388,2	-13,2922	1388,2	-14,9406	1388,2	-16,4941	1388,2	-17,5793	1388,2	-19,1777	1388,2	-18,8117	1388,2	-18,7266
1388,3	-7,7215	1388,3	-10,127	1388,3	-9,38477	1388,3	-8,77618	1388,3	-9,49493	1388,3	-12,3348	1388,3	-13,282	1388,3	-14,9344	1388,3	-16,4863	1388,3	-17,5731	1388,3	-19,1746	1388,3	-18,8231	1388,3	-18,7234
1388,4	-7,71991	1388,4	-10,1328	1388,4	-9,39453	1388,4	-8,77655	1388,4	-9,49725	1388,4	-12,3398	1388,4	-13,2871	1388,4	-14,9328	1388,4	-16,4883	1388,4	-17,5754	1388,4	-19,1816	1388,4	-18,8164	1388,4	-18,7168
1388,5	-7,71094	1388,5	-10,1262	1388,5	-9,38086	1388,5	-8,76172	1388,5	-9,48242	1388,5	-12,3293	1388,5	-13,2726	1388,5	-14,9082	1388,5	-16,4746	1388,5	-17,5566	1388,5	-19,1633	1388,5	-18,7961	1388,5	-18,7023
1388,6	-7,7168	1388,6	-10,1258	1388,6	-9,38477	1388,6	-8,77539	1388,6	-9,50275	1388,6	-12,3445	1388,6	-13,282	1388,6	-14,9149	1388,6	-16,4844	1388,6	-17,5633	1388,6	-19,1688	1388,6	-18,8133	1388,6	-18,702
1388,7	-7,72266	1388,7	-10,1183	1388,7	-9,38477	1388,7	-8,77344	1388,7	-9,50116	1388,7	-12,3457	1388,7	-13,2793	1388,7	-14,9152	1388,7	-16,4863	1388,7	-17,5598	1388,7	-19,1535	1388,7	-18,8047	1388,7	-18,6953
1388,8	-7,7207	1388,8	-10,116	1388,8	-9,36523	1388,8	-8,77618	1388,8	-9,48712	1388,8	-12,334	1388,8	-13,2637	1388,8	-14,9031	1388,8	-16,4715	1388,8	-17,5457	1388,8	-19,157	1388,8	-18,8027	1388,8	-18,6934
1388,9	-7,7207	1388,9	-10,1144	1388,9	-9,36133	1388,9	-8,78632	1388,9	-9,49414	1388,9	-12,3301	1388,9	-13,2637	1388,9	-14,9043	1388,9	-16,466	1388,9	-17,5527	1388,9	-19,1504	1388,9	-18,7969	1388,9	-18,6836
1389	-7,73322	1389	-10,1199	1389	-9,36133	1389	-8,784	1389	-9,5	1389	-12,3328	1389	-13,2559	1389	-14,9043	1389	-16,452	1389	-17,5391	1389	-19,1309	1389	-18,7899	1389	-18,6844
1389,1	-7,75116	1389,1	-10,0969	1389,1	-9,375	1389,1	-8,79218	1389,1	-9,5	1389,1	-12,3351	1389,1	-13,2559	1389,1	-14,9043	1389,1	-16,4551	1389,1	-17,543	1389,1	-19,1367	1389,1	-18,7988	1389,1	-18,6867
1389,2	-7,75391	1389,2	-10,0812	1389,2	-9,37109	1389,2	-8,77734	1389,2	-9,48944	1389,2	-12,3301	1389,2	-13,2578	1389,2	-14,9043	1389,2	-16,4504	1389,2	-17,5371	1389,2	-19,1289	1389,2	-18,7941	1389,2	-18,6816
1389,3	-7,73828	1389,3	-10,0809	1389,3	-9,37695	1389,3	-8,76172	1389,3	-9,4754	1389,3	-12,3211	1389,3	-13,2402	1389,3	-14,8953	1389,3	-16,4422	1389,3	-17,5399	1389,3	-19,1191	1389,3	-18,784	1389,3	-18,6707
1389,4	-7,74219	1389,4	-10,0851	1389,4	-9,36133	1389,4	-8,76563	1389,4	-9,47852	1389,4	-12,3156	1389,4	-13,2324	1389,4	-14,8937	1389,4	-16,425	1389,4	-17,5324	1389,4	-19,1035	1389,4	-18,7734	1389,4	-18,6582
1389,5	-7,73828	1389,5	-10,077	1389,5	-9,35938	1389,5	-8,78009	1389,5	-9,48047	1389,5	-12,3231	1389,5	-13,2274	1389,5	-14,8934	1389,5	-16,4246	1389,5	-17,5223	1389,5	-19,0945	1389,5	-18,7781	1389,5	-18,668
1389,6	-7,72852	1389,6	-10,0793	1389,6	-9,37695	1389,6	-8,79999	1389,6	-9,48047	1389,6	-12,3418	1389,6	-13,2402	1389,6	-14,8965	1389,6	-16,4258	1389,6	-17,5305	1389,6	-19,1047	1389,6	-18,7844	1389,6	-18,6699
1389,7	-7,716	1389,7	-10,0519	1389,7	-9,37109	1389,7	-8,78125	1389,7	-9,46796	1389,7	-12,3195	1389,7	-13,2316	1389,7	-14,8898	1389,7	-16,4152	1389,7	-17,5117	1389,7	-19,084	1389,7	-18,7773	1389,7	-18,6523
1389,8	-7,71173	1389,8	-10,0457	1389,8	-9,36523	1389,8	-8,78595	1389,8	-9,46173	1389,8	-12,325	1389,8	-13,2234	1389,8	-14,8777	1389,8	-16,3953	1389,8	-17,5027	1389,8	-19,0672	1389,8	-18,7781	1389,8	-18,6523
1389,9	-7,72186	1389,9	-10,0449	1389,9	-9,375	1389,9	-8,78632	1389,9	-9,46094	1389,9	-12,3262	1389,9	-13,2344	1389,9	-14,8906	1389,9	-16,3965	1389,9	-17,5039	1389,9	-19,0773	1389,9	-18,7746	1389,9	-18,6465
1390	-7,71759	1390	-10,043	1390	-9,37695	1390	-8,77814	1390	-9,46289	1390	-12,3203	1390	-13,2324	1390	-14,873	1390	-16,3945	1390	-17,4941	1390	-19,0692	1390	-18,7625	1390	-18,6395
1390,1	-7,71405	1390,1	-10,0266	1390,1	-9,36719	1390,1	-8,77734	1390,1	-9,45508	1390,1	-12,3047	1390,1	-13,2188	1390,1	-14,8711	1390,1	-16,3906	1390,1	-17,4688	1390,1	-19,0605	1390,1	-18,7539	1390,1	-18,6203
1390,2	-7,71368	1390,2	-10,034	1390,2	-9,36603	1390,2	-8,78711	1390,2	-9,45587	1390,2	-12,3172	1390,2	-13,2254	1390,2	-14,8699	1390,2	-16,3856	1390,2	-17,4785	1390,2	-19,0547	1390,2	-18,7684	1390,2	-18,6277
1390,3	-7,71796	1390,3	-10,0226	1390,3	-9,36835	1390,3	-8,79688	1390,3	-9,45038	1390,3	-12,3117	1390,3	-13,2238	1390,3	-14,8742	1390,3	-16,3723	1390,3	-17,4727	1390,3	-19,043	1390,3	-18,759	1390,3	-18,623
1390,4	-7,70624	1390,4	-10,0012	1390,4	-9,36523	1390,4	-8,80273	1390,4	-9,44727	1390,4	-12,2949	1390,4	-13,2227	1390,4	-14,877	1390,4	-16,3652	1390,4	-17,4629	1390,4	-19,043	1390,4	-18,748	1390,4	-18,6172
1390,5	-7,71368	1390,5	-10,0027	1390,5	-9,37305	1390,5	-8,79883	1390,5	-9,45587	1390,5	-12,2977	1390,5	-13,2254	1390,5	-14,8758	1390,5	-16,3582	1390,5	-17,4648	1390,5	-19,0496	1390,5	-18,7606	1390,5	-18,625
1390,6	-7,716	1390,6	-10,009	1390,6	-9,36523	1390,6	-8,80664	1390,6	-9,46014	1390,6	-12,2941	1390,6	-13,216	1390,6	-14,8672	1390,6	-16,3586	1390,6	-17,4609	1390,6	-19,0441	1390,6	-18,7531	1390,6	-18,6055
1390,7	-7,70001	1390,7	-10,0067	1390,7	-9,37189	1390,7	-8,8125	1390,7	-9,45001	1390,7	-12,2957	1390,7	-13,2156	1390,7	-14,8711	1390,7	-16,3602	1390,7	-17,4539	1390,7	-19,034	1390,7	-18,7449	1390,7	-18,6102
1390,8	-7,69843	1390,8	-10,0207	1390,8	-9,38593	1390,8	-8,8125	1390,8	-9,45819	1390,8	-12,3066	1390,8	-13,2188	1390,8	-14,8652	1390,8	-16,3555	1390,8	-17,4648	1390,8	-19,0352	1390,8	-18,7344	1390,8	-18,6086
1390,9	-7,70117	1390,9	-10,0215	1390,9	-9,375	1390,9	-8,8125	1390,9	-9,46094	1390,9	-12,3	1390,9	-13,2121	1390,9	-14,8633	1390,9	-16,3547	1390,9	-17,4582	1390,9	-19,0285	1390,9	-18,718	1390,9	-18,6016
1391	-7,70117	1391	-10,0293	1391	-9,375	1391	-8,80664	1391	-9,46368	1391	-12,2938	1391	-13,2117	1391	-14,8672	1391	-16,3445	1391	-17,4461	1391	-19,0223	1391	-18,7078	1391	-18,5926
1391,1	-7,71289	1391,1	-10,043	1391,1	-9,38086	1391,1	-8,80859	1391,1	-9,4707	1391,1	-12,3027	1391,1	-13,2188	1391,1	-14,8691	1391,1	-16,3555	1391,1	-17,4492	1391,1	-19,0195	1391,1	-18,7109	1391,1	-18,5988
1391,2	-7,70117	1391,2	-10,0352	1391,2	-9,3797	1391,2	-8,79102	1391,2	-9,46484	1391,2	-12,2949	1391,2	-13,1992	1391,2	-14,8602	1391,2	-16,3496	1391,2	-17,4375	1391,2	-19	1391,2	-18,6934	1391,2	-18,577
1391,3	-7,71875	1391,3	-10,0527	1391,3	-9,38397	1391,3	-8,79297	1391,3	-9,46484	1391,3	-12,2969	1391,3	-13,2051	1391,3	-14,8703	1391,3	-16,3574	1391,3	-17,4355	1391,3	-19,0098	1391,3	-18,7051	1391,3	-18,5801
1391,4	-7,69843	1391,4	-10,0461	1391,4	-9,37109	1391,4	-8,77344	1391,4	-9,45038	1391,4	-12,2852	1391,4	-13,1895	1391,4	-14,8633	1391,4	-16,332	1391,4	-17,4191	1391,4	-18,9902	1391,4	-18,6797	1391,4	-18,5742
1391,5	-7,70782	1391,5	-10,0438	1391,5	-9,37109	1391,5	-8,76758	1391,5	-9,44025	1391,5	-12,2859	1391,5	-13,1797	1391,5	-14,8602	1391,5	-16,3262	1391,5	-17,409	1391,5	-18,9707	1391,5	-18,6738	1391,5	-18,5605
1391,6	-7,70233	1391,6	-10,0363	1391,6	-9,375	1391,6	-8,77539	1391,6	-9,43359	1391,6	-12,2824	1391,6	-13,1777	1391,6	-14,8547	1391,6	-16,3145	1391,6	-17,3965	1391,6	-18,9668	1391,6	-18,6621	1391,6	-18,543
1391,7	-7,70898	1391,7	-10,0332	1391,7	-9,37109	1391,7	-8,76953	1391,7	-9,42499	1391,7	-12,2715	1391,7	-13,1621	1391,7	-14,8398	1391,7	-16,3105	1391,7	-17,3945	1391,7	-18,959	1391,7	-18,6465	1391,7	-18,5352
1391,8	-7,70508	1391,8	-10,0332	1391,8	-9,37305	1391,8	-8,76953	1391,8	-9,41681	1391,8	-12,2676	1391,8	-13,1426	1391,8	-14,8328	1391,8	-16,2977	1391,8	-17,377	1391,8	-18,957	1391,8	-18,6367	1391,8	-18,5293
1391,9	-7,6875	1391,9	-10,0313	1391,9	-9,35156	1391,9	-8,74805	1391,9	-9,40039	1391,9	-12,25	1391,9	-13,123	1391,9	-14,8098	1391,9	-16,2726	1391,9	-17,3594	1391,9	-18,9297	1391,9	-18,6133	1391,9	-18,5059
