Cycle: 18  gp33 Y4F  98 nM_X	Cycle: 18  gp33 Y4F  98 nM_Y	Cycle: 19  gp33 Y4F  195 nM_X	Cycle: 19  gp33 Y4F  195 nM_Y	Cycle: 20  gp33 Y4F  390 nM_X	Cycle: 20  gp33 Y4F  390 nM_Y	Cycle: 21  gp33 Y4F  390 nM_X	Cycle: 21  gp33 Y4F  390 nM_Y	Cycle: 22  gp33 Y4F  780 nM_X	Cycle: 22  gp33 Y4F  780 nM_Y	Cycle: 23  gp33 Y4F  1560 nM_X	Cycle: 23  gp33 Y4F  1560 nM_Y	Cycle: 24  gp33 Y4F  3125 nM_X	Cycle: 24  gp33 Y4F  3125 nM_Y	Cycle: 25  gp33 Y4F  3125 nM_X	Cycle: 25  gp33 Y4F  3125 nM_Y	Cycle: 26  gp33 Y4F  6250 nM_X	Cycle: 26  gp33 Y4F  6250 nM_Y	Cycle: 27  gp33 Y4F  12500 nM_X	Cycle: 27  gp33 Y4F  12500 nM_Y	Cycle: 28  gp33 Y4F  25000 nM_X	Cycle: 28  gp33 Y4F  25000 nM_Y	Cycle: 29  gp33 Y4F  25000 nM_X	Cycle: 29  gp33 Y4F  25000 nM_Y	Cycle: 30  gp33 Y4F  50000 nM_X	Cycle: 30  gp33 Y4F  50000 nM_Y	Cycle: 31  gp33 Y4F  100000 nM_X	Cycle: 31  gp33 Y4F  100000 nM_Y
62,9401	-0,585358	63,04	-0,44135	62,9401	-0,0679016	63,04	-0,113419	62,9401	-0,0950623	63,04	0,0239716	63,04	-0,265538	63,04	-0,198563	63,04	-0,267563	63,04	-0,785629	62,9401	-0,815765	63,04	-0,934738	62,9401	-1,67734	62,9401	-2,67877
63,04	-0,600388	63,14	-0,426324	63,04	-0,0802155	63,14	-0,101099	63,04	-0,10228	63,14	0,0390077	63,14	-0,262994	63,14	-0,201105	63,14	-0,292352	63,14	-0,790887	63,04	-0,824173	63,14	-0,93609	63,04	-1,67677	63,04	-2,67155
63,14	-0,607599	63,24	-0,438425	63,1401	-0,112824	63,2401	-0,118301	63,14	-0,107538	63,24	0,0386257	63,24	-0,256754	63,24	-0,20344	63,2401	-0,288071	63,2401	-0,810043	63,14	-0,836084	63,24	-0,930643	63,14	-1,66757	63,14	-2,64947
63,2401	-0,606461	63,34	-0,445267	63,2401	-0,0987701	63,34	-0,129044	63,2401	-0,112259	63,34	0,0493622	63,34	-0,272598	63,34	-0,179031	63,34	-0,286331	63,34	-0,801254	63,2401	-0,8564	63,34	-0,921066	63,2401	-1,67305	63,2401	-2,653
63,34	-0,586716	63,44	-0,419281	63,34	-0,088028	63,44	-0,114014	63,34	-0,106186	63,44	0,069488	63,44	-0,264954	63,44	-0,167908	63,44	-0,278687	63,44	-0,788941	63,34	-0,861282	63,44	-0,908753	63,34	-1,66621	63,34	-2,66258
63,4401	-0,588074	63,54	-0,417918	63,4401	-0,0854797	63,54	-0,115372	63,4401	-0,0802002	63,54	0,0657501	63,54	-0,249918	63,54	-0,177078	63,54	-0,277328	63,54	-0,781723	63,4401	-0,852875	63,54	-0,921066	63,4401	-1,66757	63,4401	-2,65338
63,54	-0,587906	63,64	-0,441345	63,54	-0,0950775	63,64	-0,121216	63,54	-0,0905609	63,64	0,0376587	63,64	-0,277252	63,64	-0,186829	63,64	-0,302704	63,64	-0,787567	63,54	-0,871841	63,64	-0,933563	63,54	-1,66035	63,54	-2,67155
63,64	-0,598419	63,74	-0,438434	63,6401	-0,103653	63,7401	-0,131973	63,64	-0,106171	63,74	0,0542421	63,74	-0,282153	63,74	-0,181964	63,7401	-0,303696	63,7401	-0,769028	63,64	-0,90033	63,74	-0,927905	63,64	-1,66425	63,64	-2,70554
63,7401	-0,593552	63,84	-0,419876	63,7401	-0,0850983	63,84	-0,130997	63,7401	-0,0868683	63,84	0,0727997	63,84	-0,281174	63,84	-0,170456	63,84	-0,300766	63,84	-0,775864	63,7401	-0,889603	63,84	-0,934738	63,7401	-1,64064	63,7401	-2,71159
63,84	-0,590622	63,94	-0,446831	63,84	-0,0684967	63,94	-0,141137	63,84	-0,0827484	63,94	0,0763316	63,94	-0,293267	63,94	-0,154015	63,94	-0,299187	63,94	-0,780144	63,84	-0,873001	63,94	-0,9273	63,84	-1,61348	63,84	-2,70866
63,9401	-0,59491	64,04	-0,461685	63,9401	-0,0747375	64,04	-0,146622	63,9401	-0,108521	64,04	0,0767059	64,04	-0,288986	64,04	-0,1595	64,04	-0,302719	64,04	-0,768051	63,9401	-0,877289	64,04	-0,919907	63,9401	-1,60995	63,9401	-2,72742
64,04	-0,568375	64,14	-0,459156	64,04	-0,0704498	64,14	-0,123401	64,04	-0,115952	64,14	0,091351	64,14	-0,268482	64,14	-0,16048	64,14	-0,275592	64,14	-0,741687	64,04	-0,891373	64,14	-0,894702	64,04	-1,60567	64,04	-2,72624
64,14	-0,552539	64,24	-0,463824	64,1401	-0,0557995	64,2401	-0,112442	64,14	-0,107166	64,24	0,0784431	64,24	-0,272387	64,24	-0,146807	64,2401	-0,252914	64,2401	-0,726059	64,14	-0,891559	64,24	-0,884936	64,14	-1,59493	64,14	-2,70378
64,2401	-0,54863	64,34	-0,49057	64,2401	-0,0362701	64,34	-0,137238	64,2401	-0,0966339	64,34	0,0704651	64,34	-0,26712	64,34	-0,161835	64,34	-0,279663	64,34	-0,750854	64,2401	-0,875931	64,34	-0,923401	64,2401	-1,60548	64,2401	-2,70262
64,34	-0,577332	64,44	-0,478465	64,34	-0,0805969	64,44	-0,134898	64,34	-0,122192	64,44	0,0610857	64,44	-0,261638	64,44	-0,17512	64,44	-0,261699	64,44	-0,73875	64,34	-0,871429	64,44	-0,941386	64,34	-1,63144	64,34	-2,73444
64,4401	-0,573044	64,54	-0,496038	64,4401	-0,0794525	64,54	-0,140762	64,4401	-0,117905	64,54	0,0376434	64,54	-0,283117	64,54	-0,169266	64,54	-0,261703	64,54	-0,750473	64,4401	-0,882767	64,54	-0,956223	64,4401	-1,63496	64,4401	-2,72038
64,54	-0,574997	64,64	-0,494086	64,54	-0,0802155	64,64	-0,142706	64,54	-0,149155	64,64	0,0259337	64,64	-0,288977	64,64	-0,175116	64,64	-0,296851	64,64	-0,738745	64,54	-0,87886	64,64	-0,967932	64,54	-1,64668	64,54	-2,73405
64,64	-0,58866	64,74	-0,493332	64,6401	-0,0977941	64,7401	-0,13295	64,64	-0,158911	64,74	0,0220184	64,74	-0,28508	64,74	-0,19075	64,7401	-0,292953	64,7401	-0,742661	64,64	-0,869086	64,74	-0,966782	64,64	-1,65919	64,64	-2,74656
64,7401	-0,604294	64,84	-0,490189	64,7401	-0,0841217	64,84	-0,1017	64,7401	-0,160873	64,84	8,34656e-3	64,84	-0,267502	64,84	-0,175125	64,84	-0,304672	64,84	-0,730179	64,7401	-0,863235	64,84	-0,967941	64,7401	-1,66035	64,7401	-2,74187
64,84	-0,593765	64,94	-0,495067	64,84	-0,088028	64,94	-0,107769	64,84	-0,168686	64,94	1,51491e-3	64,94	-0,264568	64,94	-0,180004	64,94	-0,331035	64,94	-0,719036	64,84	-0,848404	64,94	-0,959148	64,84	-1,67012	64,84	-2,73015
64,9401	-0,57988	65,04	-0,505807	64,9401	-0,102676	65,04	-0,107559	64,9401	-0,171616	65,04	-0,0150909	65,04	-0,269448	65,04	-0,198563	65,04	-0,335922	65,04	-0,715317	64,9401	-0,834915	65,04	-0,964035	64,9401	-1,68361	64,9401	-2,73778
65,04	-0,574997	65,14	-0,473973	65,04	-0,111465	65,14	-0,105016	65,04	-0,148392	65,14	1,12438e-3	65,14	-0,266912	65,14	-0,170629	65,14	-0,319707	65,14	-0,701055	65,04	-0,839798	65,14	-0,942754	65,04	-1,69746	65,04	-2,73796
65,14	-0,578313	65,24	-0,475137	65,1401	-0,0932932	65,2401	-0,125717	65,14	-0,129033	65,24	3,86715e-3	65,24	-0,285653	65,24	-0,183511	65,2401	-0,326736	65,2401	-0,700272	65,14	-0,823583	65,24	-0,935311	65,14	-1,68515	65,14	-2,7276
65,2401	-0,595108	65,34	-0,479446	65,2401	-0,100327	65,34	-0,141739	65,2401	-0,145828	65,34	-8,255e-3	65,34	-0,293869	65,34	-0,185867	65,34	-0,324417	65,34	-0,7202	65,2401	-0,833359	65,34	-0,955246	65,2401	-1,67461	65,2401	-2,71315
65,34	-0,603317	65,44	-0,469087	65,34	-0,110489	65,44	-0,127473	65,34	-0,159897	65,44	7,96366e-3	65,44	-0,297182	65,44	-0,173555	65,44	-0,32538	65,44	-0,696168	65,34	-0,844681	65,44	-0,956605	65,34	-1,66524	65,34	-2,72606
65,4401	-0,598816	65,54	-0,466149	65,4401	-0,0837402	65,54	-0,134308	65,4401	-0,151489	65,54	0,0175171	65,54	-0,309869	65,54	-0,188202	65,54	-0,33728	65,54	-0,706909	65,4401	-0,840179	65,54	-0,947815	65,4401	-1,65372	65,4401	-2,73444
65,54	-0,621277	65,64	-0,486854	65,54	-0,0901794	65,64	-0,133521	65,54	-0,162231	65,64	9,72843e-3	65,64	-0,290748	65,64	-0,199134	65,64	-0,337684	65,64	-0,706122	65,54	-0,856781	65,64	-0,936103	65,54	-1,6539	65,54	-2,72955
65,64	-0,62049	65,74	-0,501906	65,6401	-0,096417	65,7401	-0,123184	65,64	-0,17707	65,74	0,0278788	65,74	-0,301497	65,74	-0,18489	65,7401	-0,326157	65,7401	-0,715317	65,64	-0,860694	65,74	-0,923018	65,64	-1,64335	65,64	-2,74323
65,7401	-0,616013	65,84	-0,498978	65,7401	-0,10289	65,84	-0,159317	65,7401	-0,174545	65,84	0,0425262	65,84	-0,289963	65,84	-0,171432	65,84	-0,313461	65,84	-0,718246	65,7401	-0,841751	65,84	-0,910324	65,7401	-1,64864	65,7401	-2,73601
65,84	-0,628708	65,94	-0,510687	65,84	-0,0948639	65,94	-0,176886	65,84	-0,152084	65,94	0,0171452	65,94	-0,29505	65,94	-0,174139	65,94	-0,303686	65,94	-0,715124	65,84	-0,854446	65,94	-0,912268	65,84	-1,63985	65,84	-2,73308
65,9401	-0,638474	66,04	-0,507758	65,9401	-0,112442	66,04	-0,177872	65,9401	-0,136459	66,04	6,39343e-3	66,04	-0,308508	66,04	-0,180984	66,04	-0,292953	66,04	-0,738754	65,9401	-0,878677	66,04	-0,934738	65,9401	-1,65041	65,9401	-2,74754
66,04	-0,662888	66,14	-0,502879	66,04	-0,119278	66,14	-0,167124	66,04	-0,143295	66,14	-4,3726e-4	66,14	-0,309489	66,14	-0,189768	66,14	-0,297831	66,14	-0,747538	66,04	-0,900345	66,14	-0,938456	66,04	-1,65645	66,04	-2,75359
66,14	-0,695109	66,24	-0,500924	66,1401	-0,137836	66,2401	-0,182755	66,14	-0,159892	66,24	-4,35352e-4	66,24	-0,295815	66,24	-0,207345	66,2401	-0,295883	66,2401	-0,765121	66,14	-0,89741	66,24	-0,938851	66,14	-1,66523	66,14	-2,75065
66,2401	-0,693161	66,34	-0,490189	66,2401	-0,145645	66,34	-0,18959	66,2401	-0,165756	66,34	0,0102997	66,34	-0,294846	66,34	-0,206375	66,34	-0,302719	66,34	-0,756332	66,2401	-0,88179	66,34	-0,933578	66,2401	-1,68086	66,2401	-2,76707
66,34	-0,674606	66,44	-0,499949	66,34	-0,140762	66,44	-0,177866	66,34	-0,156967	66,44	0,0103054	66,44	-0,290934	66,44	-0,210276	66,44	-0,324198	66,44	-0,738749	66,34	-0,873001	66,44	-0,940592	66,34	-1,66817	66,34	-2,77898
66,4401	-0,684372	66,54	-0,498378	66,4401	-0,130997	66,54	-0,191925	66,4401	-0,146439	66,54	-0,0174255	66,54	-0,277644	66,54	-0,230194	66,54	-0,316772	66,54	-0,737183	66,4401	-0,874954	66,54	-0,937073	66,4401	-1,66701	66,4401	-2,78288
66,54	-0,674225	66,64	-0,509712	66,54	-0,133331	66,64	-0,199348	66,54	-0,163208	66,64	-0,0287547	66,64	-0,283119	66,64	-0,235664	66,64	-0,318336	66,64	-0,735633	66,54	-0,887848	66,64	-0,955055	66,54	-1,64706	66,54	-2,79187
66,64	-0,68827	66,74	-0,49019	66,6401	-0,146621	66,7401	-0,191544	66,64	-0,160865	66,74	-0,0209513	66,74	-0,281175	66,74	-0,22786	66,7401	-0,319138	66,7401	-0,719223	66,64	-0,876899	66,74	-0,958177	66,64	-1,64667	66,64	-2,78678
66,7401	-0,6707	66,84	-0,493118	66,7401	-0,119278	66,84	-0,186661	66,7401	-0,143295	66,84	-0,0375519	66,84	-0,262619	66,84	-0,228836	66,84	-0,318558	66,84	-0,698715	66,7401	-0,865189	66,84	-0,939621	66,7401	-1,63496	66,7401	-2,77116
66,84	-0,67363	66,94	-0,497994	66,84	-0,110489	66,94	-0,188821	66,84	-0,1306	66,94	-0,0560999	66,94	-0,273355	66,94	-0,233712	66,94	-0,313272	66,94	-0,703591	66,84	-0,873978	66,94	-0,950356	66,84	-1,61055	66,84	-2,76237
66,9401	-0,655075	67,04	-0,497023	66,9401	-0,125137	67,04	-0,169876	66,9401	-0,119858	67,04	-0,0570831	67,04	-0,272383	67,04	-0,234695	67,04	-0,307602	67,04	-0,704575	66,9401	-0,890579	67,04	-0,927902	66,9401	-1,61153	66,9401	-2,77782
67,04	-0,64238	67,14	-0,511673	67,04	-0,128067	67,14	-0,179825	67,04	-0,140366	67,14	-0,0404816	67,14	-0,271408	67,14	-0,237625	67,14	-0,312485	67,14	-0,68602	67,04	-0,893509	67,14	-0,907394	67,04	-1,61055	67,04	-2,77214
67,14	-0,637497	67,24	-0,526315	67,1401	-0,115375	67,2401	-0,202286	67,14	-0,15892	67,24	-0,0414515	67,24	-0,280984	67,24	-0,224923	67,2401	-0,303696	67,2401	-0,7202	67,14	-0,871048	67,24	-0,913064	67,14	-1,60371	67,14	-2,78093
67,2401	-0,634567	67,34	-0,529251	67,2401	-0,100723	67,34	-0,171249	67,2401	-0,163803	67,34	-0,0385284	67,34	-0,263596	67,34	-0,204422	67,34	-0,306625	67,34	-0,71611	67,2401	-0,884537	67,34	-0,899582	67,2401	-1,60078	67,2401	-2,79753
67,34	-0,616013	67,44	-0,541941	67,34	-0,0938873	67,44	-0,151499	67,34	-0,139389	67,44	-0,0629373	67,44	-0,262614	67,44	-0,219065	67,44	-0,295115	67,44	-0,716288	67,34	-0,849564	67,44	-0,896647	67,34	-1,56349	67,34	-2,79655
67,4401	-0,634567	67,54	-0,51872	67,4401	-0,0921478	67,54	-0,146622	67,4401	-0,1306	67,54	-0,0678253	67,54	-0,283124	67,54	-0,208328	67,54	-0,287888	67,54	-0,725082	67,4401	-0,866165	67,54	-0,899582	67,4401	-1,58321	67,4401	-2,78972
67,54	-0,621872	67,64	-0,513611	67,54	-0,104446	67,64	-0,156373	67,54	-0,121811	67,64	-0,0697637	67,64	-0,308503	67,64	-0,21222	67,64	-0,298798	67,64	-0,740693	67,54	-0,857376	67,64	-0,909333	67,54	-1,57832	67,54	-2,78368
67,64	-0,639435	67,74	-0,505814	67,6401	-0,117322	67,7401	-0,130997	67,64	-0,125702	67,74	-0,0580597	67,74	-0,302658	67,74	-0,212234	67,7401	-0,289047	67,7401	-0,744614	67,64	-0,847596	67,74	-0,893723	67,64	-1,61542	67,64	-2,79849
67,7401	-0,625778	67,84	-0,502884	67,7401	-0,0899811	67,84	-0,131973	67,7401	-0,104233	67,84	-0,0492706	67,84	-0,3134	67,84	-0,211258	67,84	-0,290024	67,84	-0,755356	67,7401	-0,835892	67,84	-0,889633	67,7401	-1,61543	67,7401	-2,78874
67,84	-0,616226	67,94	-0,504824	67,84	-0,0948639	67,94	-0,147585	67,84	-0,107162	67,94	-0,0648828	67,94	-0,329012	67,94	-0,232729	67,94	-0,286105	67,94	-0,776827	67,84	-0,854446	67,94	-0,902499	67,84	-1,61134	67,84	-2,78777
67,9401	-0,61113	68,04	-0,52338	67,9401	-0,106583	68,04	-0,170059	67,9401	-0,144272	68,04	-0,0893097	68,04	-0,36594	68,04	-0,245438	68,04	-0,300003	68,04	-0,795395	67,9401	-0,852493	68,04	-0,903488	67,9401	-1,62422	67,9401	-2,81395
68,04	-0,643356	68,14	-0,531198	68,04	-0,111465	68,14	-0,197396	68,04	-0,16478	68,14	-0,089303	68,14	-0,374917	68,14	-0,276681	68,14	-0,309365	68,14	-0,807107	68,04	-0,841751	68,14	-0,938638	68,04	-1,6291	68,04	-2,83952
68,14	-0,66874	68,24	-0,550726	68,1401	-0,102893	68,2401	-0,183731	68,14	-0,172585	68,24	-0,114691	68,24	-0,38468	68,24	-0,274725	68,2401	-0,335922	68,2401	-0,795395	68,14	-0,831979	68,24	-0,964819	68,14	-1,64668	68,14	-2,83952
68,2401	-0,703903	68,34	-0,516556	68,2401	-0,1017	68,34	-0,137833	68,2401	-0,156967	68,34	-0,105911	68,34	-0,379807	68,34	-0,275711	68,34	-0,32637	68,34	-0,761215	68,2401	-0,841751	68,34	-0,939621	68,2401	-1,65254	68,2401	-2,84343
68,34	-0,69902	68,44	-0,493117	68,34	-0,0948639	68,44	-0,147597	68,34	-0,132553	68,44	-0,0844259	68,44	-0,368087	68,44	-0,273757	68,44	-0,312301	68,44	-0,753402	68,34	-0,827103	68,44	-0,922042	68,34	-1,63087	68,34	-2,83543
68,4401	-0,706833	68,54	-0,504832	68,4401	-0,0761261	68,54	-0,176895	68,4401	-0,114212	68,54	-0,0648956	68,54	-0,36613	68,54	-0,262039	68,54	-0,311508	68,54	-0,741684	68,4401	-0,823196	68,54	-0,916183	68,4401	-1,62617	68,4401	-2,83269
68,54	-0,702927	68,64	-0,513231	68,54	-0,106583	68,64	-0,185289	68,54	-0,119675	68,64	-0,0615706	68,64	-0,372575	68,64	-0,264574	68,64	-0,297655	68,64	-0,722734	68,54	-0,816177	68,64	-0,918718	68,54	-1,61836	68,54	-2,82878
68,64	-0,731645	68,74	-0,503862	68,6401	-0,0759153	68,7401	-0,179825	68,64	-0,119462	68,74	-0,0580616	68,74	-0,361254	68,74	-0,237627	68,7401	-0,278122	68,7401	-0,709457	68,64	-0,814012	68,74	-0,899584	68,64	-1,6209	68,64	-2,83717
68,7401	-0,724625	68,84	-0,499954	68,7401	-0,0606842	68,84	-0,175919	68,7401	-0,129623	68,84	-0,0385284	68,84	-0,335861	68,84	-0,216141	68,84	-0,269516	68,84	-0,703598	68,7401	-0,820267	68,84	-0,889816	68,7401	-1,60176	68,7401	-2,84813
68,84	-0,723434	68,94	-0,520452	68,84	-0,0606842	68,94	-0,186651	68,84	-0,131577	68,94	-0,0375419	68,94	-0,336828	68,94	-0,228826	68,94	-0,276342	68,94	-0,712377	68,84	-0,830032	68,94	-0,897436	68,84	-1,58223	68,84	-2,85515
68,9401	-0,748642	69,04	-0,512258	68,9401	-0,0675201	69,04	-0,178452	68,9401	-0,120071	69,04	-3,95203e-3	69,04	-0,329824	69,04	-0,214767	69,04	-0,262283	69,04	-0,678787	68,9401	-0,827103	69,04	-0,870865	68,9401	-1,58907	68,9401	-2,85222
69,04	-0,742783	69,14	-0,484334	69,04	-0,0495453	69,14	-0,160298	69,04	-0,0774689	69,14	0,0317798	69,14	-0,29485	69,14	-0,214192	69,14	-0,248036	69,14	-0,637196	69,04	-0,813828	69,14	-0,86443	69,04	-1,56523	69,04	-2,83815
69,14	-0,715626	69,24	-0,449175	69,1401	-0,025526	69,2401	-0,144669	69,14	-0,0562024	69,24	0,0415473	69,24	-0,285082	69,24	-0,196612	69,2401	-0,2285	69,2401	-0,618454	69,14	-0,798787	69,24	-0,844897	69,14	-1,53536	69,14	-2,81218
69,2401	-0,712509	69,34	-0,411087	69,2401	-0,0372467	69,34	-0,137833	69,2401	-0,0534515	69,34	0,0737762	69,34	-0,243088	69,34	-0,170242	69,34	-0,20018	69,34	-0,608871	69,2401	-0,783157	69,34	-0,812668	69,2401	-1,50215	69,2401	-2,7946
69,34	-0,66777	69,44	-0,421823	69,34	-0,0225983	69,44	-0,163033	69,34	-0,0329437	69,44	0,0728064	69,44	-0,230386	69,44	-0,151681	69,44	-0,203103	69,44	-0,603982	69,34	-0,782181	69,44	-0,829263	69,34	-1,46407	69,34	-2,77214
69,4401	-0,650406	69,54	-0,424749	69,4401	-0,0274811	69,54	-0,154648	69,4401	-0,0514984	69,54	0,0620575	69,54	-0,241125	69,54	-0,164383	69,54	-0,198227	69,54	-0,612778	69,4401	-0,783157	69,54	-0,845871	69,4401	-1,45998	69,4401	-2,78758
69,54	-0,627548	69,64	-0,424975	69,54	-0,0479889	69,64	-0,136859	69,54	-0,0798187	69,64	0,0552187	69,64	-0,232348	69,64	-0,175128	69,64	-0,199206	69,64	-0,635242	69,54	-0,800552	69,64	-0,850757	69,54	-1,48555	69,54	-2,78581
69,64	-0,640643	69,74	-0,419861	69,6401	-0,0216312	69,7401	-0,172012	69,64	-0,0768919	69,74	0,0298462	69,74	-0,23233	69,74	-0,196594	69,7401	-0,208969	69,7401	-0,65477	69,64	-0,804645	69,74	-0,866364	69,64	-1,51192	69,64	-2,7946
69,7401	-0,653915	69,84	-0,434341	69,7401	-0,0548248	69,84	-0,1642	69,7401	-0,0827484	69,84	0,0239716	69,84	-0,236252	69,84	-0,223953	69,84	-0,232407	69,84	-0,664536	69,7401	-0,818314	69,84	-0,882004	69,7401	-1,51387	69,7401	-2,82195
69,84	-0,6707	69,94	-0,433756	69,84	-0,0626373	69,94	-0,161265	69,84	-0,0807953	69,94	0,0151877	69,94	-0,226695	69,94	-0,235484	69,94	-0,233378	69,94	-0,661601	69,84	-0,82222	69,94	-0,89744	69,84	-1,51778	69,84	-2,81023
69,9401	-0,675583	70,04	-0,429457	69,9401	-0,0460358	70,04	-0,147598	69,9401	-0,0876312	70,04	-4,34875e-3	70,04	-0,215743	70,04	-0,220261	70,04	-0,234177	70,04	-0,631149	69,9401	-0,807571	70,04	-0,879074	69,9401	-1,53127	69,9401	-2,79558
70,04	-0,658005	70,14	-0,450139	70,04	-0,034317	70,14	-0,153447	70,04	-0,105209	70,14	-0,0402875	70,14	-0,225499	70,14	-0,224919	70,14	-0,272435	70,14	-0,655735	70,04	-0,803665	70,14	-0,875157	70,04	-1,50899	70,04	-2,78777
70,14	-0,673619	70,24	-0,448192	70,1401	-0,0440836	70,2401	-0,159317	70,14	-0,120823	70,24	-0,0387373	70,24	-0,21458	70,24	-0,205394	70,2401	-0,278305	70,2401	-0,68895	70,14	-0,815373	70,24	-0,879069	70,14	-1,54023	70,14	-2,79557
70,2401	-0,663864	70,34	-0,458939	70,2401	-0,049942	70,34	-0,153275	70,2401	-0,114975	70,34	-0,0385284	70,34	-0,216721	70,34	-0,182938	70,34	-0,275375	70,34	-0,68602	70,2401	-0,82515	70,34	-0,886703	70,2401	-1,54805	70,2401	-2,77995
70,34	-0,651169	70,44	-0,479435	70,34	-0,0548248	70,44	-0,163212	70,34	-0,106186	70,44	-0,0480995	70,44	-0,241123	70,44	-0,199528	70,44	-0,284153	70,44	-0,681126	70,34	-0,831985	70,44	-0,884159	70,34	-1,54903	70,34	-2,77977
70,4401	-0,679489	70,54	-0,479437	70,4401	-0,065567	70,54	-0,174179	70,4401	-0,124741	70,54	-0,0648956	70,54	-0,243078	70,54	-0,217117	70,54	-0,274399	70,54	-0,685043	70,4401	-0,845474	70,54	-0,869308	70,4401	-1,57344	70,4401	-2,78581
70,54	-0,70488	70,64	-0,496042	70,54	-0,0616608	70,64	-0,190378	70,54	-0,118881	70,64	-0,0678196	70,64	-0,261637	70,64	-0,210276	70,64	-0,287088	70,64	-0,697733	70,54	-0,858353	70,64	-0,86912	70,54	-1,5793	70,54	-2,77995
70,64	-0,727335	70,74	-0,506786	70,6401	-0,0626392	70,7401	-0,19838	70,64	-0,136271	70,74	-0,0648913	70,74	-0,268474	70,74	-0,21516	70,7401	-0,29393	70,7401	-0,693649	70,64	-0,855417	70,74	-0,857585	70,64	-1,57051	70,64	-2,78288
70,7401	-0,724411	70,84	-0,539017	70,7401	-0,0714264	70,84	-0,183731	70,7401	-0,126694	70,84	-0,0678253	70,84	-0,296799	70,84	-0,223953	70,84	-0,308578	70,84	-0,703598	70,7401	-0,836868	70,84	-0,85466	70,7401	-1,54414	70,7401	-2,78191
70,84	-0,728531	70,94	-0,553658	70,84	-0,072403	70,94	-0,196419	70,84	-0,117905	70,94	-0,0883255	70,94	-0,297768	70,94	-0,213203	70,94	-0,315407	70,94	-0,696754	70,84	-0,824173	70,94	-0,857582	70,84	-1,54317	70,84	-2,75163
70,9401	-0,712692	71,04	-0,567331	70,9401	-0,0987701	71,04	-0,202286	70,9401	-0,120834	71,04	-0,11763	71,04	-0,331766	71,04	-0,211258	71,04	-0,323227	71,04	-0,71434	70,9401	-0,811478	71,04	-0,85173	70,9401	-1,5461	70,9401	-2,75847
71,04	-0,718552	71,14	-0,551712	71,04	-0,120255	71,14	-0,194473	71,04	-0,126694	71,14	-0,103958	71,14	-0,342697	71,14	-0,221024	71,14	-0,307602	71,14	-0,724106	71,04	-0,832962	71,14	-0,832199	71,04	-1,53712	71,04	-2,75456
71,14	-0,725204	71,24	-0,543504	71,1401	-0,108534	71,2401	-0,182358	71,14	-0,109116	71,24	-0,0762191	71,24	-0,338396	71,24	-0,224535	71,2401	-0,289627	71,2401	-0,727615	71,14	-0,841568	71,24	-0,841569	71,14	-1,54414	71,14	-2,75145
71,2401	-0,724014	71,34	-0,564789	71,2401	-0,108139	71,34	-0,189972	71,2401	-0,126297	71,34	-0,111176	71,34	-0,371399	71,34	-0,226288	71,34	-0,299194	71,34	-0,746948	71,2401	-0,837662	71,34	-0,853088	71,2401	-1,53398	71,2401	-2,74049
71,34	-0,733582	71,44	-0,569282	71,34	-0,121613	71,44	-0,188605	71,34	-0,137817	71,44	-0,111762	71,44	-0,379798	71,44	-0,231574	71,44	-0,299781	71,44	-0,770972	71,34	-0,856598	71,44	-0,851722	71,34	-1,53574	71,34	-2,76373
71,4401	-0,741226	71,54	-0,562451	71,4401	-0,13002	71,54	-0,197403	71,4401	-0,148178	71,54	-0,101028	71,54	-0,38664	71,54	-0,227859	71,54	-0,302719	71,54	-0,770004	71,4401	-0,858353	71,54	-0,848801	71,4401	-1,55666	71,4401	-2,77995
71,54	-0,715622	71,64	-0,553665	71,54	-0,135696	71,64	-0,204239	71,54	-0,139389	71,64	-0,102005	71,64	-0,362228	71,64	-0,232742	71,64	-0,29393	71,64	-0,774887	71,54	-0,849564	71,64	-0,850571	71,54	-1,56465	71,54	-2,78484
71,64	-0,710739	71,74	-0,550735	71,6401	-0,126114	71,7401	-0,214981	71,64	-0,136459	71,74	-0,112747	71,74	-0,34172	71,74	-0,225906	71,7401	-0,2957	71,7401	-0,768051	71,64	-0,842728	71,74	-0,842941	71,64	-1,55	71,64	-2,79558
71,7401	-0,707809	71,84	-0,532181	71,7401	-0,136856	71,84	-0,219864	71,7401	-0,12767	71,84	-0,107864	71,84	-0,348557	71,84	-0,222977	71,84	-0,308792	71,84	-0,759262	71,7401	-0,837845	71,84	-0,863449	71,7401	-1,55879	71,7401	-2,78758
71,84	-0,722458	71,94	-0,510301	71,84	-0,147598	71,94	-0,209703	71,84	-0,142319	71,94	-0,089891	71,94	-0,320817	71,94	-0,206956	71,94	-0,305254	71,94	-0,751054	71,84	-0,858353	71,94	-0,849382	71,84	-1,57344	71,84	-2,78777
71,9401	-0,720108	72,04	-0,473593	71,9401	-0,145248	72,04	-0,19252	71,9401	-0,155594	72,04	-0,0621796	72,04	-0,297781	72,04	-0,18782	72,04	-0,270493	72,04	-0,74559	71,9401	-0,856003	72,04	-0,836899	71,9401	-1,57304	71,9401	-2,79323
72,04	-0,691208	72,14	-0,464402	72,04	-0,106583	72,14	-0,200913	72,04	-0,152084	72,14	-0,0361791	72,14	-0,235856	72,14	-0,174729	72,14	-0,261307	72,14	-0,748124	72,04	-0,858353	72,14	-0,832779	72,04	-1,56837	72,04	-2,78972
