Cycle: 15  SMARTA2-9V  195 nM_X	Cycle: 15  SMARTA2-9V  195 nM_Y	Cycle: 16  SMARTA2-9V  390 nM_X	Cycle: 16  SMARTA2-9V  390 nM_Y	Cycle: 17  SMARTA2-9V  780 nM_X	Cycle: 17  SMARTA2-9V  780 nM_Y	Cycle: 18  SMARTA2-9V  1560 nM_X	Cycle: 18  SMARTA2-9V  1560 nM_Y	Cycle: 19  SMARTA2-9V  3125 nM_X	Cycle: 19  SMARTA2-9V  3125 nM_Y	Cycle: 20  SMARTA2-9V  6250 nM_X	Cycle: 20  SMARTA2-9V  6250 nM_Y	Cycle: 21  SMARTA2-9V  12500 nM_X	Cycle: 21  SMARTA2-9V  12500 nM_Y	Cycle: 22  SMARTA2-9V  25000 nM_X	Cycle: 22  SMARTA2-9V  25000 nM_Y	Cycle: 23  SMARTA2-9V  50000 nM_X	Cycle: 23  SMARTA2-9V  50000 nM_Y	Cycle: 24  SMARTA2-9V  100000 nM_X	Cycle: 24  SMARTA2-9V  100000 nM_Y
214,54	-0,504532	214,54	-0,55011	214,54	-0,544693	214,54	-0,219421	214,54	-0,0387115	214,54	2,05267	214,54	2,60802	214,54	2,6707	214,54	1,90782	214,54	-3,70062
214,64	-0,506531	214,64	-0,531799	214,64	-0,534973	214,64	-0,224548	214,64	-0,0192261	214,64	2,05658	214,64	2,6275	214,64	2,66093	214,64	1,91168	214,64	-3,69989
214,74	-0,494812	214,74	-0,528625	214,74	-0,525208	214,74	-0,221375	214,74	-8,68225e-3	214,74	2,05853	214,74	2,6236	214,74	2,6707	214,74	1,89874	214,74	-3,70258
214,84	-0,499939	214,84	-0,528625	214,84	-0,505676	214,84	-0,227234	214,84	-1,64795e-3	214,84	2,04291	214,84	2,64899	214,84	2,66089	214,84	1,91949	214,84	-3,71039
214,94	-0,485046	214,94	-0,530579	214,94	-0,493958	214,94	-0,217468	214,94	0,015976	214,94	2,02728	214,94	2,64703	214,94	2,66484	214,94	1,9234	214,94	-3,71429
215,04	-0,492813	215,04	-0,534485	215,04	-0,47438	215,04	-0,240906	215,04	0,0120697	215,04	2,04291	215,04	2,63927	215,04	2,6707	215,04	1,92931	215,04	-3,69867
215,14	-0,485046	215,14	-0,524719	215,14	-0,464661	215,14	-0,242859	215,14	0,0120239	215,14	2,05658	215,14	2,63727	215,14	2,69414	215,14	1,93317	215,14	-3,67914
215,24	-0,493591	215,24	-0,515686	215,24	-0,484924	215,24	-0,247498	215,24	0,0113373	215,24	2,05267	215,24	2,6424	215,24	2,7	215,24	1,94025	215,24	-3,67914
215,34	-0,485046	215,34	-0,507141	215,34	-0,471741	215,34	-0,235046	215,34	0,0256958	215,34	2,08197	215,34	2,66534	215,34	2,69409	215,34	1,9527	215,34	-3,65375
215,44	-0,469421	215,44	-0,483704	215,44	-0,425598	215,44	-0,219421	215,44	0,0413818	215,44	2,08588	215,44	2,67242	215,44	2,72345	215,44	1,99176	215,44	-3,63617
215,54	-0,430313	215,54	-0,436829	215,54	-0,406021	215,54	-0,209656	215,54	0,0706635	215,54	2,11127	215,54	2,68224	215,54	2,72929	215,54	2,00816	215,54	-3,61078
215,64	-0,397156	215,64	-0,436829	215,64	-0,392395	215,64	-0,19989	215,64	0,0842896	215,64	2,11127	215,64	2,70172	215,64	2,74297	215,64	2,01324	215,64	-3,58734
215,74	-0,391296	215,74	-0,436829	215,74	-0,400208	215,74	-0,19989	215,74	0,0765228	215,74	2,09174	215,74	2,69196	215,74	2,73515	215,74	2,00934	215,74	-3,57562
215,84	-0,381531	215,84	-0,423157	215,84	-0,402161	215,84	-0,195984	215,84	0,0647583	215,84	2,09564	215,84	2,69586	215,84	2,73315	215,84	2,00348	215,84	-3,58148
215,94	-0,371765	215,94	-0,411438	215,94	-0,390442	215,94	-0,179626	215,94	0,0862885	215,94	2,12103	215,94	2,70758	215,94	2,74883	215,94	2,00934	215,94	-3,54169
216,04	-0,379532	216,04	-0,422424	216,04	-0,400162	216,04	-0,188171	216,04	0,0655365	216,04	2,12494	216,04	2,71739	216,04	2,74297	216,04	2,00352	216,04	-3,5307
216,14	-0,359314	216,14	-0,41925	216,14	-0,394348	216,14	-0,176453	216,14	0,0823364	216,14	2,12689	216,14	2,73297	216,14	2,72929	216,14	2,00348	216,14	-3,52094
216,24	-0,348328	216,24	-0,411438	216,24	-0,384583	216,24	-0,162781	216,24	0,0960541	216,24	2,12689	216,24	2,72321	216,24	2,7437	216,24	2,03351	216,24	-3,51117
216,34	-0,348328	216,34	-0,415344	216,34	-0,388489	216,34	-0,166687	216,34	0,107727	216,34	2,13275	216,34	2,72321	216,34	2,7312	216,34	2,03082	216,34	-3,51117
216,44	-0,342468	216,44	-0,41925	216,44	-0,413879	216,44	-0,156921	216,44	0,101898	216,44	2,12177	216,44	2,73297	216,44	2,72733	216,44	2,01715	216,44	-3,51434
216,54	-0,363907	216,54	-0,444641	216,54	-0,445084	216,54	-0,162781	216,54	0,0765228	216,54	2,11908	216,54	2,72325	216,54	2,70976	216,54	1,98985	216,54	-3,53851
216,64	-0,362	216,64	-0,454407	216,64	-0,464661	216,64	-0,156921	216,64	0,0784302	216,64	2,1308	216,64	2,72394	216,64	2,71758	216,64	2,01129	216,64	-3,51898
216,74	-0,385437	216,74	-0,452454	216,74	-0,461975	216,74	-0,16864	216,74	0,0550385	216,74	2,11713	216,74	2,69781	216,74	2,71367	216,74	2,01324	216,74	-3,5307
216,84	-0,389343	216,84	-0,460266	216,84	-0,456848	216,84	-0,16864	216,84	0,0510864	216,84	2,11322	216,84	2,68414	216,84	2,71948	216,84	2,0191	216,84	-3,53461
216,94	-0,390076	216,94	-0,466858	216,94	-0,46344	216,94	-0,169373	216,94	0,0406342	216,94	2,11835	216,94	2,6795	216,94	2,70903	216,94	2,02814	216,94	-3,53143
217,04	-0,391251	217,04	-0,473938	217,04	-0,460709	217,04	-0,17572	217,04	0,0394135	217,04	2,10541	217,04	2,66661	217,04	2,71172	217,04	2,0172	217,04	-3,55145
217,14	-0,401062	217,14	-0,470032	217,14	-0,474426	217,14	-0,182312	217,14	0,0401001	217,14	2,08783	217,14	2,64313	217,14	2,69876	217,14	1,99762	217,14	-3,55023
217,24	-0,399109	217,24	-0,475891	217,24	-0,488098	217,24	-0,207703	217,24	0,0393982	217,24	2,0722	217,24	2,6236	217,24	2,69998	217,24	1,99835	217,24	-3,57367
217,34	-0,408875	217,34	-0,484924	217,34	-0,484192	217,34	-0,217468	217,34	0,0139771	217,34	2,0722	217,34	2,61969	217,34	2,71167	217,34	1,97418	217,34	-3,57953
217,44	-0,39325	217,44	-0,468079	217,44	-0,478333	217,44	-0,186218	217,44	0,0198822	217,44	2,08197	217,44	2,6275	217,44	2,74101	217,44	1,9859	217,44	-3,5639
217,54	-0,384659	217,54	-0,460266	217,54	-0,470474	217,54	-0,192078	217,54	0,0276947	217,54	2,10345	217,54	2,63341	217,54	2,75078	217,54	1,97813	217,54	-3,53656
217,64	-0,371765	217,64	-0,444641	217,64	-0,454895	217,64	-0,186218	217,64	0,0335083	217,64	2,11395	217,64	2,63409	217,64	2,75076	217,64	2,00934	217,64	-3,52411
217,74	-0,399109	217,74	-0,470032	217,74	-0,464661	217,74	-0,201843	217,74	0,0120697	217,74	2,08978	217,74	2,61383	217,74	2,73906	217,74	1,99176	217,74	-3,55023
217,84	-0,389343	217,84	-0,464172	217,84	-0,464661	217,84	-0,203796	217,84	0,0120239	217,84	2,0683	217,84	2,61383	217,84	2,72339	217,84	1,99249	217,84	-3,56
217,94	-0,367859	217,94	-0,444641	217,94	-0,454895	217,94	-0,197937	217,94	0,0218353	217,94	2,08978	217,94	2,64313	217,94	2,72929	217,94	1,99957	217,94	-3,54047
218,04	-0,367813	218,04	-0,460266	218,04	-0,459976	218,04	-0,207703	218,04	0,015976	218,04	2,07806	218,04	2,64903	218,04	2,73393	218,04	1,97423	218,04	-3,55023
218,14	-0,378357	218,14	-0,459045	218,14	-0,46344	218,14	-0,212341	218,14	0,0112915	218,14	2,08319	218,14	2,63263	218,14	2,7305	218,14	1,97931	218,14	-3,55487
218,24	-0,389343	218,24	-0,485657	218,24	-0,468567	218,24	-0,218689	218,24	-3,5553e-3	218,24	2,08197	218,24	2,62946	218,24	2,70976	218,24	1,96832	218,24	-3,56122
218,34	-0,403015	218,34	-0,470032	218,34	-0,478333	218,34	-0,221375	218,34	3,05176e-4	218,34	2,09174	218,34	2,63336	218,34	2,71948	218,34	1,96832	218,34	-3,55023
218,44	-0,403015	218,44	-0,475891	218,44	-0,493958	218,44	-0,227234	218,44	1,08337e-3	218,44	2,09174	218,44	2,65289	218,44	2,7	218,44	1,96442	218,44	-3,54437
218,54	-0,414688	218,54	-0,466125	218,54	-0,490005	218,54	-0,223328	218,54	0,0179291	218,54	2,09174	218,54	2,65685	218,54	2,71367	218,54	1,96446	218,54	-3,53656
218,64	-0,430359	218,64	-0,48761	218,64	-0,499817	218,64	-0,229187	218,64	8,11768e-3	218,64	2,08002	218,64	2,64117	218,64	2,70781	218,64	1,96832	218,64	-3,55609
218,74	-0,430359	218,74	-0,493469	218,74	-0,50177	218,74	-0,238953	218,74	0,015976	218,74	2,09637	218,74	2,65094	218,74	2,72343	218,74	1,97296	218,74	-3,54755
218,84	-0,430359	218,84	-0,491516	218,84	-0,486145	218,84	-0,229187	218,84	8,11768e-3	218,84	2,10931	218,84	2,66144	218,84	2,71948	218,84	1,98004	218,84	-3,5307
218,94	-0,453796	218,94	-0,516174	218,94	-0,499817	218,94	-0,233093	218,94	2,28882e-3	218,94	2,13275	218,94	2,65875	218,94	2,71561	218,94	1,98004	218,94	-3,51508
219,04	-0,473282	219,04	-0,538391	219,04	-0,515396	219,04	-0,237	219,04	-1,60217e-3	219,04	2,13275	219,04	2,64317	219,04	2,70073	219,04	1,98009	219,04	-3,52094
219,14	-0,484314	219,14	-0,530579	219,14	-0,50177	219,14	-0,227234	219,14	-3,60107e-3	219,14	2,14252	219,14	2,64703	219,14	2,69609	219,14	2,01324	219,14	-3,49945
219,24	-0,487732	219,24	-0,548889	219,24	-0,498596	219,24	-0,237732	219,24	0,0113373	219,24	2,13397	219,24	2,65411	219,24	2,72075	219,24	2,00861	219,24	-3,49432
219,34	-0,483093	219,34	-0,555969	219,34	-0,504944	219,34	-0,258484	219,34	-3,60107e-3	219,34	2,13275	219,34	2,64899	219,34	2,72925	219,34	2,0191	219,34	-3,49481
219,44	-0,485046	219,44	-0,571594	219,44	-0,513489	219,44	-0,278015	219,44	-0,015274	219,44	2,11127	219,44	2,6568	219,44	2,7	219,44	2,02301	219,44	-3,50922
219,54	-0,473297	219,54	-0,555969	219,54	-0,513458	219,54	-0,267517	219,54	3,35693e-4	219,54	2,12299	219,54	2,66269	219,54	2,70975	219,54	2,0582	219,54	-3,49359
219,64	-0,469421	219,64	-0,555969	219,64	-0,534973	219,64	-0,270203	219,64	-0,0133667	219,64	2,11908	219,64	2,65289	219,64	2,70976	219,64	2,05426	219,64	-3,50336
219,74	-0,467468	219,74	-0,554016	219,74	-0,552551	219,74	-0,264343	219,74	-0,0164948	219,74	2,10541	219,74	2,65094	219,74	2,69218	219,74	2,04132	219,74	-3,51117
219,84	-0,440125	219,84	-0,548157	219,84	-0,538879	219,84	-0,272156	219,84	2,2583e-3	219,84	2,09174	219,84	2,66071	219,84	2,70776	219,84	2,05817	219,84	-3,50531
219,94	-0,445984	219,94	-0,553284	219,94	-0,560364	219,94	-0,297546	219,94	-7,46155e-3	219,94	2,06049	219,94	2,64581	219,94	2,70268	219,94	2,04254	219,94	-3,51703
220,04	-0,434219	220,04	-0,534485	220,04	-0,564224	220,04	-0,307312	220,04	-0,0172272	220,04	2,04095	220,04	2,64317	220,04	2,7	220,04	2,01915	220,04	-3,51434
220,14	-0,420593	220,14	-0,514954	220,14	-0,568176	220,14	-0,307312	220,14	-0,0270386	220,14	2,03192	220,14	2,64899	220,14	2,70781	220,14	2,00934	220,14	-3,51312
220,24	-0,404236	220,24	-0,511047	220,24	-0,560364	220,24	-0,297546	220,24	-0,0172272	220,24	2,03314	220,24	2,64703	220,24	2,69414	220,24	2,01324	220,24	-3,51898
220,34	-0,391296	220,34	-0,479797	220,34	-0,554504	220,34	-0,287781	220,34	-0,0270386	220,34	2,04291	220,34	2,65289	220,34	2,69995	220,34	2,0191	220,34	-3,50922
220,44	-0,406921	220,44	-0,483704	220,44	-0,563538	220,44	-0,279968	220,44	-0,0269928	220,44	2,04486	220,44	2,65485	220,44	2,69023	220,44	1,9859	220,44	-3,52289
220,54	-0,397125	220,54	-0,470032	220,54	-0,552521	220,54	-0,272156	220,54	-0,0133362	220,54	2,05463	220,54	2,65683	220,54	2,70389	220,54	2,00351	220,54	-3,51898
220,64	-0,403015	220,64	-0,470032	220,64	-0,558411	220,64	-0,281921	220,64	-0,0172729	220,64	2,039	220,64	2,64899	220,64	2,71562	220,64	1,97491	220,64	-3,52411
220,74	-0,407654	220,74	-0,468811	220,74	-0,537659	220,74	-0,276794	220,74	-0,02771	220,74	2,03436	220,74	2,66388	220,74	2,711	220,74	1,98126	220,74	-3,5119
220,84	-0,39325	220,84	-0,45636	220,84	-0,515442	220,84	-0,26239	220,84	1,0376e-3	220,84	2,05853	220,84	2,68292	220,84	2,73511	220,84	1,99567	220,84	-3,48383
220,94	-0,408875	220,94	-0,460266	220,94	-0,525208	220,94	-0,26825	220,94	-0,0211182	220,94	2,04291	220,94	2,67438	220,94	2,71051	220,94	1,96442	220,94	-3,48383
221,04	-0,385391	221,04	-0,451721	221,04	-0,490005	221,04	-0,238953	221,04	-0,0133209	221,04	2,07611	221,04	2,69395	221,04	2,74492	221,04	1,98985	221,04	-3,45062
221,14	-0,373718	221,14	-0,438782	221,14	-0,464661	221,14	-0,228455	221,14	8,11768e-3	221,14	2,0976	221,14	2,69391	221,14	2,75078	221,14	2,0191	221,14	-3,44086
221,24	-0,375671	221,24	-0,4505	221,24	-0,464661	221,24	-0,227234	221,24	0,0257416	221,24	2,09564	221,24	2,69781	221,24	2,76445	221,24	2,01324	221,24	-3,43109
221,34	-0,369812	221,34	-0,464172	221,34	-0,474426	221,34	-0,237	221,34	0,0315552	221,34	2,10736	221,34	2,68414	221,34	2,75659	221,34	2,00543	221,34	-3,42523
221,44	-0,381531	221,44	-0,485657	221,44	-0,486145	221,44	-0,258484	221,44	0,0218353	221,44	2,08075	221,44	2,66852	221,44	2,73906	221,44	1,97809	221,44	-3,43622
221,54	-0,363922	221,54	-0,473938	221,54	-0,445099	221,54	-0,250671	221,54	0,0296326	221,54	2,1015	221,54	2,66464	221,54	2,76053	221,54	2,00937	221,54	-3,41742
221,64	-0,410095	221,64	-0,499329	221,64	-0,47052	221,64	-0,26825	221,64	0,0217896	221,64	2,08392	221,64	2,64313	221,64	2,75078	221,64	1,97882	221,64	-3,42328
221,74	-0,408875	221,74	-0,491516	221,74	-0,471741	221,74	-0,252625	221,74	0,0355072	221,74	2,08783	221,74	2,64703	221,74	2,75078	221,74	1,99371	221,74	-3,39984
221,84	-0,399841	221,84	-0,486389	221,84	-0,475159	221,84	-0,251404	221,84	0,0601196	221,84	2,08905	221,84	2,65216	221,84	2,75	221,84	1,98517	221,84	-3,39081
221,94	-0,428406	221,94	-0,516907	221,94	-0,484192	221,94	-0,274109	221,94	0,0335541	221,94	2,05658	221,94	2,62628	221,94	2,72343	221,94	1,94293	221,94	-3,43109
222,04	-0,41861	222,04	-0,507141	222,04	-0,484161	222,04	-0,272156	222,04	0,0354919	222,04	2,0722	222,04	2,61972	222,04	2,73978	222,04	1,94882	222,04	-3,4245
222,14	-0,422546	222,14	-0,507141	222,14	-0,488098	222,14	-0,26825	222,14	0,0322876	222,14	2,0722	222,14	2,60406	222,14	2,72734	222,14	1,93903	222,14	-3,4389
222,24	-0,440125	222,24	-0,507141	222,24	-0,50177	222,24	-0,266296	222,24	0,015976	222,24	2,04486	222,24	2,59625	222,24	2,72734	222,24	1,93121	222,24	-3,44086
222,34	-0,459656	222,34	-0,496643	222,34	-0,505676	222,34	-0,264343	222,34	0,0315552	222,34	2,03705	222,34	2,59235	222,34	2,72534	222,34	1,93903	222,34	-3,46429
222,44	-0,463562	222,44	-0,485657	222,44	-0,519348	222,44	-0,26947	222,44	0,0120697	222,44	2,02142	222,44	2,59235	222,44	2,71953	222,44	1,94879	222,44	-3,46039
222,54	-0,459625	222,54	-0,466125	222,54	-0,511505	222,54	-0,258484	222,54	0,0452576	222,54	2,03583	222,54	2,60605	222,54	2,74295	222,54	1,94882	222,54	-3,44086
222,64	-0,469421	222,64	-0,466125	222,64	-0,538879	222,64	-0,266296	222,64	0,0315552	222,64	1,99994	222,64	2,60797	222,64	2,72929	222,64	1,93903	222,64	-3,44403
222,74	-0,445984	222,74	-0,440735	222,74	-0,511536	222,74	-0,266296	222,74	0,031601	222,74	2,00775	222,74	2,61578	222,74	2,74297	222,74	1,95856	222,74	-3,435
222,84	-0,430359	222,84	-0,434875	222,84	-0,509583	222,84	-0,276062	222,84	0,0120239	222,84	2,0097	222,84	2,6236	222,84	2,72925	222,84	1,95929	222,84	-3,44281
222,94	-0,444031	222,94	-0,438782	222,94	-0,515442	222,94	-0,266296	222,94	8,17871e-3	222,94	2,00385	222,94	2,61261	222,94	2,73981	222,94	1,96051	222,94	-3,45258
223,04	-0,419342	223,04	-0,406311	223,04	-0,505646	223,04	-0,257263	223,04	0,0210876	223,04	2,02264	223,04	2,61313	223,04	2,7598	223,04	2,01059	223,04	-3,4201
223,14	-0,451843	223,14	-0,432922	223,14	-0,534973	223,14	-0,26825	223,14	0,0100708	223,14	2,01556	223,14	2,61383	223,14	2,73906	223,14	2,00739	223,14	-3,44086
223,24	-0,449158	223,24	-0,427063	223,24	-0,534973	223,24	-0,272156	223,24	0,015976	223,24	2,02142	223,24	2,61383	223,24	2,74101	223,24	2,0152	223,24	-3,42523
223,34	-0,447937	223,34	-0,426331	223,34	-0,529114	223,34	-0,278015	223,34	0,0205688	223,34	2,039	223,34	2,61383	223,34	2,74097	223,34	2,00934	223,34	-3,42059
223,44	-0,447937	223,44	-0,434875	223,44	-0,529114	223,44	-0,274109	223,44	0,0276947	223,44	2,04681	223,44	2,61774	223,44	2,72343	223,44	2,01324	223,44	-3,41547
223,54	-0,438141	223,54	-0,434875	223,54	-0,538849	223,54	-0,272156	223,54	0,0491638	223,54	2,0683	223,54	2,64316	223,54	2,741	223,54	2,01913	223,54	-3,41351
223,64	-0,44989	223,64	-0,45636	223,64	-0,556458	223,64	-0,279968	223,64	0,0217896	223,64	2,06049	223,64	2,64117	223,64	2,73906	223,64	2,00348	223,64	-3,44086
223,74	-0,436218	223,74	-0,452454	223,74	-0,531067	223,74	-0,270203	223,74	0,0315857	223,74	2,08392	223,74	2,65485	223,74	2,75272	223,74	2,00226	223,74	-3,42133
223,84	-0,445984	223,84	-0,475891	223,84	-0,544739	223,84	-0,253845	223,84	0,0198364	223,84	2,08661	223,84	2,63141	223,84	2,75342	223,84	1,98395	223,84	-3,43036
223,94	-0,434265	223,94	-0,475891	223,94	-0,544739	223,94	-0,217468	223,94	0,0472107	223,94	2,09955	223,94	2,65167	223,94	2,78592	223,94	1,98981	223,94	-3,39984
224,04	-0,440079	224,04	-0,485657	224,04	-0,544693	224,04	-0,240906	224,04	0,0218353	224,04	2,09369	224,04	2,65294	224,04	2,77031	224,04	1,98985	224,04	-3,39984
224,14	-0,436218	224,14	-0,471985	224,14	-0,544739	224,14	-0,242859	224,14	0,0413208	224,14	2,10736	224,14	2,67828	224,14	2,77422	224,14	1,98395	224,14	-3,39984
224,24	-0,419861	224,24	-0,446594	224,24	-0,525208	224,24	-0,217468	224,24	0,0413666	224,24	2,10931	224,24	2,69391	224,24	2,78984	224,24	1,99957	224,24	-3,39008
224,34	-0,412781	224,34	-0,445862	224,34	-0,538879	224,34	-0,211609	224,34	0,0510864	224,34	2,12299	224,34	2,71344	224,34	2,81128	224,34	2,00934	224,34	-3,36395
224,44	-0,4245	224,44	-0,454407	224,44	-0,5401	224,44	-0,213562	224,44	0,0413666	224,44	2,11713	224,44	2,71735	224,44	2,80547	224,44	2,01324	224,44	-3,36469
224,54	-0,409561	224,54	-0,455139	224,54	-0,527847	224,54	-0,19281	224,54	0,0511322	224,54	2,11835	224,54	2,72838	224,54	2,81059	224,54	2,02892	224,54	-3,3205
224,64	-0,397156	224,64	-0,436829	224,64	-0,50177	224,64	-0,186218	224,64	0,0608521	224,64	2,12494	224,64	2,72516	224,64	2,82304	224,64	2,02887	224,64	-3,30219
224,74	-0,404968	224,74	-0,436829	224,74	-0,509583	224,74	-0,203796	224,74	0,0608978	224,74	2,12103	224,74	2,73102	224,74	2,81914	224,74	2,02887	224,74	-3,28461
224,84	-0,404968	224,84	-0,436829	224,84	-0,525208	224,84	-0,194031	224,84	0,0862427	224,84	2,12494	224,84	2,74469	224,84	2,82373	224,84	2,04645	224,84	-3,28851
224,94	-0,373718	224,94	-0,438782	224,94	-0,505676	224,94	-0,19989	224,94	0,078476	224,94	2,12177	224,94	2,74664	224,94	2,84062	224,94	2,05426	224,94	-3,27411
225,04	-0,379547	225,04	-0,444641	225,04	-0,497833	225,04	-0,188171	225,04	0,0823669	225,04	2,13861	225,04	2,75327	225,04	2,83084	225,04	2,06015	225,04	-3,28461
225,14	-0,395203	225,14	-0,460266	225,14	-0,519348	225,14	-0,207703	225,14	0,0823364	225,14	2,11713	225,14	2,74469	225,14	2,825	225,14	2,05426	225,14	-3,30023
225,24	-0,395203	225,24	-0,454407	225,24	-0,490051	225,24	-0,183533	225,24	0,0765228	225,24	2,13666	225,24	2,75836	225,24	2,85429	225,24	2,06793	225,24	-3,28461
225,34	-0,369812	225,34	-0,454407	225,34	-0,478333	225,34	-0,166687	225,34	0,0979614	225,34	2,14447	225,34	2,75446	225,34	2,86987	225,34	2,07574	225,34	-3,27289
225,44	-0,391296	225,44	-0,471985	225,44	-0,482239	225,44	-0,197937	225,44	0,0843201	225,44	2,11517	225,44	2,72711	225,44	2,84256	225,44	2,06207	225,44	-3,2807
225,54	-0,410065	225,54	-0,479797	225,54	-0,499786	225,54	-0,221375	225,54	0,0706482	225,54	2,0976	225,54	2,71347	225,54	2,83865	225,54	2,04916	225,54	-3,30414
225,64	-0,412781	225,64	-0,495422	225,64	-0,525208	225,64	-0,237	225,64	0,0471802	225,64	2,09369	225,64	2,71344	225,64	2,82964	225,64	2,05035	225,64	-3,30927
225,74	-0,4245	225,74	-0,491516	225,74	-0,523254	225,74	-0,242859	225,74	0,0257416	225,74	2,08783	225,74	2,70367	225,74	2,825	225,74	2,05426	225,74	-3,29828
225,84	-0,438171	225,84	-0,489563	225,84	-0,513489	225,84	-0,246765	225,84	0,0178833	225,84	2,09369	225,84	2,68414	225,84	2,83276	225,84	2,05035	225,84	-3,30804
225,94	-0,438904	225,94	-0,507141	225,94	-0,539612	225,94	-0,272888	225,94	-0,0199127	225,94	2,07733	225,94	2,65216	225,94	2,80083	225,94	2,04962	225,94	-3,33417
226,04	-0,45961	226,04	-0,501282	226,04	-0,552505	226,04	-0,285828	226,04	-9,41467e-3	226,04	2,07489	226,04	2,64122	226,04	2,78203	226,04	2,05235	226,04	-3,35101
226,14	-0,469421	226,14	-0,475891	226,14	-0,536194	226,14	-0,29364	226,14	-3,60107e-3	226,14	2,06244	226,14	2,64191	226,14	2,78984	226,14	2,0484	226,14	-3,34515
226,24	-0,445984	226,24	-0,466125	226,24	-0,534973	226,24	-0,295593	226,24	-0,0145416	226,24	2,06635	226,24	2,64313	226,24	2,78203	226,24	2,05231	226,24	-3,32684
226,34	-0,444031	226,34	-0,485657	226,34	-0,548645	226,34	-0,303406	226,34	-7,50732e-3	226,34	2,06244	226,34	2,63336	226,34	2,76831	226,34	2,0589	226,34	-3,32367
226,44	-0,459656	226,44	-0,475891	226,44	-0,56427	226,44	-0,309265	226,44	-0,0211334	226,44	2,05267	226,44	2,64313	226,44	2,76323	226,44	2,05035	226,44	-3,32367
226,54	-0,440063	226,54	-0,446594	226,54	-0,568115	226,54	-0,298767	226,54	-0,0367432	226,54	2,05853	226,54	2,66272	226,54	2,78009	226,54	2,06995	226,54	-3,32367
226,64	-0,414734	226,64	-0,429016	226,64	-0,538879	226,64	-0,270203	226,64	-7,50732e-3	226,64	2,08197	226,64	2,67828	226,64	2,79961	226,64	2,07965	226,64	-3,29047
226,74	-0,434265	226,74	-0,415344	226,74	-0,544739	226,74	-0,266296	226,74	-1,60217e-3	226,74	2,08783	226,74	2,67438	226,74	2,81133	226,74	2,06989	226,74	-3,30414
226,84	-0,423767	226,84	-0,411438	226,84	-0,554504	226,84	-0,276062	226,84	-0,0133667	226,84	2,08783	226,84	2,67828	226,84	2,80542	226,84	2,05426	226,84	-3,30536
226,94	-0,416687	226,94	-0,41925	226,94	-0,56427	226,94	-0,276062	226,94	-7,46155e-3	226,94	2,07416	226,94	2,68024	226,94	2,80156	226,94	2,05035	226,94	-3,29242
227,04	-0,412735	227,04	-0,410706	227,04	-0,538834	227,04	-0,252625	227,04	-0,0172272	227,04	2,07806	227,04	2,67833	227,04	2,81523	227,04	2,05431	227,04	-3,28851
227,14	-0,397888	227,14	-0,404358	227,14	-0,523987	227,14	-0,247498	227,14	-0,0219116	227,14	2,08905	227,14	2,68341	227,14	2,83011	227,14	2,05035	227,14	-3,27948
227,24	-0,391296	227,24	-0,430969	227,24	-0,550598	227,24	-0,254578	227,24	-0,030899	227,24	2,07098	227,24	2,6712	227,24	2,81328	227,24	2,05817	227,24	-3,27679
227,34	-0,397156	227,34	-0,423157	227,34	-0,542786	227,34	-0,244812	227,34	-0,0211792	227,34	2,07611	227,34	2,67242	227,34	2,82178	227,34	2,06207	227,34	-3,28265
227,44	-0,381531	227,44	-0,411438	227,44	-0,540833	227,44	-0,242859	227,44	-0,0211334	227,44	2,08783	227,44	2,67242	227,44	2,8289	227,44	2,05817	227,44	-3,27679
227,54	-0,38736	227,54	-0,423157	227,54	-0,542755	227,54	-0,264343	227,54	-0,0191956	227,54	2,09564	227,54	2,6666	227,54	2,81912	227,54	2,08359	227,54	-3,28192
227,64	-0,390564	227,64	-0,434875	227,64	-0,550598	227,64	-0,278015	227,64	-0,0477905	227,64	2,10345	227,64	2,66266	227,64	2,79959	227,64	2,06989	227,64	-3,30023
227,74	-0,408875	227,74	-0,466125	227,74	-0,6026	227,74	-0,309265	227,74	-0,0680237	227,74	2,06439	227,74	2,64117	227,74	2,77225	227,74	2,05231	227,74	-3,34125
227,84	-0,412781	227,84	-0,485657	227,84	-0,605286	227,84	-0,328064	227,84	-0,0875854	227,84	2,04095	227,84	2,63336	227,84	2,77026	227,84	2,0484	227,84	-3,34125
227,94	-0,404968	227,94	-0,485657	227,94	-0,581848	227,94	-0,303406	227,94	-0,0484772	227,94	2,05072	227,94	2,64703	227,94	2,79375	227,94	2,0777	227,94	-3,31195
228,04	-0,412735	228,04	-0,495422	228,04	-0,577896	228,04	-0,317078	228,04	-0,0484772	228,04	2,05267	228,04	2,64317	228,04	2,78398	228,04	2,07774	228,04	-3,31122
228,14	-0,414734	228,14	-0,48175	228,14	-0,579895	228,14	-0,326843	228,14	-0,0270386	228,14	2,05658	228,14	2,6568	228,14	2,78984	228,14	2,09601	228,14	-3,27875
228,24	-0,412781	228,24	-0,460266	228,24	-0,59552	228,24	-0,317078	228,24	-0,0172272	228,24	2,05853	228,24	2,66852	228,24	2,78081	228,24	2,13043	228,24	-3,26898
228,34	-0,422546	228,34	-0,455627	228,34	-0,577942	228,34	-0,297546	228,34	-0,0172729	228,34	2,04877	228,34	2,66266	228,34	2,78198	228,34	2,12067	228,34	-3,26312
