Cycle: 15  SMARTA2-9V  98 nM_X	Cycle: 15  SMARTA2-9V  98 nM_Y	Cycle: 16  SMARTA2-9V  195 nM_X	Cycle: 16  SMARTA2-9V  195 nM_Y	Cycle: 17  SMARTA2-9V  390 nM_X	Cycle: 17  SMARTA2-9V  390 nM_Y	Cycle: 18  SMARTA2-9V  780 nM_X	Cycle: 18  SMARTA2-9V  780 nM_Y	Cycle: 19  SMARTA2-9V  1560 nM_X	Cycle: 19  SMARTA2-9V  1560 nM_Y	Cycle: 20  SMARTA2-9V  3125 nM_X	Cycle: 20  SMARTA2-9V  3125 nM_Y	Cycle: 21  SMARTA2-9V  6250 nM_X	Cycle: 21  SMARTA2-9V  6250 nM_Y	Cycle: 22  SMARTA2-9V  12500 nM_X	Cycle: 22  SMARTA2-9V  12500 nM_Y	Cycle: 23  SMARTA2-9V  25000 nM_X	Cycle: 23  SMARTA2-9V  25000 nM_Y	Cycle: 24  SMARTA2-9V  50000 nM_X	Cycle: 24  SMARTA2-9V  50000 nM_Y	Cycle: 25  SMARTA2-9V  100000 nM_X	Cycle: 25  SMARTA2-9V  100000 nM_Y
13,04	2,84985	12,9401	5,80597	12,9401	11,9681	12,9401	23,4608	13,04	44,191	12,9401	77,449	12,9401	122,787	13,04	177,223	12,9401	231,435	12,9401	279,121	13,04	313,438
13,14	2,85962	13,04	5,82355	13,04	11,9807	13,04	23,472	13,14	44,2261	13,04	77,496	13,04	122,837	13,14	177,324	13,04	231,536	13,04	279,201	13,14	313,458
13,24	2,85565	13,14	5,84387	13,14	11,9904	13,1401	23,5053	13,2401	44,2683	13,1401	77,5573	13,14	122,914	13,24	177,394	13,1401	231,631	13,1401	279,268	13,24	313,471
13,34	2,85101	13,2401	5,84113	13,2401	12,0033	13,2401	23,5111	13,34	44,3004	13,2401	77,6073	13,2401	123,004	13,34	177,474	13,2401	231,71	13,2401	279,326	13,34	313,501
13,44	2,84784	13,34	5,84778	13,34	12,0021	13,34	23,5299	13,44	44,3511	13,34	77,6647	13,34	123,093	13,44	177,553	13,34	231,812	13,34	279,402	13,44	313,516
13,54	2,86469	13,4401	5,86066	13,4401	12,006	13,4401	23,5385	13,54	44,4246	13,4401	77,7128	13,4401	123,148	13,54	177,656	13,4401	231,901	13,4401	279,468	13,54	313,54
13,64	2,88892	13,54	5,87549	13,54	12,0306	13,54	23,565	13,64	44,48	13,54	77,7713	13,54	123,231	13,64	177,758	13,54	232,01	13,54	279,54	13,64	313,567
13,74	2,84901	13,64	5,87903	13,64	12,051	13,6401	23,6049	13,7401	44,4898	13,6401	77,8613	13,64	123,308	13,74	177,823	13,6401	232,113	13,6401	279,617	13,74	313,579
13,84	2,83228	13,7401	5,87122	13,7401	12,0353	13,7401	23,6302	13,84	44,5113	13,7401	77,8873	13,7401	123,379	13,84	177,878	13,7401	232,184	13,7401	279,663	13,84	313,585
13,94	2,84002	13,84	5,83917	13,84	12,0256	13,84	23,6237	13,94	44,5815	13,84	77,9159	13,84	123,43	13,94	177,982	13,84	232,232	13,84	279,691	13,94	313,595
14,04	2,83423	13,9401	5,86261	13,9401	12,0463	13,9401	23,6635	14,04	44,5933	13,9401	77,983	13,9401	123,512	14,04	178,075	13,9401	232,318	13,9401	279,752	14,04	313,604
14,14	2,8432	14,04	5,84973	14,04	12,051	14,04	23,6693	14,14	44,6445	14,04	78,0338	14,04	123,562	14,14	178,151	14,04	232,375	14,04	279,82	14,14	313,618
14,24	2,85681	14,14	5,85791	14,14	12,0756	14,1401	23,7135	14,2401	44,6832	14,1401	78,1105	14,14	123,634	14,24	178,21	14,1401	232,468	14,1401	279,892	14,24	313,633
14,34	2,88696	14,2401	5,8595	14,2401	12,09	14,2401	23,7338	14,34	44,7222	14,2401	78,1627	14,2401	123,685	14,34	178,321	14,2401	232,559	14,2401	279,963	14,34	313,656
14,44	2,88299	14,34	5,89465	14,34	12,1115	14,34	23,7787	14,44	44,7612	14,34	78,2448	14,34	123,752	14,44	178,403	14,34	232,676	14,34	280,043	14,44	313,688
14,54	2,87915	14,4401	5,89972	14,4401	12,1213	14,4401	23,7982	14,54	44,7711	14,4401	78,3046	14,4401	123,795	14,54	178,492	14,4401	232,766	14,4401	280,102	14,54	313,701
14,64	2,86743	14,54	5,90167	14,54	12,1447	14,54	23,8268	14,64	44,7789	14,54	78,3385	14,54	123,85	14,64	178,556	14,54	232,872	14,54	280,178	14,64	313,712
14,74	2,88531	14,64	5,89856	14,64	12,1564	14,6401	23,8432	14,7401	44,8132	14,6401	78,3815	14,64	123,924	14,74	178,626	14,6401	232,962	14,6401	280,231	14,74	313,732
14,84	2,88306	14,7401	5,90674	14,7401	12,1615	14,7401	23,856	14,84	44,8347	14,7401	78,4112	14,7401	123,97	14,84	178,679	14,7401	233,057	14,7401	280,291	14,84	313,726
14,94	2,883	14,84	5,89465	14,84	12,1701	14,84	23,8392	14,94	44,8569	14,84	78,4557	14,84	123,978	14,94	178,766	14,84	233,139	14,84	280,329	14,94	313,744
15,04	2,90063	14,9401	5,89972	14,9401	12,1799	14,9401	23,858	15,04	44,8863	14,9401	78,5026	14,9401	124,01	15,04	178,855	14,9401	233,218	14,9401	280,372	15,04	313,775
15,14	2,89868	15,04	5,91028	15,04	12,2072	15,04	23,8998	15,14	44,898	15,04	78,5748	15,04	124,092	15,14	178,898	15,04	233,327	15,04	280,454	15,14	313,791
15,24	2,90876	15,14	5,92004	15,14	12,2103	15,1401	23,9135	15,2401	44,9382	15,1401	78,61	15,14	124,131	15,24	178,981	15,1401	233,418	15,1401	280,489	15,24	313,82
15,34	2,92017	15,2401	5,91064	15,2401	12,2103	15,2401	23,94	15,34	44,9761	15,2401	78,66	15,2401	124,19	15,34	179,07	15,2401	233,487	15,2401	280,522	15,34	313,853
15,44	2,92401	15,34	5,93176	15,34	12,217	15,34	23,976	15,44	45,021	15,34	78,7186	15,34	124,257	15,44	179,134	15,34	233,573	15,34	280,587	15,44	313,871
15,54	2,92017	15,4401	5,9505	15,4401	12,2404	15,4401	24,0092	15,54	45,0718	15,4401	78,7936	15,4401	124,321	15,54	179,209	15,4401	233,65	15,4401	280,64	15,54	313,871
15,64	2,91431	15,54	5,93958	15,54	12,2404	15,54	24,0189	15,64	45,1109	15,54	78,8385	15,54	124,365	15,64	179,276	15,54	233,724	15,54	280,664	15,64	313,88
15,74	2,93884	15,64	5,93878	15,64	12,2599	15,6401	24,0385	15,7401	45,1617	15,6401	78,8796	15,64	124,415	15,74	179,363	15,6401	233,791	15,6401	280,693	15,74	313,914
15,84	2,92407	15,7401	5,96106	15,7401	12,2853	15,7401	24,0748	15,84	45,1851	15,7401	78,9401	15,7401	124,486	15,84	179,432	15,7401	233,866	15,7401	280,743	15,84	313,935
15,94	2,95836	15,84	5,93097	15,84	12,2912	15,84	24,0627	15,94	45,2331	15,84	78,9686	15,84	124,538	15,94	179,521	15,84	233,919	15,84	280,775	15,94	313,962
16,04	2,95337	15,9401	5,95831	15,9401	12,3119	15,9401	24,1092	16,04	45,2437	15,9401	79,035	15,9401	124,625	16,04	179,576	15,9401	234,031	15,9401	280,848	16,04	313,978
16,14	2,9389	16,04	5,95441	16,04	12,3068	16,04	24,1283	16,14	45,2613	16,04	79,0553	16,04	124,687	16,14	179,639	16,04	234,121	16,04	280,902	16,14	314,007
16,24	2,95526	16,14	5,94934	16,14	12,2885	16,1401	24,1108	16,2401	45,316	16,1401	79,0651	16,14	124,731	16,24	179,715	16,1401	234,182	16,1401	280,949	16,24	314,021
16,34	2,95923	16,2401	5,9552	16,2401	12,299	16,2401	24,1244	16,34	45,3648	16,2401	79,1034	16,2401	124,79	16,34	179,807	16,2401	234,255	16,2401	281,009	16,34	314,064
16,44	2,93299	16,34	5,97003	16,34	12,3205	16,34	24,1315	16,44	45,3718	16,34	79,1471	16,34	124,856	16,44	179,881	16,34	234,335	16,34	281,061	16,44	314,101
16,54	2,92798	16,4401	5,97003	16,4401	12,3295	16,4401	24,1197	16,54	45,3882	16,4401	79,1834	16,4401	124,891	16,54	179,948	16,4401	234,423	16,4401	281,094	16,54	314,117
16,64	2,94476	16,54	5,96808	16,54	12,3205	16,54	24,101	16,64	45,3843	16,54	79,192	16,54	124,938	16,64	180,016	16,54	234,496	16,54	281,121	16,64	314,136
16,74	2,93964	16,64	5,96692	16,64	12,3088	16,6401	24,101	16,7401	45,3882	16,6401	79,2292	16,64	124,997	16,74	180,095	16,6401	234,559	16,6401	281,154	16,74	314,162
16,84	2,92407	16,7401	5,96613	16,7401	12,2932	16,7401	24,1002	16,84	45,4293	16,7401	79,2584	16,7401	125,055	16,84	180,167	16,7401	234,618	16,7401	281,214	16,84	314,177
16,94	2,96422	16,84	5,9552	16,84	12,2963	16,84	24,1029	16,94	45,4636	16,84	79,3014	16,84	125,104	16,94	180,25	16,84	234,676	16,84	281,252	16,94	314,208
17,04	2,96313	16,9401	5,98096	16,9401	12,3236	16,9401	24,1431	17,04	45,4722	16,9401	79,3651	16,9401	125,178	17,04	180,308	16,9401	234,75	16,9401	281,331	17,04	314,216
17,14	2,96234	17,04	5,97864	17,04	12,333	17,04	24,1498	17,14	45,5113	17,04	79,3776	17,04	125,214	17,14	180,372	17,04	234,784	17,04	281,377	17,14	314,232
17,24	2,96894	17,14	5,98761	17,14	12,3498	17,1401	24,1537	17,2401	45,5308	17,1401	79,4284	17,14	125,278	17,24	180,433	17,1401	234,845	17,1401	281,416	17,24	314,229
17,34	2,97876	17,2401	5,99231	17,2401	12,3654	17,2401	24,1791	17,34	45,5386	17,2401	79,4869	17,2401	125,315	17,34	180,51	17,2401	234,929	17,2401	281,445	17,34	314,238
17,44	2,96504	17,34	5,99933	17,34	12,392	17,34	24,1947	17,44	45,5425	17,34	79,5338	17,34	125,354	17,44	180,554	17,34	234,985	17,34	281,471	17,44	314,249
17,54	2,94983	17,4401	5,99622	17,4401	12,3791	17,4401	24,2084	17,54	45,5652	17,4401	79,5533	17,4401	125,386	17,54	180,635	17,4401	235,06	17,4401	281,512	17,54	314,263
17,64	2,94556	17,54	6,00128	17,54	12,3822	17,54	24,2154	17,64	45,5718	17,54	79,5682	17,54	125,449	17,64	180,695	17,54	235,121	17,54	281,546	17,64	314,281
17,74	2,94159	17,64	5,99933	17,64	12,383	17,6401	24,2416	17,7401	45,5836	17,6401	79,5983	17,64	125,486	17,74	180,743	17,6401	235,193	17,6401	281,594	17,74	314,302
17,84	2,95337	17,7401	6,00598	17,7401	12,3947	17,7401	24,2728	17,84	45,6109	17,7401	79,6412	17,7401	125,542	17,84	180,798	17,7401	235,262	17,7401	281,648	17,84	314,315
17,94	2,95527	17,84	6,00909	17,84	12,4025	17,84	24,2865	17,94	45,6226	17,84	79,6655	17,84	125,575	17,94	180,855	17,84	235,325	17,84	281,677	17,94	314,357
18,04	2,94983	17,9401	6,01575	17,9401	12,4142	17,9401	24,2845	18,04	45,6472	17,9401	79,6881	17,9401	125,615	18,04	180,917	17,9401	235,41	17,9401	281,699	18,04	314,396
18,14	2,94165	18,04	6,01611	18,04	12,4213	18,04	24,3045	18,14	45,6714	18,04	79,7303	18,04	125,657	18,14	180,98	18,04	235,509	18,04	281,734	18,14	314,423
18,24	2,95916	18,14	6,02161	18,14	12,424	18,1401	24,3061	18,2401	45,7086	18,1401	79,7741	18,14	125,714	18,24	181,041	18,1401	235,59	18,1401	281,77	18,24	314,465
18,34	2,95337	18,2401	6,03448	18,2401	12,4396	18,2401	24,308	18,34	45,7496	18,2401	79,8209	18,2401	125,773	18,34	181,122	18,2401	235,661	18,2401	281,809	18,34	314,501
18,44	2,92988	18,34	6,06262	18,34	12,4592	18,34	24,3412	18,44	45,773	18,34	79,8549	18,34	125,847	18,44	181,164	18,34	235,74	18,34	281,858	18,44	314,509
18,54	2,935	18,4401	6,07629	18,4401	12,4592	18,4401	24,3353	18,54	45,8062	18,4401	79,8815	18,4401	125,908	18,54	181,238	18,4401	235,822	18,4401	281,91	18,54	314,541
18,64	2,94672	18,54	6,07745	18,54	12,4846	18,54	24,3373	18,64	45,8308	18,54	79,9147	18,54	125,971	18,64	181,295	18,54	235,879	18,54	281,95	18,64	314,563
18,74	2,94745	18,64	6,07355	18,64	12,5033	18,6401	24,358	18,7401	45,848	18,6401	79,9538	18,64	126,016	18,74	181,359	18,6401	235,941	18,6401	281,99	18,74	314,574
18,84	2,95923	18,7401	6,07355	18,7401	12,5139	18,7401	24,3685	18,84	45,8863	18,7401	79,9948	18,7401	126,085	18,84	181,442	18,7401	235,991	18,7401	282,03	18,84	314,576
18,94	2,93299	18,84	6,06653	18,84	12,5158	18,84	24,349	18,94	45,9155	18,84	80,0162	18,84	126,138	18,94	181,514	18,84	236,066	18,84	282,051	18,94	314,58
19,04	2,93188	18,9401	6,05011	18,9401	12,5013	18,9401	24,3412	19,04	45,9371	18,9401	80,0397	18,9401	126,167	19,04	181,585	18,9401	236,131	18,9401	282,067	19,04	314,581
19,14	2,95337	19,04	6,0509	19,04	12,5041	19,04	24,3881	19,14	45,9847	19,04	80,0768	19,04	126,228	19,14	181,666	19,04	236,19	19,04	282,134	19,14	314,619
19,24	2,92909	19,14	6,05402	19,14	12,5236	19,1401	24,4096	19,2401	45,9988	19,1401	80,1011	19,14	126,279	19,24	181,716	19,1401	236,246	19,1401	282,19	19,24	314,622
19,34	2,91431	19,2401	6,06573	19,2401	12,5248	19,2401	24,4341	19,34	46,0308	19,2401	80,119	19,2401	126,294	19,34	181,803	19,2401	236,295	19,2401	282,22	19,34	314,643
19,44	2,89979	19,34	6,09113	19,34	12,5314	19,34	24,472	19,44	46,0288	19,34	80,1588	19,34	126,347	19,44	181,85	19,34	236,373	19,34	282,272	19,44	314,656
19,54	2,91235	19,4401	6,07629	19,4401	12,5158	19,4401	24,4896	19,54	46,0601	19,4401	80,1733	19,4401	126,382	19,54	181,932	19,4401	236,419	19,4401	282,309	19,54	314,67
19,64	2,90259	19,54	6,06964	19,54	12,5295	19,54	24,5013	19,64	46,0679	19,54	80,2135	19,54	126,417	19,64	181,977	19,54	236,479	19,54	282,337	19,64	314,646
19,74	2,93493	19,64	6,04504	19,64	12,5158	19,6401	24,5073	19,7401	46,0972	19,6401	80,2085	19,64	126,451	19,74	182,06	19,6401	236,534	19,6401	282,36	19,74	314,671
19,84	2,93384	19,7401	6,07471	19,7401	12,5306	19,7401	24,5338	19,84	46,1324	19,7401	80,2576	19,7401	126,516	19,84	182,126	19,7401	236,625	19,7401	282,421	19,84	314,664
19,94	2,93299	19,84	6,08411	19,84	12,5392	19,84	24,5502	19,94	46,1519	19,84	80,2963	19,84	126,529	19,94	182,166	19,84	236,692	19,84	282,454	19,94	314,673
20,04	2,9729	19,9401	6,09503	19,9401	12,5404	19,9401	24,5619	20,04	46,1754	19,9401	80,3365	19,9401	126,569	20,04	182,235	19,9401	236,745	19,9401	282,487	20,04	314,698
20,14	2,95923	20,04	6,09973	20,04	12,5588	20,04	24,6049	20,14	46,1773	20,04	80,3784	20,04	126,648	20,14	182,265	20,04	236,798	20,04	282,538	20,14	314,696
20,24	2,94862	20,14	6,08527	20,14	12,5451	20,1401	24,5854	20,2401	46,1628	20,1401	80,3874	20,14	126,669	20,24	182,303	20,1401	236,823	20,1401	282,534	20,24	314,674
20,34	2,97876	20,2401	6,05792	20,2401	12,5209	20,2401	24,5799	20,34	46,1793	20,2401	80,4127	20,2401	126,697	20,34	182,388	20,2401	236,872	20,2401	282,549	20,34	314,696
20,44	2,99939	20,34	6,0802	20,34	12,5334	20,34	24,5873	20,44	46,187	20,34	80,444	20,34	126,761	20,44	182,448	20,34	236,94	20,34	282,591	20,44	314,689
20,54	3,0061	20,4401	6,06964	20,4401	12,5412	20,4401	24,5931	20,54	46,2007	20,4401	80,4819	20,4401	126,809	20,54	182,497	20,4401	236,992	20,4401	282,626	20,54	314,711
20,64	2,99829	20,54	6,06848	20,54	12,5432	20,54	24,6068	20,64	46,191	20,54	80,5026	20,54	126,847	20,64	182,526	20,54	237,048	20,54	282,647	20,64	314,7
20,74	3,01971	20,64	6,05597	20,64	12,5314	20,6401	24,6166	20,7401	46,2113	20,6401	80,4995	20,64	126,862	20,74	182,608	20,6401	237,104	20,6401	282,664	20,74	314,72
20,84	3,02679	20,7401	6,07629	20,7401	12,5385	20,7401	24,6595	20,84	46,2546	20,7401	80,5631	20,7401	126,933	20,84	182,66	20,7401	237,187	20,7401	282,7	20,84	314,718
20,94	3,01893	20,84	6,07275	20,84	12,5326	20,84	24,6802	20,94	46,2651	20,84	80,6022	20,84	126,986	20,94	182,718	20,84	237,249	20,84	282,727	20,94	314,713
21,04	3,01978	20,9401	6,08215	20,9401	12,5295	20,9401	24,6732	21,04	46,2777	20,9401	80,6139	20,9401	127,029	21,04	182,784	20,9401	237,298	20,9401	282,759	21,04	314,73
21,14	3,01782	21,04	6,06573	21,04	12,5498	21,04	24,7025	21,14	46,2964	21,04	80,644	21,04	127,057	21,14	182,853	21,04	237,357	21,04	282,817	21,14	314,742
21,24	3,01385	21,14	6,06848	21,14	12,5685	21,1401	24,7104	21,2401	46,3023	21,1401	80,6753	21,14	127,086	21,24	182,929	21,1401	237,429	21,1401	282,857	21,24	314,754
21,34	3,01117	21,2401	6,05988	21,2401	12,5822	21,2401	24,7318	21,34	46,3152	21,2401	80,7096	21,2401	127,142	21,34	182,973	21,2401	237,522	21,2401	282,899	21,34	314,758
21,44	3,0033	21,34	6,07159	21,34	12,5873	21,34	24,7611	21,44	46,3323	21,34	80,7408	21,34	127,193	21,44	183,021	21,34	237,596	21,34	282,942	21,44	314,77
21,54	2,99243	21,4401	6,05402	21,4401	12,5892	21,4401	24,7662	21,54	46,3629	21,4401	80,7701	21,4401	127,248	21,54	183,089	21,4401	237,652	21,4401	282,946	21,54	314,781
21,64	3,02368	21,54	6,05676	21,54	12,5998	21,54	24,7775	21,64	46,398	21,54	80,7807	21,54	127,287	21,64	183,177	21,54	237,705	21,54	282,982	21,64	314,801
21,74	3,01972	21,64	6,07941	21,64	12,6291	21,6401	24,808	21,7401	46,4301	21,6401	80,855	21,64	127,358	21,74	183,23	21,6401	237,779	21,6401	283,048	21,74	314,818
21,84	3,01508	21,7401	6,0802	21,7401	12,6291	21,7401	24,7982	21,84	46,4734	21,7401	80,8959	21,7401	127,414	21,84	183,283	21,7401	237,822	21,7401	283,08	21,84	314,83
21,94	2,99745	21,84	6,07666	21,84	12,6545	21,84	24,8189	21,94	46,4683	21,84	80,9432	21,84	127,451	21,94	183,297	21,84	237,866	21,84	283,113	21,94	314,83
22,04	3,02368	21,9401	6,06458	21,9401	12,6642	21,9401	24,808	22,04	46,4957	21,9401	80,9506	21,9401	127,498	22,04	183,369	21,9401	237,888	21,9401	283,136	22,04	314,864
22,14	3,02759	22,04	6,07355	22,04	12,6916	22,04	24,8275	22,14	46,4945	22,04	80,9819	22,04	127,559	22,14	183,414	22,04	237,944	22,04	283,182	22,14	314,871
22,24	3,02949	22,14	6,05011	22,14	12,681	22,1401	24,8276	22,2401	46,5152	22,1401	80,987	22,14	127,602	22,24	183,459	22,1401	237,982	22,1401	283,197	22,24	314,887
22,34	3,04321	22,2401	6,06458	22,2401	12,676	22,2401	24,8041	22,34	46,5425	22,2401	81,0131	22,2401	127,635	22,34	183,513	22,2401	238,009	22,2401	283,216	22,34	314,903
22,44	3,04432	22,34	6,07159	22,34	12,676	22,34	24,8131	22,44	46,5394	22,34	81,0416	22,34	127,684	22,44	183,559	22,34	238,048	22,34	283,222	22,44	314,912
22,54	3,03851	22,4401	6,08606	22,4401	12,6857	22,4401	24,8138	22,54	46,573	22,4401	81,0717	22,4401	127,719	22,54	183,624	22,4401	238,073	22,4401	283,257	22,54	314,925
22,64	3,0354	22,54	6,09033	22,54	12,6967	22,54	24,7994	22,64	46,5875	22,54	81,0924	22,54	127,748	22,64	183,676	22,54	238,118	22,54	283,292	22,64	314,925
22,74	3,02168	22,64	6,10168	22,64	12,6916	22,6401	24,8022	22,7401	46,5941	22,6401	81,1304	22,64	127,785	22,74	183,717	22,6401	238,174	22,6401	283,328	22,74	314,903
22,84	3,01001	22,7401	6,08917	22,7401	12,6877	22,7401	24,7767	22,84	46,6129	22,7401	81,1002	22,7401	127,801	22,84	183,764	22,7401	238,201	22,7401	283,369	22,84	314,909
22,94	3,00331	22,84	6,09583	22,84	12,6955	22,84	24,7806	22,94	46,5972	22,84	81,1088	22,84	127,843	22,94	183,81	22,84	238,23	22,84	283,406	22,94	314,908
23,04	3,02759	22,9401	6,07941	22,9401	12,676	22,9401	24,7592	23,04	46,6265	22,9401	81,1119	22,9401	127,873	23,04	183,909	22,9401	238,284	22,9401	283,434	23,04	314,927
23,14	3,03461	23,04	6,10364	23,04	12,6896	23,04	24,7787	23,14	46,6355	23,04	81,1381	23,04	127,905	23,14	183,968	23,04	238,36	23,04	283,494	23,14	314,927
23,24	3,02948	23,14	6,11066	23,14	12,6908	23,1401	24,7897	23,2401	46,6558	23,1401	81,1667	23,14	127,946	23,24	184,008	23,1401	238,406	23,1401	283,503	23,24	314,932
23,34	3,02759	23,2401	6,09503	23,2401	12,6857	23,2401	24,7943	23,34	46,6547	23,2401	81,1928	23,2401	127,979	23,34	184,068	23,2401	238,453	23,2401	283,531	23,34	314,942
23,44	3,03455	23,34	6,08801	23,34	12,6935	23,34	24,7982	23,44	46,6655	23,34	81,2377	23,34	128,019	23,44	184,127	23,34	238,528	23,34	283,554	23,44	314,942
23,54	3,02759	23,4401	6,09113	23,4401	12,7014	23,4401	24,7982	23,54	46,6714	23,4401	81,2748	23,4401	128,076	23,54	184,184	23,4401	238,584	23,4401	283,599	23,54	314,942
23,64	3,05298	23,54	6,09387	23,54	12,6916	23,54	24,7885	23,64	46,6898	23,54	81,2748	23,54	128,089	23,64	184,249	23,54	238,623	23,54	283,605	23,64	314,977
23,74	3,06775	23,64	6,09894	23,64	12,7053	23,6401	24,8119	23,7401	46,7058	23,6401	81,3159	23,64	128,155	23,74	184,293	23,6401	238,682	23,6401	283,64	23,74	314,997
23,84	3,06274	23,7401	6,09503	23,7401	12,7103	23,7401	24,8443	23,84	46,7144	23,7401	81,3112	23,7401	128,2	23,84	184,362	23,7401	238,707	23,7401	283,656	23,84	315,016
23,94	3,06776	23,84	6,1134	23,84	12,7346	23,84	24,8424	23,94	46,7191	23,84	81,353	23,84	128,252	23,94	184,406	23,84	238,756	23,84	283,66	23,94	315,031
24,04	3,07251	23,9401	6,11261	23,9401	12,7443	23,9401	24,8568	24,04	46,73	23,9401	81,3698	23,9401	128,298	24,04	184,44	23,9401	238,805	23,9401	283,662	24,04	315,026
24,14	3,06274	24,04	6,1427	24,04	12,7365	24,04	24,8705	24,14	46,7359	24,04	81,392	24,04	128,323	24,14	184,477	24,04	238,849	24,04	283,654	24,14	315,043
24,24	3,05488	24,14	6,13605	24,14	12,7435	24,1401	24,8987	24,2401	46,7242	24,1401	81,4436	24,14	128,368	24,24	184,519	24,1401	238,901	24,1401	283,686	24,24	315,028
24,34	3,07837	24,2401	6,13293	24,2401	12,7209	24,2401	24,9049	24,34	46,7816	24,2401	81,4643	24,2401	128,419	24,34	184,592	24,2401	238,944	24,2401	283,702	24,34	315,069
24,44	3,08417	24,34	6,18567	24,34	12,7658	24,34	24,9291	24,44	46,7886	24,34	81,5151	24,34	128,494	24,44	184,661	24,34	239,024	24,34	283,761	24,44	315,086
24,54	3,08655	24,4401	6,19073	24,4401	12,7658	24,4401	24,9525	24,54	46,8199	24,4401	81,5248	24,4401	128,532	24,54	184,728	24,4401	239,032	24,4401	283,784	24,54	315,111
24,64	3,09204	24,54	6,19464	24,54	12,7826	24,54	24,981	24,64	46,8453	24,54	81,5584	24,54	128,576	24,64	184,778	24,54	239,108	24,54	283,847	24,64	315,123
24,74	3,0666	24,64	6,19073	24,64	12,799	24,6401	25,0073	24,7401	46,8492	24,6401	81,5776	24,64	128,655	24,74	184,812	24,6401	239,164	24,6401	283,894	24,74	315,106
24,84	3,0686	24,7401	6,18958	24,7401	12,7853	24,7401	25,0158	24,84	46,8597	24,7401	81,6069	24,7401	128,677	24,84	184,872	24,7401	239,194	24,7401	283,922	24,84	315,116
24,94	3,05293	24,84	6,21027	24,84	12,7795	24,84	25,0013	24,94	46,8589	24,84	81,6545	24,84	128,725	24,94	184,911	24,84	239,247	24,84	283,943	24,94	315,092
25,04	3,04437	24,9401	6,19543	24,9401	12,7756	24,9401	24,9916	25,04	46,855	24,9401	81,685	24,9401	128,757	25,04	184,967	24,9401	239,284	24,9401	283,961	25,04	315,086
25,14	3,03345	25,04	6,19464	25,04	12,7697	25,04	24,9935	25,14	46,8715	25,04	81,7123	25,04	128,763	25,14	185,052	25,04	239,315	25,04	284,011	25,14	315,106
25,24	3,02674	25,14	6,20325	25,14	12,7912	25,1401	24,9838	25,2401	46,8718	25,1401	81,7436	25,14	128,806	25,24	185,088	25,1401	239,329	25,1401	284,045	25,24	315,101
25,34	3,02563	25,2401	6,19464	25,2401	12,7826	25,2401	24,9673	25,34	46,9027	25,2401	81,7428	25,2401	128,842	25,34	185,126	25,2401	239,353	25,2401	284,052	25,34	315,11
25,44	2,99825	25,34	6,20831	25,34	12,799	25,34	24,9681	25,44	46,8784	25,34	81,7729	25,34	128,876	25,44	185,161	25,34	239,39	25,34	284,082	25,44	315,1
25,54	2,98578	25,4401	6,16925	25,4401	12,7756	25,4401	24,9701	25,54	46,8726	25,4401	81,767	25,4401	128,894	25,54	185,184	25,4401	239,419	25,4401	284,072	25,54	315,09
25,64	3,00806	25,54	6,13879	25,54	12,7502	25,54	24,9701	25,64	46,8988	25,54	81,7963	25,54	128,909	25,64	185,216	25,54	239,452	25,54	284,081	25,64	315,097
25,74	3,00019	25,64	6,14465	25,64	12,7619	25,6401	24,9838	25,7401	46,9156	25,6401	81,8276	25,64	128,958	25,74	185,271	25,6401	239,477	25,6401	284,09	25,74	315,09
25,84	2,98773	25,7401	6,13605	25,7401	12,7482	25,7401	24,974	25,84	46,9175	25,7401	81,844	25,7401	128,968	25,84	185,338	25,7401	239,501	25,7401	284,115	25,84	315,093
25,94	2,97869	25,84	6,13995	25,84	12,7416	25,84	24,9576	25,94	46,9507	25,84	81,858	25,84	128,975	25,94	185,403	25,84	239,543	25,84	284,132	25,94	315,115
26,04	2,97095	25,9401	6,13995	25,9401	12,7463	25,9401	25,0111	26,04	46,9633	25,9401	81,8842	25,9401	129,03	26,04	185,433	25,9401	239,616	25,9401	284,172	26,04	315,115
26,14	2,9682	26,04	6,14075	26,04	12,7318	26,04	25,0326	26,14	46,9839	26,04	81,8979	26,04	129,066	26,14	185,482	26,04	239,646	26,04	284,179	26,14	315,114
26,24	2,96307	26,14	6,13409	26,14	12,7326	26,1401	25,0405	26,2401	46,9847	26,1401	81,9272	26,14	129,112	26,24	185,525	26,1401	239,7	26,1401	284,181	26,24	315,127
26,34	2,97485	26,2401	6,12317	26,2401	12,7404	26,2401	25,058	26,34	46,9957	26,2401	81,9487	26,2401	129,155	26,34	185,591	26,2401	239,761	26,2401	284,202	26,34	315,129
26,44	2,96814	26,34	6,12628	26,34	12,7365	26,34	25,0627	26,44	47,0026	26,34	81,9788	26,34	129,178	26,44	185,643	26,34	239,814	26,34	284,222	26,44	315,15
26,54	2,98657	26,4401	6,1087	26,4401	12,7299	26,4401	25,0838	26,54	47,0199	26,4401	81,983	26,4401	129,229	26,54	185,69	26,4401	239,859	26,4401	284,249	26,54	315,153
26,64	2,99048	26,54	6,1087	26,54	12,7326	26,54	25,0756	26,64	47,0453	26,54	82,0014	26,54	129,263	26,64	185,743	26,54	239,9	26,54	284,284	26,64	315,157
