Cycle: 3  SMARTA2-9C  98 nM_X	Cycle: 3  SMARTA2-9C  98 nM_Y	Cycle: 4  SMARTA2-9C  195 nM_X	Cycle: 4  SMARTA2-9C  195 nM_Y	Cycle: 5  SMARTA2-9C  390 nM_X	Cycle: 5  SMARTA2-9C  390 nM_Y	Cycle: 6  SMARTA2-9C  780 nM_X	Cycle: 6  SMARTA2-9C  780 nM_Y	Cycle: 7  SMARTA2-9C  1560 nM_X	Cycle: 7  SMARTA2-9C  1560 nM_Y	Cycle: 8  SMARTA2-9C  3125 nM_X	Cycle: 8  SMARTA2-9C  3125 nM_Y	Cycle: 9  SMARTA2-9C  6250 nM_X	Cycle: 9  SMARTA2-9C  6250 nM_Y	Cycle: 10  SMARTA2-9C  12500 nM_X	Cycle: 10  SMARTA2-9C  12500 nM_Y	Cycle: 11  SMARTA2-9C  25000 nM_X	Cycle: 11  SMARTA2-9C  25000 nM_Y	Cycle: 12  SMARTA2-9C  50000 nM_X	Cycle: 12  SMARTA2-9C  50000 nM_Y	Cycle: 13  SMARTA2-9C  100000 nM_X	Cycle: 13  SMARTA2-9C  100000 nM_Y
192,84	-0,177582	192,84	-0,611298	192,84	-0,552094	192,84	-0,242828	192,84	0,534943	192,84	2,84421	192,84	6,51138	192,84	10,7702	192,84	13,9464	192,84	14,9534	192,84	14,0675
192,94	-0,17926	192,94	-0,614243	192,94	-0,550354	192,94	-0,245728	192,94	0,546402	192,94	2,83545	192,94	6,49994	192,94	10,7614	192,94	13,9505	192,94	14,9485	192,94	14,0697
193,04	-0,178299	193,04	-0,591019	193,04	-0,548172	193,04	-0,235001	193,04	0,568161	193,04	2,8618	193,04	6,5153	193,04	10,7807	193,04	13,9581	193,04	14,9664	193,04	14,087
193,14	-0,178696	193,14	-0,586288	193,14	-0,544662	193,14	-0,251022	193,14	0,581436	193,14	2,85628	193,14	6,51813	193,14	10,7659	193,14	13,9538	193,14	14,9491	193,14	14,0593
193,24	-0,186111	193,24	-0,57222	193,24	-0,555984	193,24	-0,242081	193,24	0,579834	193,24	2,85985	193,24	6,54582	193,24	10,7787	193,24	13,9788	193,24	14,9436	193,24	14,1038
193,34	-0,193329	193,34	-0,565765	193,34	-0,543671	193,34	-0,248077	193,34	0,582428	193,34	2,87802	193,34	6,55496	193,34	10,791	193,34	13,9607	193,34	14,9377	193,34	14,115
193,44	-0,207581	193,44	-0,550781	193,44	-0,54425	193,44	-0,244751	193,44	0,598145	193,44	2,87231	193,44	6,56927	193,44	10,778	193,44	13,9593	193,44	14,9358	193,44	14,1358
193,54	-0,193924	193,54	-0,546829	193,54	-0,514969	193,54	-0,219376	193,54	0,64238	193,54	2,88719	193,54	6,59538	193,54	10,7956	193,54	13,9893	193,54	14,9605	193,54	14,1631
193,64	-0,209595	193,64	-0,546875	193,64	-0,52478	193,64	-0,209656	193,64	0,642334	193,64	2,87738	193,64	6,60637	193,64	10,8099	193,64	14,001	193,64	14,9475	193,64	14,1702
193,74	-0,222244	193,74	-0,536087	193,74	-0,521072	193,74	-0,20668	193,74	0,666748	193,74	2,89403	193,74	6,6237	193,74	10,8109	193,74	13,9993	193,74	14,9244	193,74	14,1661
193,84	-0,218353	193,84	-0,518524	193,84	-0,515961	193,84	-0,222321	193,84	0,676544	193,84	2,89474	193,84	6,61905	193,84	10,82	193,84	14,0118	193,84	14,9368	193,84	14,1642
193,94	-0,207596	193,94	-0,515625	193,94	-0,50325	193,94	-0,218643	193,94	0,684082	193,94	2,89891	193,94	6,62004	193,94	10,851	193,94	14,0147	193,94	14,9592	193,94	14,1585
194,04	-0,208817	194,04	-0,521439	194,04	-0,507156	194,04	-0,223282	194,04	0,679489	194,04	2,90282	194,04	6,63445	194,04	10,8561	194,04	14,0159	194,04	14,9671	194,04	14,1514
194,14	-0,206665	194,14	-0,510742	194,14	-0,49646	194,14	-0,232117	194,14	0,682373	194,14	2,90179	194,14	6,64641	194,14	10,8519	194,14	14,0215	194,14	14,9751	194,14	14,1719
194,24	-0,214447	194,24	-0,518524	194,24	-0,484711	194,24	-0,239899	194,24	0,692139	194,24	2,8967	194,24	6,63736	194,24	10,8649	194,24	14,0228	194,24	14,9876	194,24	14,1946
194,34	-0,2164	194,34	-0,55368	194,34	-0,467133	194,34	-0,241852	194,34	0,696808	194,34	2,88815	194,34	6,63272	194,34	10,8441	194,34	14,0177	194,34	15,0032	194,34	14,17
194,44	-0,209549	194,44	-0,567627	194,44	-0,466141	194,44	-0,24086	194,44	0,698975	194,44	2,89891	194,44	6,63371	194,44	10,8392	194,44	14,0284	194,44	15,0295	194,44	14,1651
194,54	-0,20369	194,54	-0,583939	194,54	-0,462234	194,54	-0,248672	194,54	0,685349	194,54	2,88792	194,54	6,61687	194,54	10,8542	194,54	14,0355	194,54	15,0035	194,54	14,1429
194,64	-0,200806	194,64	-0,579102	194,64	-0,478149	194,64	-0,243835	194,64	0,68042	194,64	2,88031	194,64	6,61711	194,64	10,8375	194,64	14,0215	194,64	14,9915	194,64	14,1368
194,74	-0,202713	194,74	-0,584915	194,74	-0,467117	194,74	-0,255508	194,74	0,668701	194,74	2,88231	194,74	6,60539	194,74	10,8383	194,74	13,9915	194,74	15,0013	194,74	14,1368
194,84	-0,183197	194,84	-0,575165	194,84	-0,461273	194,84	-0,248932	194,84	0,653107	194,84	2,88815	194,84	6,60611	194,84	10,8473	194,84	13,9962	194,84	15,0169	194,84	14,1524
194,94	-0,182556	194,94	-0,594101	194,94	-0,480164	194,94	-0,262695	194,94	0,638809	194,94	2,87781	194,94	6,60211	194,94	10,8467	194,94	13,9714	194,94	15,0226	194,94	14,1667
195,04	-0,17244	195,04	-0,593704	195,04	-0,479813	195,04	-0,256485	195,04	0,661911	195,04	2,88133	195,04	6,59929	195,04	10,8608	195,04	13,9925	195,04	15,0335	195,04	14,1983
195,14	-0,161133	195,14	-0,568726	195,14	-0,4646	195,14	-0,241272	195,14	0,671265	195,14	2,87897	195,14	6,61382	195,14	10,8518	195,14	14,0026	195,14	15,035	195,14	14,2245
195,24	-0,158768	195,24	-0,562454	195,24	-0,477859	195,24	-0,260391	195,24	0,68335	195,24	2,87621	195,24	6,61028	195,24	10,8522	195,24	14,0003	195,24	15,0269	195,24	14,2217
195,34	-0,158051	195,34	-0,566376	195,34	-0,48764	195,34	-0,258453	195,34	0,667755	195,34	2,88327	195,34	6,62076	195,34	10,8627	195,34	13,9991	195,34	15,0315	195,34	14,212
195,44	-0,156815	195,44	-0,559814	195,44	-0,509109	195,44	-0,260391	195,44	0,674316	195,44	2,87352	195,44	6,61223	195,44	10,86	195,44	13,9991	195,44	15,0229	195,44	14,2315
195,54	-0,164627	195,54	-0,546829	195,54	-0,501297	195,54	-0,251846	195,54	0,671677	195,54	2,87035	195,54	6,61418	195,54	10,8549	195,54	13,9925	195,54	15,0101	195,54	14,2491
195,64	-0,149048	195,64	-0,537109	195,64	-0,494751	195,64	-0,250671	195,64	0,67749	195,64	2,88324	195,64	6,63249	195,64	10,8522	195,64	14,0128	195,64	15,0315	195,64	14,2894
195,74	-0,163651	195,74	-0,545853	195,74	-0,492508	195,74	-0,249649	195,74	0,688232	195,74	2,88036	195,74	6,62492	195,74	10,8578	195,74	14,0196	195,74	15,0599	195,74	14,2989
195,84	-0,15097	195,84	-0,542938	195,84	-0,489594	195,84	-0,246735	195,84	0,695099	195,84	2,8735	195,84	6,62784	195,84	10,8542	195,84	14,0296	195,84	15,0835	195,84	14,3194
195,94	-0,151932	195,94	-0,543945	195,94	-0,490555	195,94	-0,24379	195,94	0,703857	195,94	2,87328	195,94	6,64128	195,94	10,8636	195,94	14,0196	195,94	15,093	195,94	14,3321
196,04	-0,165604	196,04	-0,547806	196,04	-0,494461	196,04	-0,251602	196,04	0,687057	196,04	2,88036	196,04	6,62492	196,04	10,8493	196,04	14,0235	196,04	15,0591	196,04	14,3177
196,14	-0,165649	196,14	-0,573242	196,14	-0,500366	196,14	-0,257507	196,14	0,666748	196,14	2,87054	196,14	6,61784	196,14	10,8383	196,14	14,0208	196,14	15,0344	196,14	14,295
196,24	-0,170868	196,24	-0,582367	196,24	-0,480194	196,24	-0,256866	196,24	0,673218	196,24	2,87582	196,24	6,63333	196,24	10,8662	196,24	14,0339	196,24	15,039	196,24	14,3007
196,34	-0,169525	196,34	-0,590057	196,34	-0,488617	196,34	-0,245026	196,34	0,658966	196,34	2,87448	196,34	6,63077	196,34	10,8532	196,34	14,0411	196,34	15,0415	196,34	14,2911
196,44	-0,16658	196,44	-0,576172	196,44	-0,481766	196,44	-0,215469	196,44	0,661865	196,44	2,8911	196,44	6,63249	196,44	10,8646	196,44	14,0491	196,44	15,0627	196,44	14,3096
196,54	-0,161713	196,54	-0,58493	196,54	-0,484711	196,54	-0,224274	196,54	0,657013	196,54	2,90573	196,54	6,6503	196,54	10,861	196,54	14,0489	196,54	15,0364	196,54	14,3216
196,64	-0,167587	196,64	-0,604477	196,64	-0,493759	196,64	-0,247726	196,64	0,640152	196,64	2,87715	196,64	6,64716	196,64	10,8656	196,64	14,0306	196,64	15,0161	196,64	14,2891
196,74	-0,165848	196,74	-0,621048	196,74	-0,483719	196,74	-0,24086	196,74	0,642334	196,74	2,88914	196,74	6,63762	196,74	10,8698	196,74	14,0225	196,74	15,0257	196,74	14,2698
196,84	-0,149994	196,84	-0,608368	196,84	-0,486664	196,84	-0,251617	196,84	0,637482	196,84	2,90378	196,84	6,66202	196,84	10,8773	196,84	14,0345	196,84	15,0181	196,84	14,2794
196,94	-0,152908	196,94	-0,605469	196,94	-0,472	196,94	-0,229141	196,94	0,632568	196,94	2,91136	196,94	6,6657	196,94	10,8822	196,94	14,0342	196,94	15,0159	196,94	14,2725
197,04	-0,164993	197,04	-0,607742	197,04	-0,484085	197,04	-0,227554	197,04	0,647873	197,04	2,92979	197,04	6,6646	197,04	10,8909	197,04	14,0515	197,04	15,0234	197,04	14,2714
197,14	-0,151978	197,14	-0,604492	197,14	-0,480835	197,14	-0,227478	197,14	0,645996	197,14	2,92914	197,14	6,67253	197,14	10,9125	197,14	14,0423	197,14	15,0442	197,14	14,2755
197,24	-0,155838	197,24	-0,571243	197,24	-0,484695	197,24	-0,214493	197,24	0,647217	197,24	2,93504	197,24	6,68352	197,24	10,9352	197,24	14,0684	197,24	15,0533	197,24	14,3047
197,34	-0,159149	197,34	-0,580414	197,34	-0,491913	197,34	-0,243195	197,34	0,628326	197,34	2,93246	197,34	6,66458	197,34	10,9229	197,34	14,0625	197,34	15,0565	197,34	14,3073
197,44	-0,154861	197,44	-0,576172	197,44	-0,505203	197,44	-0,229141	197,44	0,638428	197,44	2,92821	197,44	6,65788	197,44	10,9303	197,44	14,0557	197,44	15,0503	197,44	14,3167
197,54	-0,164627	197,54	-0,589798	197,54	-0,492752	197,54	-0,235001	197,54	0,64238	197,54	2,92235	197,54	6,66887	197,54	10,9311	197,54	14,055	197,54	15,0491	197,54	14,3233
197,64	-0,163696	197,64	-0,59082	197,64	-0,490601	197,64	-0,214539	197,64	0,638184	197,64	2,92206	197,64	6,68425	197,64	10,943	197,64	14,0645	197,64	15,0813	197,64	14,3223
197,74	-0,152161	197,74	-0,583191	197,74	-0,499329	197,74	-0,197876	197,74	0,671646	197,74	2,94385	197,74	6,69818	197,74	10,9389	197,74	14,0784	197,74	15,0941	197,74	14,3441
197,84	-0,163666	197,84	-0,588837	197,84	-0,512054	197,84	-0,200836	197,84	0,668732	197,84	2,92722	197,84	6,70963	197,84	10,9333	197,84	14,0938	197,84	15,0786	197,84	14,3497
197,94	-0,149002	197,94	-0,570313	197,94	-0,501297	197,94	-0,175674	197,94	0,663818	197,94	2,93675	197,94	6,70988	197,94	10,9467	197,94	14,1046	197,94	15,0901	197,94	14,3721
198,04	-0,159744	198,04	-0,547806	198,04	-0,504227	198,04	-0,171524	198,04	0,666794	198,04	2,96043	198,04	6,70769	198,04	10,9587	198,04	14,1087	198,04	15,1028	198,04	14,3946
198,14	-0,161728	198,14	-0,553696	198,14	-0,510117	198,14	-0,18718	198,14	0,660904	198,14	2,94673	198,14	6,71283	198,14	10,9496	198,14	14,086	198,14	15,1126	198,14	14,3958
198,24	-0,160721	198,24	-0,546829	198,24	-0,518875	198,24	-0,164688	198,24	0,665771	198,24	2,95164	198,24	6,70988	198,24	10,9362	198,24	14,1085	198,24	15,1304	198,24	14,3956
198,34	-0,144135	198,34	-0,55368	198,34	-0,500336	198,34	-0,161774	198,34	0,692169	198,34	2,97018	198,34	6,72916	198,34	10,9379	198,34	14,1212	198,34	15,1477	198,34	14,4005
198,44	-0,139603	198,44	-0,562866	198,44	-0,509476	198,44	-0,155289	198,44	0,697388	198,44	2,96568	198,44	6,75444	198,44	10,9573	198,44	14,1347	198,44	15,1678	198,44	14,414
198,54	-0,149979	198,54	-0,573196	198,54	-0,519852	198,54	-0,171524	198,54	0,711716	198,54	2,97606	198,54	6,76433	198,54	10,9594	198,54	14,1172	198,54	15,1829	198,54	14,4005
198,64	-0,135376	198,64	-0,568359	198,64	-0,52478	198,64	-0,169861	198,64	0,728271	198,64	2,98676	198,64	6,75871	198,64	10,9615	198,64	14,1194	198,64	15,1792	198,64	14,4112
198,74	-0,139252	198,74	-0,572235	198,74	-0,547455	198,74	-0,182281	198,74	0,728271	198,74	2,97775	198,74	6,76065	198,74	10,9564	198,74	14,1299	198,74	15,1604	198,74	14,4026
198,84	-0,149261	198,84	-0,58493	198,84	-0,531586	198,84	-0,204742	198,84	0,703888	198,84	2,98776	198,84	6,74673	198,84	10,9528	198,84	14,1349	198,84	15,1665	198,84	14,3927
198,94	-0,151947	198,94	-0,590088	198,94	-0,547211	198,94	-0,204742	198,94	0,70459	198,94	3,00339	198,94	6,73038	198,94	10,9515	198,94	14,136	198,94	15,1907	198,94	14,3939
199,04	-0,18158	199,04	-0,614563	199,04	-0,567078	199,04	-0,212891	199,04	0,709412	199,04	3,00378	199,04	6,72028	199,04	10,9329	199,04	14,1286	199,04	15,2079	199,04	14,3923
199,14	-0,163696	199,14	-0,625977	199,14	-0,576538	199,14	-0,226257	199,14	0,723389	199,14	2,99945	199,14	6,71941	199,14	10,9379	199,14	14,127	199,14	15,2017	199,14	14,4063
199,24	-0,149979	199,24	-0,618118	199,24	-0,555008	199,24	-0,21254	199,24	0,737061	199,24	2,9995	199,24	6,72844	199,24	10,9547	199,24	14,1243	199,24	15,22	199,24	14,4114
199,34	-0,162689	199,34	-0,638641	199,34	-0,542328	199,34	-0,209625	199,34	0,743927	199,34	2,9985	199,34	6,7438	199,34	10,9486	199,34	14,1222	199,34	15,2085	199,34	14,4034
199,44	-0,171448	199,44	-0,631821	199,44	-0,541321	199,44	-0,227417	199,44	0,741714	199,44	2,98071	199,44	6,71869	199,44	10,9547	199,44	14,1107	199,44	15,1985	199,44	14,3966
199,54	-0,189026	199,54	-0,620056	199,54	-0,562805	199,54	-0,224243	199,54	0,74884	199,54	2,98389	199,54	6,70502	199,54	10,9457	199,54	14,1192	199,54	15,1907	199,54	14,3841
199,64	-0,174438	199,64	-0,595703	199,64	-0,544312	199,64	-0,207703	199,64	0,749756	199,64	3,00238	199,64	6,71648	199,64	10,9623	199,64	14,137	199,64	15,2319	199,64	14,4073
199,74	-0,182205	199,74	-0,607376	199,74	-0,530594	199,74	-0,227188	199,74	0,741943	199,74	3,00047	199,74	6,72942	199,74	10,9596	199,74	14,1221	199,74	15,2522	199,74	14,4202
199,84	-0,171478	199,84	-0,592743	199,84	-0,494476	199,84	-0,226227	199,84	0,746857	199,84	3,00021	199,84	6,72916	199,84	10,9613	199,84	14,1427	199,84	15,2649	199,84	14,4239
199,94	-0,167557	199,94	-0,586914	199,94	-0,51326	199,94	-0,226212	199,94	0,748779	199,94	3,00145	199,94	6,72649	199,94	10,9528	199,94	14,136	199,94	15,2532	199,94	14,4395
200,04	-0,176346	200,04	-0,583939	200,04	-0,505203	200,04	-0,227188	200,04	0,73613	200,04	2,99461	200,04	6,72746	200,04	10,9643	200,04	14,128	200,04	15,2515	200,04	14,4581
200,14	-0,155273	200,14	-0,573853	200,14	-0,476318	200,14	-0,237366	200,14	0,73645	200,14	2,99103	200,14	6,76299	200,14	10,9846	200,14	14,1374	200,14	15,2479	200,14	14,4753
200,24	-0,166824	200,24	-0,579056	200,24	-0,480789	200,24	-0,252823	200,24	0,731201	200,24	2,9995	200,24	6,7636	200,24	10,9847	200,24	14,1478	200,24	15,263	200,24	14,4466
200,34	-0,187103	200,34	-0,573212	200,34	-0,478851	200,34	-0,249664	200,34	0,725372	200,34	2,98386	200,34	6,77017	200,34	10,9762	200,34	14,1505	200,34	15,2603	200,34	14,4454
200,44	-0,167557	200,44	-0,55957	200,44	-0,478836	200,44	-0,24379	200,44	0,713623	200,44	2,99754	200,44	6,77531	200,44	10,9926	200,44	14,1837	200,44	15,2766	200,44	14,4864
200,54	-0,152298	200,54	-0,559891	200,54	-0,457718	200,54	-0,244156	200,54	0,717209	200,54	3,0233	200,54	6,79521	200,54	10,9974	200,54	14,206	200,54	15,2978	200,54	14,5009
200,64	-0,158813	200,64	-0,574219	200,64	-0,438843	200,64	-0,23114	200,64	0,713379	200,64	3,01215	200,64	6,80168	200,64	11,0013	200,64	14,2256	200,64	15,2925	200,64	14,5049
200,74	-0,144119	200,74	-0,584915	200,74	-0,423416	200,74	-0,239883	200,74	0,723389	200,74	3,01707	200,74	6,77531	200,74	10,9926	200,74	14,2403	200,74	15,2708	200,74	14,502
200,84	-0,148041	200,84	-0,58493	200,84	-0,441742	200,84	-0,229401	200,84	0,723419	200,84	3,0217	200,84	6,77017	200,84	11,0133	200,84	14,2513	200,84	15,2766	200,84	14,5216
200,94	-0,140213	200,94	-0,59082	200,94	-0,428055	200,94	-0,214493	200,94	0,733154	200,94	3,0327	200,94	6,78508	200,94	11,0316	200,94	14,2598	200,94	15,2954	200,94	14,5423
201,04	-0,142151	201,04	-0,602478	201,04	-0,420227	201,04	-0,216431	201,04	0,735168	201,04	3,01514	201,04	6,79364	201,04	11,0212	201,04	14,2728	201,04	15,304	201,04	14,5294
201,14	-0,145142	201,14	-0,621094	201,14	-0,417358	201,14	-0,219421	201,14	0,750488	201,14	3,02777	201,14	6,78996	201,14	11,0072	201,14	14,2628	201,14	15,3108	201,14	14,5225
201,24	-0,14801	201,24	-0,627869	201,24	-0,424133	201,24	-0,208618	201,24	0,750748	201,24	3,03345	201,24	6,80536	201,24	10,9977	201,24	14,2474	201,24	15,3209	201,24	14,5274
201,34	-0,155121	201,34	-0,610321	201,34	-0,402679	201,34	-0,194977	201,34	0,764435	201,34	3,04245	201,34	6,82022	201,34	11,0133	201,34	14,2638	201,34	15,3216	201,34	14,5619
201,44	-0,153885	201,44	-0,615479	201,44	-0,392899	201,44	-0,179337	201,44	0,764404	201,44	3,062	201,44	6,8261	201,44	11,0179	201,44	14,2813	201,44	15,3079	201,44	14,5762
201,54	-0,146072	201,54	-0,614212	201,54	-0,396805	201,54	-0,169571	201,54	0,780075	201,54	3,05418	201,54	6,84636	201,54	11,0309	201,54	14,2728	201,54	15,3072	201,54	14,5743
201,64	-0,166626	201,64	-0,609375	201,64	-0,417358	201,64	-0,164001	201,64	0,775146	201,64	3,02655	201,64	6,83488	201,64	11,0385	201,64	14,2523	201,64	15,301	201,64	14,5589
201,74	-0,166946	201,74	-0,603836	201,74	-0,427444	201,74	-0,163101	201,74	0,779419	201,74	3,04308	201,74	6,84111	201,74	11,0237	201,74	14,2311	201,74	15,3124	201,74	14,5593
201,84	-0,164642	201,84	-0,607391	201,84	-0,424408	201,84	-0,151031	201,84	0,792755	201,84	3,03561	201,84	6,84854	201,84	11,0502	201,84	14,2198	201,84	15,3413	201,84	14,5694
201,94	-0,159744	201,94	-0,598633	201,94	-0,414383	201,94	-0,132462	201,94	0,811279	201,94	3,04442	201,94	6,8632	201,94	11,0504	201,94	14,222	201,94	15,3411	201,94	14,5735
202,04	-0,169861	202,04	-0,587219	202,04	-0,438171	202,04	-0,132813	202,04	0,807068	202,04	3,05457	202,04	6,84991	202,04	11,0274	202,04	14,2282	202,04	15,3127	202,04	14,57
202,14	-0,160767	202,14	-0,572266	202,14	-0,429077	202,14	-0,13739	202,14	0,807129	202,14	3,06488	202,14	6,85246	202,14	11,0455	202,14	14,2452	202,14	15,3186	202,14	14,6058
202,24	-0,142166	202,24	-0,573196	202,24	-0,430008	202,24	-0,128555	202,24	0,813232	202,24	3,07957	202,24	6,87761	202,24	11,0707	202,24	14,2532	202,24	15,3208	202,24	14,6094
202,34	-0,130707	202,34	-0,566376	202,34	-0,429047	202,34	-0,126862	202,34	0,80838	202,34	3,06174	202,34	6,86026	202,34	11,0651	202,34	14,2608	202,34	15,3147	202,34	14,6202
202,44	-0,132401	202,44	-0,581055	202,44	-0,451492	202,44	-0,132462	202,44	0,793701	202,44	3,05418	202,44	6,85149	202,44	11,0492	202,44	14,2493	202,44	15,302	202,44	14,6172
202,54	-0,126541	202,54	-0,57637	202,54	-0,465164	202,54	-0,128555	202,54	0,803513	202,54	3,062	202,54	6,85417	202,54	11,0466	202,54	14,2598	202,54	15,3013	202,54	14,6126
202,64	-0,122681	202,64	-0,575195	202,64	-0,474976	202,64	-0,14032	202,64	0,802246	202,64	3,06781	202,64	6,86906	202,64	11,0375	202,64	14,254	202,64	15,3059	202,64	14,6016
202,74	-0,0982208	202,74	-0,564407	202,74	-0,469315	202,74	-0,123672	202,74	0,814209	202,74	3,08714	202,74	6,8759	202,74	11,0573	202,74	14,2757	202,74	15,3147	202,74	14,626
202,84	-0,0914001	202,84	-0,55368	202,84	-0,439789	202,84	-0,126617	202,84	0,815216	202,84	3,09323	202,84	6,87759	202,84	11,0727	202,84	14,2716	202,84	15,3345	202,84	14,6544
202,94	-0,0796661	202,94	-0,557617	202,94	-0,424149	202,94	-0,132462	202,94	0,817139	202,94	3,0952	202,94	6,89836	202,94	11,0914	202,94	14,2872	202,94	15,3254	202,94	14,6888
203,04	-0,0933228	203,04	-0,559509	203,04	-0,412415	203,04	-0,150024	203,04	0,803528	203,04	3,08813	203,04	6,92059	203,04	11,102	203,04	14,3021	203,04	15,3235	203,04	14,6837
203,14	-0,081665	203,14	-0,563477	203,14	-0,410522	203,14	-0,135681	203,14	0,821045	203,14	3,07172	203,14	6,91985	203,14	11,111	203,14	14,3243	203,14	15,3501	203,14	14,67
203,24	-0,0849304	203,24	-0,566742	203,24	-0,409882	203,24	-0,13382	203,24	0,821655	203,24	3,08603	203,24	6,93021	203,24	11,1006	203,24	14,3288	203,24	15,3632	203,24	14,6699
203,34	-0,0884705	203,34	-0,560516	203,34	-0,423187	203,34	-0,143219	203,34	0,816925	203,34	3,09299	203,34	6,91959	203,34	11,0885	203,34	14,3265	203,34	15,3772	203,34	14,6808
203,44	-0,0904083	203,44	-0,560547	203,44	-0,4095	203,44	-0,119766	203,44	0,849365	203,44	3,10399	203,44	6,93449	203,44	11,1166	203,44	14,3448	203,44	15,396	203,44	14,6944
203,54	-0,0663605	203,54	-0,569656	203,54	-0,406937	203,54	-0,105484	203,54	0,840256	203,54	3,10069	203,54	6,93388	203,54	11,1204	203,54	14,3486	203,54	15,4032	203,54	14,7001
203,64	-0,0887451	203,64	-0,570557	203,64	-0,417603	203,64	-0,124695	203,64	0,83667	203,64	3,10297	203,64	6,93547	203,64	11,1078	203,64	14,3497	203,64	15,4016	203,64	14,6876
203,74	-0,084549	203,74	-0,556595	203,74	-0,397781	203,74	-0,121719	203,74	0,848145	203,74	3,12621	203,74	6,93254	203,74	11,1002	203,74	14,3585	203,74	15,4234	203,74	14,7112
203,84	-0,096283	203,84	-0,558563	203,84	-0,401703	203,84	-0,129547	203,84	0,855255	203,84	3,1196	203,84	6,93521	203,84	11,101	203,84	14,3714	203,84	15,4612	203,84	14,712
203,94	-0,0952911	203,94	-0,577148	203,94	-0,414383	203,94	-0,122696	203,94	0,850342	203,94	3,13622	203,94	6,94328	203,94	11,0914	203,94	14,3633	203,94	15,4504	203,94	14,7012
204,04	-0,0825958	204,04	-0,548782	204,04	-0,411453	204,04	-0,0955963	204,04	0,843552	204,04	3,13914	204,04	6,95671	204,04	11,0873	204,04	14,3773	204,04	15,4683	204,04	14,7132
204,14	-0,0836182	204,14	-0,555664	204,14	-0,422241	204,14	-0,0797729	204,14	0,838623	204,14	3,14862	204,14	6,96086	204,14	11,0778	204,14	14,3751	204,14	15,4622	204,14	14,7169
204,24	-0,0952911	204,24	-0,53804	204,24	-0,424149	204,24	-0,0816803	204,24	0,821777	204,24	3,15965	204,24	6,98039	204,24	11,0765	204,24	14,3607	204,24	15,4634	204,24	14,7344
204,34	-0,100189	204,34	-0,542938	204,34	-0,436859	204,34	-0,0924377	204,34	0,812286	204,34	3,15475	204,34	6,97232	204,34	11,0651	204,34	14,3507	204,34	15,4788	204,34	14,7393
204,44	-0,105057	204,44	-0,547852	204,44	-0,426102	204,44	-0,0914459	204,44	0,821045	204,44	3,16551	204,44	6,97063	204,44	11,0765	204,44	14,3887	204,44	15,5012	204,44	14,761
204,54	-0,101135	204,54	-0,534119	204,54	-0,441711	204,54	-0,0933838	204,54	0,805481	204,54	3,1604	204,54	6,9726	204,54	11,0466	204,54	14,3841	204,54	15,5084	204,54	14,7501
204,64	-0,104736	204,64	-0,507202	204,64	-0,435547	204,64	-0,0813599	204,64	0,816772	204,64	3,19049	204,64	6,98466	204,64	11,0605	204,64	14,3962	204,64	15,5184	204,64	14,7809
204,74	-0,0937042	204,74	-0,507156	204,74	-0,44014	204,74	-0,0761871	204,74	0,80188	204,74	3,18077	204,74	6,99956	204,74	11,0715	204,74	14,374	204,74	15,5439	204,74	14,79
204,84	-0,103119	204,84	-0,526337	204,84	-0,447601	204,84	-0,0895081	204,84	0,793732	204,84	3,16745	204,84	6,996	204,84	11,0707	204,84	14,3966	204,84	15,5415	204,84	14,7892
204,94	-0,0952911	204,94	-0,522461	204,94	-0,455399	204,94	-0,101212	204,94	0,787842	204,94	3,16624	204,94	7,00261	204,94	11,0836	204,94	14,3887	204,94	15,5364	204,94	14,8047
205,04	-0,10701	205,04	-0,525589	205,04	-0,463211	205,04	-0,138321	205,04	0,783981	205,04	3,15965	205,04	6,98625	205,04	11,0981	205,04	14,4017	205,04	15,5376	205,04	14,8087
205,14	-0,119751	205,14	-0,521484	205,14	-0,479858	205,14	-0,145203	205,14	0,773193	205,14	3,13129	205,14	6,98991	205,14	11,1022	205,14	14,4151	205,14	15,5159	205,14	14,7972
205,24	-0,0991974	205,24	-0,500931	205,24	-0,461258	205,24	-0,134415	205,24	0,788574	205,24	3,14207	205,24	7,00188	205,24	11,1215	205,24	14,4564	205,24	15,5306	205,24	14,8087
205,34	-0,0904236	205,34	-0,515594	205,34	-0,458344	205,34	-0,135406	205,34	0,794708	205,34	3,16135	205,34	7,00089	205,34	11,1413	205,34	14,462	205,34	15,5327	205,34	14,8167
205,44	-0,089447	205,44	-0,518555	205,44	-0,435883	205,44	-0,112213	205,44	0,821045	205,44	3,17526	205,44	7,00259	205,44	11,1547	205,44	14,4778	205,44	15,5305	205,44	14,8145
205,54	-0,105408	205,54	-0,51886	205,54	-0,436218	205,54	-0,125	205,54	0,830505	205,54	3,14954	205,54	6,99371	205,54	11,1595	205,54	14,4431	205,54	15,506	205,54	14,8142
205,64	-0,110962	205,64	-0,526367	205,64	-0,445679	205,64	-0,142273	205,64	0,830811	205,64	3,17987	205,64	6,9882	205,64	11,1742	205,64	14,459	205,64	15,5032	205,64	14,8067
