Cycle: 3  SMARTA2-9C  195 nM_X	Cycle: 3  SMARTA2-9C  195 nM_Y	Cycle: 4  SMARTA2-9C  390 nM_X	Cycle: 4  SMARTA2-9C  390 nM_Y	Cycle: 5  SMARTA2-9C  780 nM_X	Cycle: 5  SMARTA2-9C  780 nM_Y	Cycle: 6  SMARTA2-9C  1560 nM_X	Cycle: 6  SMARTA2-9C  1560 nM_Y	Cycle: 7  SMARTA2-9C  3125 nM_X	Cycle: 7  SMARTA2-9C  3125 nM_Y	Cycle: 8  SMARTA2-9C  6250 nM_X	Cycle: 8  SMARTA2-9C  6250 nM_Y	Cycle: 9  SMARTA2-9C  12500 nM_X	Cycle: 9  SMARTA2-9C  12500 nM_Y	Cycle: 10  SMARTA2-9C  25000 nM_X	Cycle: 10  SMARTA2-9C  25000 nM_Y	Cycle: 11  SMARTA2-9C  50000 nM_X	Cycle: 11  SMARTA2-9C  50000 nM_Y	Cycle: 12  SMARTA2-9C  100000 nM_X	Cycle: 12  SMARTA2-9C  100000 nM_Y
-49,66	-0,161865	-49,66	-0,166016	-49,56	-0,120888	-49,56	-0,186867	-49,66	-0,187744	-49,66	-0,0737915	-49,56	-0,0594254	-49,66	-0,0452881	-49,66	-0,0426025	-49,66	-0,0639648
-49,56	-0,160927	-49,56	-0,176003	-49,46	-0,113117	-49,46	-0,165424	-49,56	-0,190712	-49,56	-0,0748062	-49,46	-0,0457954	-49,5599	-0,0696602	-49,5599	-0,0454903	-49,5599	-0,0668526
-49,46	-0,156982	-49,46	-0,129883	-49,36	-0,122032	-49,36	-0,154808	-49,46	-0,182861	-49,46	-0,0650024	-49,36	-0,0281601	-49,46	-0,0501709	-49,46	-0,0279541	-49,46	-0,0629883
-49,36	-0,167931	-49,36	-0,104515	-49,26	-0,107605	-49,26	-0,144287	-49,36	-0,150047	-49,36	-0,0720444	-49,26	-0,0258179	-49,3599	-0,0618515	-49,36	-0,0201645	-49,3599	-0,0863876
-49,2599	-0,155399	-49,26	-0,088501	-49,16	-0,104645	-49,16	-0,154999	-49,26	-0,0739136	-49,2599	-0,0829506	-49,16	-0,0177917	-49,2599	-0,052494	-49,2599	-0,0119057	-49,2599	-0,0508461
-49,16	-0,150543	-49,16	-0,082428	-49,06	-0,112091	-49,06	-0,170258	-49,16	-0,080719	-49,16	-0,0878601	-49,06	-0,0330505	-49,16	-0,0554504	-49,16	-0,039093	-49,16	-0,0409241
-49,06	-0,156036	-49,06	-0,109406	-48,96	-0,12598	-48,96	-0,178288	-49,06	-0,084259	-49,06	-0,101166	-48,96	-0,0137367	-49,0599	-0,064785	-49,0599	-0,0328026	-49,0599	-0,0580711
-48,96	-0,17572	-48,96	-0,116211	-48,86	-0,123238	-48,86	-0,156013	-48,96	-0,10199	-48,96	-0,0845337	-48,86	-0,010994	-48,96	-0,0775146	-48,96	-0,0447388	-48,96	-0,0532227
-48,86	-0,15937	-48,86	-0,128365	-48,76	-0,113644	-48,76	-0,135494	-48,86	-0,0817337	-48,86	-0,0712967	-48,76	-0,0393028	-48,8599	-0,0681229	-48,86	-0,0147171	-48,8599	-0,0711746
-48,7599	-0,17004	-48,76	-0,12463	-48,66	-0,088623	-48,66	-0,154602	-48,76	-0,104183	-48,7599	-0,0655479	-48,66	-0,0681763	-48,7599	-0,0565758	-48,7599	-5,85556e-3	-48,7599	-0,0713463
-48,66	-0,181396	-48,66	-0,130859	-48,56	-0,0925636	-48,56	-0,154636	-48,66	-0,117432	-48,66	-0,0737915	-48,56	-0,0857887	-48,66	-0,0511475	-48,66	-7,44629e-3	-48,66	-0,0913086
-48,56	-0,179478	-48,56	-0,123081	-48,46	-0,101196	-48,46	-0,191772	-48,56	-0,0951881	-48,56	-0,0542946	-48,46	-0,10144	-48,5599	-0,0307961	-48,5599	-7,66754e-4	-48,5599	-0,0854225
-48,46	-0,17749	-48,46	-0,113281	-48,36	-0,118938	-48,36	-0,214214	-48,46	-0,104553	-48,46	-0,0581665	-48,36	-0,123882	-48,46	-0,0402222	-48,46	-0,0160522	-48,46	-0,0756836
-48,36	-0,190228	-48,36	-0,129925	-48,26	-0,123428	-48,26	-0,218704	-48,36	-0,137981	-48,36	-0,059185	-48,26	-0,138138	-48,3599	-0,0551834	-48,36	-0,0514336	-48,3599	-0,0570755
-48,2599	-0,190708	-48,26	-0,134415	-48,16	-0,104645	-48,16	-0,219452	-48,26	-0,136612	-48,2599	-0,0577126	-48,16	-0,117401	-48,2599	-0,051487	-48,2599	-0,0558205	-48,2599	-0,0459328
-48,16	-0,173981	-48,16	-0,113678	-48,06	-0,10585	-48,06	-0,214798	-48,16	-0,133453	-48,16	-0,0273132	-48,06	-0,123306	-48,16	-0,0507507	-48,16	-0,0566711	-48,16	-0,0467834
-48,06	-0,186905	-48,06	-0,105118	-47,96	-0,110596	-47,96	-0,215637	-48,06	-0,119034	-48,06	-0,0332184	-47,96	-0,126465	-48,0599	-0,0690765	-48,0599	-0,0382538	-48,0599	-0,0565033
-47,96	-0,195465	-47,96	-0,0835876	-47,86	-0,0925751	-47,86	-0,19957	-47,96	-0,119781	-47,96	-0,0245667	-47,86	-0,126816	-47,96	-0,0683289	-47,96	-0,0285339	-47,96	-0,0557556
-47,86	-0,187302	-47,86	-0,075058	-47,76	-0,111523	-47,76	-0,232189	-47,86	-0,0998993	-47,86	-0,0113373	-47,76	-0,102001	-47,8599	-0,0589371	-47,86	0,0159454	-47,8599	-0,0541763
-47,7599	-0,225685	-47,76	-0,0787468	-47,66	-0,101898	-47,66	-0,23819	-47,76	-0,126659	-47,7599	-0,0118179	-47,66	-0,0822449	-47,7599	-0,077858	-47,7599	-0,0361099	-47,7599	-0,0527725
-47,66	-0,225922	-47,66	-0,0707092	-47,56	-0,0575981	-47,56	-0,167339	-47,66	-0,126801	-47,66	-0,0116882	-47,56	-0,0750542	-47,66	-0,0585632	-47,66	-0,0519714	-47,66	-0,0467834
-47,56	-0,19804	-47,56	-0,0830498	-47,46	-0,0633011	-47,46	-0,168343	-47,56	-0,0813408	-47,56	1,36185e-3	-47,46	-0,0623856	-47,5599	-0,0364723	-47,5599	4,48227e-3	-47,5599	-0,0512428
-47,46	-0,212646	-47,46	-0,09375	-47,36	-0,063446	-47,36	-0,152863	-47,46	-0,0861816	-47,46	-0,0425415	-47,36	-0,0652771	-47,46	-0,0472412	-47,46	-0,0289307	-47,46	-0,0522461
-47,36	-0,228485	-47,36	-0,105682	-47,26	-0,0298691	-47,26	-0,143883	-47,36	-0,10788	-47,36	-0,0466614	-47,26	-0,0476913	-47,3599	-0,0434875	-47,36	-0,0154724	-47,3599	-0,0426331
-47,2599	-0,210484	-47,26	-0,11898	-47,16	-0,017334	-47,16	-0,138	-47,26	-0,0715561	-47,2599	-0,0337257	-47,16	-0,0222778	-47,2599	-0,0149879	-47,2599	-6,44302e-3	-47,2599	-0,0578957
-47,16	-0,203857	-47,16	-0,133789	-47,06	-0,0423393	-47,06	-0,116131	-47,16	-0,067627	-47,16	-0,0259399	-47,06	-0,0433769	-47,16	-4,08936e-3	-47,16	-3,35693e-3	-47,16	-0,0512695
-47,06	-0,242535	-47,06	-0,143169	-46,96	-3,70789e-3	-46,96	-0,106796	-47,06	-0,0641289	-47,06	-0,0196953	-46,96	-0,0465546	-47,0599	2,99454e-3	-47,0599	-0,0216637	-47,0599	-0,0840416
-46,96	-0,245667	-46,96	-0,147461	-46,86	0,0191765	-46,86	-0,0956306	-46,96	-0,0559082	-46,96	3,35693e-3	-46,86	-0,0541267	-46,96	0,0209351	-46,96	-0,0580444	-46,96	-0,0891724
-46,86	-0,287281	-46,86	-0,140247	-46,76	0,0406609	-46,76	-0,063221	-46,86	-0,054554	-46,86	8,04901e-4	-46,76	-0,0287361	-46,8599	0,0266151	-46,86	-0,0695686	-46,8599	-0,120174
-46,7599	-0,282524	-46,76	-0,11565	-46,66	0,0441895	-46,66	-0,0647583	-46,76	-0,0311165	-46,7599	0,0137405	-46,66	-9,58252e-3	-46,7599	0,0246658	-46,7599	-0,0761642	-46,7599	-0,113152
-46,66	-0,282959	-46,66	-0,0949097	-46,56	0,0242271	-46,56	-0,0671425	-46,66	-0,0256348	-46,66	-7,38525e-3	-46,56	9,51767e-3	-46,66	0,0172119	-46,66	-0,0476685	-46,66	-0,0787964
-46,56	-0,297062	-46,56	-0,0590248	-46,46	-3,1395e-3	-46,46	-0,110134	-46,56	-0,0299721	-46,56	-9,76944e-3	-46,46	-0,0287743	-46,5599	-2,69318e-3	-46,5599	-0,0253983	-46,5599	-0,0369949
-46,46	-0,289215	-46,46	-0,0550842	-46,36	-0,0232239	-46,36	-0,109894	-46,46	-0,0397034	-46,46	-0,0175476	-46,36	-0,0398865	-46,46	-0,0202942	-46,46	-0,0176086	-46,46	-0,0381775
-46,36	-0,290985	-46,36	-0,077179	-46,26	-0,0222473	-46,26	-0,125336	-46,36	-0,0559387	-46,36	-6,43921e-3	-46,26	-0,056488	-46,3599	-0,0306053	-46,36	-0,0350037	-46,3599	-0,0473289
-46,2599	-0,261444	-46,26	-0,0976868	-46,16	-0,0323792	-46,16	-0,133514	-46,26	-0,0764465	-46,2599	-0,0132141	-46,16	-0,0724792	-46,2599	-0,0542297	-46,2599	-0,0484314	-46,2599	-0,0404968
-46,16	-0,259918	-46,16	-0,0972595	-46,06	-0,0509644	-46,06	-0,150146	-46,16	-0,0924377	-46,16	-0,0214539	-46,06	-0,0852051	-46,16	-0,0593567	-46,16	-0,0488586	-46,16	-0,0545959
-46,06	-0,248413	-46,06	-0,110779	-45,96	-0,066227	-45,96	-0,161503	-46,06	-0,105164	-46,06	-0,0302734	-45,96	-0,0848427	-46,0599	-0,0583458	-46,0599	-0,0576134	-46,0599	-0,0946007
-45,96	-0,215576	-45,96	-0,116211	-45,86	-0,0779114	-45,86	-0,147797	-45,96	-0,122314	-45,96	-0,0474243	-45,86	-0,0867615	-45,96	-0,052124	-45,96	-0,072876	-45,96	-0,100098
-45,86	-0,221466	-45,86	-0,131866	-45,76	-0,0749817	-45,76	-0,137054	-45,86	-0,126251	-45,86	-0,0455017	-45,76	-0,0760193	-45,8599	-0,054039	-45,86	-0,0826721	-45,8599	-0,119591
-45,7599	-0,202843	-45,76	-0,150421	-45,66	-0,0860901	-45,66	-0,14621	-45,76	-0,117462	-45,7599	-0,0620346	-45,66	-0,0754089	-45,7599	-0,0530624	-45,7599	-0,0933456	-45,7599	-0,12368
-45,66	-0,197601	-45,66	-0,141998	-45,56	-0,109161	-45,56	-0,139984	-45,66	-0,116852	-45,66	-0,0606995	-45,56	-0,0926208	-45,66	-0,0642395	-45,66	-0,0881042	-45,66	-0,112213
-45,56	-0,198029	-45,56	-0,15921	-45,46	-0,0886917	-45,46	-0,148811	-45,56	-0,129364	-45,56	-0,0728455	-45,46	-0,0975418	-45,5599	-0,0747299	-45,5599	-0,0845566	-45,5599	-0,119591
-45,46	-0,17749	-45,46	-0,153503	-45,36	-0,0984268	-45,36	-0,134315	-45,46	-0,127197	-45,46	-0,0718384	-45,36	-0,0818863	-45,46	-0,0628662	-45,46	-0,09729	-45,46	-0,11084
-45,36	-0,187294	-45,36	-0,156288	-45,26	-0,101357	-45,26	-0,149757	-45,36	-0,137001	-45,36	-0,0757828	-45,26	-0,0957413	-45,3599	-0,0765076	-45,36	-0,109047	-45,3599	-0,110809
-45,2599	-0,176483	-45,26	-0,168983	-45,16	-0,102478	-45,16	-0,155579	-45,26	-0,141884	-45,2599	-0,100128	-45,16	-0,0847778	-45,2599	-0,0813904	-45,2599	-0,0982361	-45,2599	-0,0903015
-45,16	-0,186279	-45,16	-0,19043	-45,06	-0,116982	-45,06	-0,153664	-45,16	-0,135986	-45,16	-0,100159	-45,06	-0,0867691	-45,16	-0,0736084	-45,16	-0,0943604	-45,16	-0,090332
-45,06	-0,198036	-45,06	-0,202187	-44,96	-0,10725	-44,96	-0,147839	-45,06	-0,147743	-45,06	-0,0982437	-44,96	-0,0770378	-45,0599	-0,0735741	-45,0599	-0,107204	-45,0599	-0,0961571
-44,96	-0,194092	-44,96	-0,208008	-44,86	-0,0886612	-44,86	-0,162453	-44,96	-0,149658	-44,96	-0,102112	-44,86	-0,0740738	-44,96	-0,0716553	-44,96	-0,0787354	-44,96	-0,0914917
-44,86	-0,179482	-44,86	-0,197304	-44,76	-0,0954971	-44,76	-0,159523	-44,86	-0,113564	-44,86	-0,108986	-44,76	-0,0613785	-44,8599	-0,0600853	-44,86	-0,0777969	-44,8599	-0,0756493
-44,7599	-0,178432	-44,76	-0,180702	-44,66	-0,106201	-44,66	-0,156555	-44,76	-0,107887	-44,7599	-0,103237	-44,66	-0,0662231	-44,7599	-0,0384178	-44,7599	-0,0591698	-44,7599	-0,0629539
-44,66	-0,197021	-44,66	-0,181641	-44,56	-0,0923767	-44,56	-0,164215	-44,66	-0,092041	-44,66	-0,065979	-44,56	-0,0660706	-44,66	-0,0316162	-44,66	-0,0621338	-44,66	-0,0737305
-44,56	-0,198822	-44,56	-0,171722	-44,46	-0,0720825	-44,46	-0,184143	-44,56	-0,0801697	-44,56	-0,044342	-44,46	-0,0692139	-44,5599	-0,0157776	-44,5599	-0,0638733	-44,5599	-0,0969543
-44,46	-0,205017	-44,46	-0,165039	-44,36	-0,0505753	-44,36	-0,179054	-44,46	-0,0949707	-44,46	-0,0591431	-44,36	-0,0586319	-44,46	-0,020874	-44,46	-0,0748291	-44,46	-0,115723
-44,36	-0,205849	-44,36	-0,138893	-44,26	-0,0573959	-44,26	-0,185875	-44,36	-0,0891495	-44,36	-0,0572281	-44,26	-0,0740585	-44,3599	-0,0286636	-44,36	-0,0904922	-44,3599	-0,129372
-44,2599	-0,206749	-44,26	-0,126976	-44,16	-0,0817871	-44,16	-0,179016	-44,26	-0,0862045	-44,2599	-0,0854721	-44,16	-0,0886841	-44,2599	-0,0472031	-44,2599	-0,103111	-44,2599	-0,124474
-44,16	-0,231201	-44,16	-0,120117	-44,06	-0,0800476	-44,06	-0,199554	-44,16	-0,10083	-44,16	-0,100159	-44,06	-0,107269	-44,16	-0,0716553	-44,16	-0,117798	-44,16	-0,137207
-44,06	-0,234161	-44,06	-0,117218	-43,96	-0,0642891	-43,96	-0,183002	-44,06	-0,099884	-44,06	-0,105072	-43,96	-0,102436	-44,0599	-0,0803947	-44,0599	-0,1031	-44,0599	-0,136181
-43,96	-0,199951	-43,96	-0,0947266	-43,86	-0,0984192	-43,86	-0,20932	-43,96	-0,0793457	-43,96	-0,0982056	-43,86	-0,117035	-43,96	-0,0794678	-43,96	-0,10022	-43,96	-0,117676
-43,86	-0,224396	-43,86	-0,0976868	-43,76	-0,0857277	-43,76	-0,194675	-43,86	-0,089325	-43,86	-0,114838	-43,76	-0,110203	-43,8599	-0,0960274	-43,86	-0,116058	-43,8599	-0,116657
-43,7599	-0,225311	-43,76	-0,116245	-43,66	-0,0962524	-43,66	-0,207153	-43,76	-0,0930519	-43,7599	-0,125519	-43,66	-0,105103	-43,7599	-0,0833435	-43,7599	-0,127533	-43,7599	-0,119598
-43,66	-0,24762	-43,66	-0,115051	-43,56	-0,093544	-43,56	-0,194679	-43,66	-0,10553	-43,66	-0,141174	-43,56	-0,104347	-43,66	-0,0880737	-43,66	-0,142029	-43,66	-0,128235
-43,56	-0,241005	-43,56	-0,120155	-43,46	-0,0935822	-43,46	-0,153702	-43,56	-0,108681	-43,56	-0,143166	-43,46	-0,0926666	-43,5599	-0,0864487	-43,5599	-0,125572	-43,5599	-0,112938
-43,46	-0,217529	-43,46	-0,118164	-43,36	-0,088665	-43,36	-0,1273	-43,46	-0,102783	-43,46	-0,127502	-43,36	-0,0662651	-43,46	-0,0794678	-43,46	-0,109985	-43,46	-0,0649414
-43,36	-0,218548	-43,36	-0,107464	-43,26	-0,0954895	-43,26	-0,110687	-43,36	-0,0862236	-43,36	-0,0914116	-43,26	-0,0742493	-43,3599	-0,0530739	-43,36	-0,0934258	-43,3599	-0,0502663
-43,2599	-0,219437	-43,26	-0,110382	-43,16	-0,095459	-43,16	-0,100891	-43,26	-0,0813293	-43,2599	-0,0844879	-43,16	-0,0613403	-43,2599	-0,0442657	-43,2599	-0,0825958	-43,2599	-0,0316925
-43,16	-0,201111	-43,16	-0,106445	-43,06	-0,0906143	-43,06	-0,120644	-43,16	-0,0695801	-43,16	-0,0786743	-43,06	-0,0545425	-43,16	-0,0267334	-43,16	-0,057251	-43,16	-8,30078e-3
-43,06	-0,189247	-43,06	-0,109413	-42,96	-0,0965042	-42,96	-0,123421	-43,06	-0,074501	-43,06	-0,095314	-42,96	-0,0330887	-43,0599	-0,0257263	-43,0599	-0,0515442	-43,0599	-0,0190125
-42,96	-0,195068	-42,96	-0,108582	-42,86	-0,0624809	-42,86	-0,121441	-42,96	-0,0646973	-42,96	-0,0952759	-42,86	-0,0213432	-42,96	-0,0101318	-42,96	-0,0250244	-42,96	-0,0327148
-42,86	-0,214642	-42,86	-0,0957451	-42,76	-0,0456924	-42,76	-0,0921402	-42,86	-0,0717583	-42,86	-0,0699272	-42,76	7,95746e-3	-42,8599	0,0250626	-42,86	-0,0200005	-42,8599	-0,0170517
-42,7599	-0,193077	-42,76	-0,0898819	-42,66	-0,0358887	-42,66	-0,0901489	-42,76	-0,0412979	-42,7599	-0,043663	-42,66	0,0158081	-42,7599	0,0621719	-42,7599	-0,0171738	-42,7599	-0,0190048
-42,66	-0,179443	-42,66	-0,0742188	-42,56	-0,0349426	-42,56	-0,091156	-42,66	-0,029541	-42,66	4,27246e-4	-42,56	0,014801	-42,66	0,0758057	-42,66	-0,019165	-42,66	-0,0151367
-42,56	-0,176544	-42,56	-0,0947571	-42,46	-0,0232582	-42,46	-0,0892372	-42,56	-0,0305481	-42,56	0,0150452	-42,46	-0,0106239	-42,5599	0,0690041	-42,5599	-0,0337791	-42,5599	-0,0336571
-42,46	-0,174561	-42,46	-0,112305	-42,36	0,0212975	-42,36	-0,0856972	-42,46	-0,0227051	-42,46	0,0170288	-42,36	-0,0168495	-42,46	0,0650635	-42,46	-0,0154419	-42,46	-0,027832
-42,36	-0,149601	-42,36	-0,10297	-42,26	0,0275574	-42,26	-0,0884094	-42,36	-0,0133705	-42,36	0,0126915	-42,26	-0,0398865	-42,3599	0,0705528	-42,36	0,0184898	-42,3599	-0,0117836
-42,2599	-0,153034	-42,26	-0,10257	-42,16	0,0500488	-42,16	-0,0921021	-42,26	-0,0168762	-42,2599	-0,0200386	-42,16	-0,0252075	-42,2599	0,0494804	-42,2599	0,0228691	-42,2599	-0,0199776
-42,16	-0,140381	-42,16	-0,0839844	-42,06	0,0779343	-42,06	-0,104073	-42,16	-0,0217285	-42,16	-0,0230103	-42,06	-5,13458e-3	-42,16	0,0523682	-42,16	0,0394287	-42,16	6,34766e-3
-42,06	-0,115608	-42,06	-0,0697708	-41,96	0,078125	-41,96	-0,107788	-42,06	-0,0270462	-42,06	-0,0107498	-41,96	-8,8501e-3	-42,0599	0,0596237	-42,0599	0,0380783	-42,0599	0,0136032
-41,96	-0,124756	-41,96	-0,0831909	-41,86	0,0714989	-41,86	-0,0952492	-41,96	-0,0189819	-41,96	6,28662e-3	-41,86	-3,75748e-3	-41,96	0,0621338	-41,96	0,0245972	-41,96	7,14111e-3
-41,86	-0,134556	-41,86	-0,0586281	-41,76	0,035553	-41,76	-0,0882263	-41,86	-0,023716	-41,86	0,0246239	-41,76	-0,0467224	-41,8599	0,0641098	-41,86	0,0159569	-41,8599	4,41742e-3
-41,7599	-0,146214	-41,76	-0,0781555	-41,66	-3,66211e-3	-41,66	-0,11261	-41,76	-0,0393372	-41,7599	0,0238914	-41,66	-0,0593872	-41,7599	0,0523949	-41,7599	1,18637e-3	-41,7599	-0,0104103
-41,66	-0,168701	-41,66	-0,0908203	-41,56	-0,0216675	-41,56	-0,122803	-41,66	-0,0539551	-41,66	-2,50244e-3	-41,56	-0,0609741	-41,66	0,0346069	-41,66	-0,0349731	-41,66	-0,0153198
-41,56	-0,184753	-41,56	-0,118591	-41,46	-0,0115471	-41,46	-0,13026	-41,56	-0,0641479	-41,56	-8,78906e-3	-41,46	-0,0293694	-41,5599	0,0225334	-41,5599	-0,0224495	-41,5599	-0,0281868
-41,46	-0,197998	-41,46	-0,104492	-41,36	-9,74274e-3	-41,36	-0,12925	-41,46	-0,0512085	-41,46	0,0217285	-41,36	-0,0146866	-41,46	0,0338135	-41,46	-0,0154419	-41,46	-0,0114136
-41,36	-0,221291	-41,36	-0,0859756	-41,26	-0,015419	-41,26	-0,123573	-41,36	-0,0315323	-41,36	0,0277328	-41,26	0,0167465	-41,3599	0,0434341	-41,36	-4,73785e-3	-41,3599	-0,0150986
-41,2599	-0,218651	-41,26	-0,0615616	-41,16	-0,0237732	-41,16	-0,0975647	-41,26	-0,0160904	-41,2599	0,0393448	-41,16	0,0248108	-41,2599	0,0717545	-41,2599	0,01194	-41,2599	-0,0133286
-41,16	-0,190765	-41,16	-0,0562439	-41,06	7,93457e-4	-41,06	-0,0897827	-41,16	-1,80054e-3	-41,16	0,0621643	-41,06	0,0337524	-41,16	0,110199	-41,16	0,0242004	-41,16	4,79126e-3
-41,06	-0,172058	-41,06	-0,0648804	-40,96	0,0162086	-40,96	-0,0946922	-41,06	-0,0155029	-41,06	0,0566406	-40,96	0,0151711	-41,0599	0,110592	-41,0599	0,022274	-41,0599	-6,90079e-3
-40,96	-0,201508	-40,96	-0,0834045	-40,86	0,0246201	-40,86	-0,0804214	-40,96	-0,0223083	-40,96	0,0213318	-40,86	0,0255356	-40,96	0,0947571	-40,96	9,552e-3	-40,96	-0,0204163
-40,86	-0,167763	-40,86	-0,0636978	-40,76	0,0303001	-40,76	-0,0747414	-40,86	-4,18854e-3	-40,86	0,0199203	-40,76	0,0390282	-40,8599	0,0961647	-40,86	0,0315781	-40,8599	0,0130348
-40,7599	-0,151089	-40,76	-0,0459328	-40,66	0,031311	-40,66	-0,0639648	-40,76	0,0112572	-40,7599	0,0256691	-40,66	0,0556641	-40,7599	0,0885353	-40,7599	0,0646706	-40,7599	0,0335426
-40,66	-0,127869	-40,66	-0,0332031	-40,56	0,0197372	-40,56	-0,0911636	-40,66	0,0349121	-40,66	0,0160522	-40,56	0,0460434	-40,66	0,0758057	-40,66	0,117554	-40,66	0,0688477
-40,56	-0,133583	-40,56	-0,0451431	-40,46	0,0265465	-40,46	-0,0863075	-40,56	0,0249252	-40,56	0,0119247	-40,46	0,0508995	-40,5599	0,0893211	-40,5599	0,174038	-40,5599	0,0882225
-40,46	-0,14624	-40,46	-0,03125	-40,36	0,0300865	-40,36	-0,0808144	-40,46	0,024353	-40,46	4,27246e-4	-40,36	0,0642052	-40,46	0,112915	-40,46	0,18512	-40,46	0,10907
-40,36	-0,152531	-40,36	-0,0316811	-40,26	-0,0134583	-40,26	-0,106781	-40,36	0,0333214	-40,36	5,85556e-3	-40,26	0,0890198	-40,3599	0,137928	-40,36	0,178463	-40,3599	0,09972
-40,2599	-0,17062	-40,26	-0,0556946	-40,16	-1,70898e-3	-40,16	-0,104797	-40,26	8,5144e-3	-40,2599	0,01511	-40,16	0,108582	-40,2599	0,145176	-40,2599	0,182224	-40,2599	0,0651588
-40,16	-0,158142	-40,16	-0,0791016	-40,06	-9,552e-3	-40,06	-0,122406	-40,16	0,0183105	-40,16	0,0326538	-40,06	0,124176	-40,16	0,158813	-40,16	0,166565	-40,16	0,0620117
-40,06	-0,168732	-40,06	-0,0888977	-39,96	-0,0308876	-39,96	-0,087101	-40,06	0,0233459	-40,06	0,0482483	-39,96	0,157528	-40,0599	0,150242	-40,0599	0,143955	-40,0599	0,0495338
-39,96	-0,168518	-39,96	-0,0964966	-39,86	-0,0165825	-39,86	-0,0337334	-39,96	0,0524902	-39,96	0,0640869	-39,86	0,169086	-39,96	0,141418	-39,96	0,142151	-39,96	0,0250854
-39,86	-0,152325	-39,86	-0,0900688	-39,76	-4,66537e-3	-39,76	-0,0257225	-39,86	0,0757027	-39,86	0,105671	-39,76	0,139988	-39,8599	0,1432	-39,86	0,143879	-39,8599	0,0307732
-39,7599	-0,175503	-39,76	-0,123867	-39,66	0,0258179	-39,66	-8,91113e-3	-39,76	0,0672951	-39,7599	0,0895119	-39,66	0,140015	-39,7599	0,118015	-39,7599	0,112888	-39,7599	7,54166e-3
-39,66	-0,168518	-39,66	-0,119141	-39,56	0,0517902	-39,56	6,42776e-4	-39,66	0,0653687	-39,66	0,0855713	-39,56	0,13785	-39,66	0,0964966	-39,66	0,097229	-39,66	1,64795e-3
-39,56	-0,19412	-39,56	-0,10568	-39,46	0,104847	-39,46	0,0201302	-39,56	0,0417194	-39,56	0,0873127	-39,46	0,123341	-39,5599	0,0826855	-39,5599	0,0814648	-39,5599	0,0190868
-39,46	-0,184326	-39,46	-0,0623169	-39,36	0,127954	-39,36	0,0221195	-39,46	0,0487671	-39,46	0,0806885	-39,36	0,12417	-39,46	0,0740356	-39,46	0,0806274	-39,46	0,0405273
-39,36	-0,129675	-39,36	-0,0334225	-39,26	0,0746231	-39,26	-0,0186996	-39,36	0,0495243	-39,36	0,0794926	-39,26	0,100929	-39,3599	0,0826511	-39,36	0,0852909	-39,3599	0,0756931
-39,2599	-0,122778	-39,26	-0,0359726	-39,16	0,0496521	-39,16	-0,0475769	-39,26	4,79889e-3	-39,2599	0,0504398	-39,16	0,0486145	-39,2599	0,0476933	-39,2599	0,0718632	-39,2599	0,0661259
-39,16	-0,110687	-39,16	-0,0386658	-39,06	-0,0118942	-39,06	-0,0856857	-39,16	-0,0162659	-39,16	0,0293274	-39,06	0,0183182	-39,16	0,0312805	-39,16	0,0409851	-39,16	0,0352478
-39,06	-0,133965	-39,06	-0,0717087	-38,96	-0,0539055	-38,96	-0,133556	-39,06	-0,0817184	-39,06	-0,0165939	-38,96	-0,028759	-39,0599	-3,67355e-3	-39,0599	1,75858e-3	-39,0599	6,94656e-3
-38,96	-0,150543	-38,96	-0,119537	-38,86	-0,0646362	-38,86	-0,140381	-38,96	-0,149078	-38,96	-0,039032	-38,86	-0,0148926	-38,96	-0,0495911	-38,96	-0,0429993	-38,96	-0,0331116
-38,86	-0,140991	-38,86	-0,124451	-38,76	-0,0876732	-38,76	-0,13998	-38,86	-0,150085	-38,86	-0,0236206	-38,76	-2,77328e-3	-38,8599	-0,0466328	-38,86	-0,0557251	-38,8599	-0,0469379
-38,7599	-0,151873	-38,76	-0,141628	-38,66	-0,079834	-38,66	-0,110657	-38,76	-0,148891	-38,7599	-0,0376148	-38,66	1,15967e-3	-38,7599	-0,050127	-38,7599	-0,0689259	-38,7599	-0,0609913
-38,66	-0,186279	-38,66	-0,118164	-38,56	-0,0847511	-38,56	-0,116734	-38,66	-0,112549	-38,66	-0,0220337	-38,56	4,05502e-3	-38,66	-0,0482178	-38,66	-0,072876	-38,66	-0,0629883
-38,56	-0,200962	-38,56	-0,125034	-38,46	-0,0851803	-38,46	-0,110144	-38,56	-0,0959816	-38,56	-0,0113258	-38,46	-4,18663e-3	-38,5599	-0,0472088	-38,5599	-0,0777264	-38,5599	-0,0600262
-38,46	-0,199371	-38,46	-0,150787	-38,36	-0,0775223	-38,36	-0,0731888	-38,46	-0,10611	-38,46	-9,73511e-3	-38,36	3,47137e-3	-38,46	-0,0605164	-38,46	-0,0820618	-38,46	-0,0682678
-38,36	-0,197639	-38,36	-0,135384	-38,26	-0,046669	-38,26	-0,0403824	-38,36	-0,0907059	-38,36	-6,05011e-3	-38,26	1,12152e-3	-38,3599	-0,0614529	-38,36	-0,0627518	-38,3599	-0,054739
-38,2599	-0,194059	-38,26	-0,125221	-38,16	-0,0134277	-38,16	-0,0266724	-38,26	-0,0793839	-38,2599	0,0151081	-38,16	-1,95313e-3	-38,2599	-0,0442791	-38,2599	-0,0427532	-38,2599	-0,0230999
